text	label
#Ich #raff #nicht #wie #sehr #sich #Leute #ändern #können #i #need #a #girl #in #my #life #forever… http	negative
"Heiko berichtet über ""Die Terror-Kröte vom Oggenrieder Weiher"": http"	neutral
Wir wünschen unserem FC Carl Zeiss viel Erfolg beim Heimspielauftakt 2013! — at Ernst Abbe Sportfeld http	positive
@user Schützengrabensimulator 1916 wäre auch nicht sonderlich spektakulär. Ginge vermutlich Richtung Papers, please	negative
@user @user @user @user So füllen, wie es hilft seiner Furcht oder Neugier zu zügeln. Nur eben keine Religion daraus machen	neutral
Sorry, dass dieses WE kein Video kam, dafür bekommt ihr jetz in 2-3 tagen schon wieder eins ;)	positive
So. Letzte Zigarette für heute. Morgen wieder 10 Stunden arbeiten *seufz	negative
Suppe schlürfen	neutral
@user Guten Morgen liebe Kerstin wünsch ich Dir auch :-)	positive
"RT @user: @user im not mad ""/ im sorry"	negative
Wann kommt nächstes Video?? (@user http	neutral
#Taunus -Gourmet: Die selbstgesammelten Kastanien frisch auf dem Grill rösten...! So kann #Herbst Spaß machen.	positive
@user wahrscheinlich besser so. mein blöder hang zu gossip ...	negative
Bei uns auf Arbeit gibts noch viel Spaß für wenig Geld.	neutral
RT @user: Das Paradies verdient, wer seine Freunde zum Lachen bringt. Aus dem Koran	positive
Uh, @user holt sich Smail Morabit, ex @user. Schwieriger Charakter. Könnte schief gehen. Gewaltig sogar	negative
"RT @user: BVB-Boss Watzke: ""Würde niemals Jürgen Klopp entlassen. Niemals. Nie""... http"	neutral
"@user natürlich ,, auf Heute Abend"""	positive
@user ahhhhh gezellig haha eindelihk iemand die ik ken !!!	negative
Einige SPD-Netzpolitiker erteilen Großer Koalition deutliche Absage: http	neutral
@user Wenn der Fernseher weiß bleibt, könnte aber auch ne weiße Dingens ... lach, kreisch, gacker #tvwerbungaushauseblocki	positive
Selbst Peter und Olli fällt nicht viel zu dem Film ein. #schlefaz	negative
RT @user: Ich brauch neue Gedanken. Meine sind schmutzig.	neutral
RT @user: Hiiii @user könntest du das bitte machen ? Wäre total lieb von dir :) &lt;3 #HeidiKlumbittegrüßeOneDirectionvondeutschen…	positive
@user Arschlöchern in eine Schublade stecken sollen. Ich bin komplett anders, als meine Geschlechtsgenossen.	negative
»iPhone-Schlafüberwachung mit kostenloser Brandwunde«, via @user — http	neutral
RT @user: Ein 1:1 gegen Freiburg. Außer unserer Super-Pfeife Pep hätte das sonst nur noch van Gaal geschafft.	positive
Ich muss mir morgen erstmal einen haufen schminke ins Gesicht klatschen, damit ich ausnahmsweise mal gut ausseh. #lt	negative
Schlicht und einfach Spaghetti mit Ketchup. No more no less. Just simple.	neutral
RT @user: Jetzt geht's los :) Unser CEO im @user Livestream mit @user http #Bloggerhuette #livestream	positive
@user nigga!!!	negative
Soziale Empfehlungen bald auch in #Google+ möglich. #Update http	neutral
Drinking a Warsteiner Premium Dunkel by Warsteiner Brauerei — http	positive
Toll, alle krank in meinem Umfeld. Ich wars net.	negative
RT @user: Klaus Eck: Erfolgreiches Online Reputation Management: http via @user	neutral
Wow! Sieht echt klasse aus! http	positive
@user Axt. Verdammte!	negative
@user iste ideal müslim	neutral
Geiler Arsch http	positive
Wat ne Kacke. Wenn man zum Termin lädt, muss man ja auch wat erzählen... :D	negative
6. Luxtra Spezialität: Angriff Attacken: Eisenschweif, Biss, Donnerzahn, Funkensprung	neutral
@user gut Nacht Träum süß	positive
Meine Güte, so allein sind sonst nur Singlemänner Samstagabends 2:3 #gerpar	negative
Sofortkauf: 5 Mark Silber, Hessen, Ludwig III, fast sehr schön gebraucht kaufen bei Hood.de http	neutral
"""With or without you"" und Mann zerrt mich auf seine Bühne. Liegen nebeneinander, spüren unseren Herzschlag, lieben uns."	positive
„‚Fisch nach Bauernart, sehr scharf‘ – bist du sicher? Du weißt doch, was beim letzt…“ – „Ich brauche meinen Schmerz, Spock!“ – *Seufz.*	negative
"Niederbayern: ""Blow up"" Gefahr gebannt http"	neutral
@user Man soll den Tag nicht vor dem Abend loben, aber man soll auch niemals die Hoffnung aufgeben ;-) :-D	positive
scheiße :&lt; http	negative
Flotter Testkick in #Graz: @user nach 66 Minuten 0:1 gegen NK #Domzale aus Slowenien #SkyBuliAT #SSNHD http	neutral
Vin Diesel: Durch Arbeitslosigkeit zum Muskelprotz: Actionheld Vin Diesel hat seine imposanten Muskeln fehlend... http	positive
@user das klingt gar nicht gut :-(	negative
Die Bomben meiner Stadt machen BOOM, BOOM, BOOM!	neutral
@user Jau-das mache ich auch-meistens. Wenn ich nicht gerade einkaufen muss oder ähnliches ;) @user	positive
@user ehrlich gesagt find ich sehen die headset träger noch alberner aus *g*	negative
Was macht denn so @user heute Abend?	neutral
http #viagra sehr billig kaufen	positive
@user Die gegenwärtig herrschende Gewalt ist m. E. sehr wohl ein Problem. Und vor allem wenig konstruktiv in der Sache. #lampedusahh	negative
Syrien: Ban fordert Zugang für Giftgas-Inspektoren: UN-Generalsekretär Ban Ki-moon hat die syrische Führung au... http	neutral
@user @user ich glaube, dass er eigentlich keinen blassen Schimmer hat, was er eigentlich will ;-)	positive
RT @user: @user #Totalschaden Einfach, leider.	negative
21.08.2013: Kampf gegen Fracking erreicht England (neues-deutschland.de) http	neutral
"""Willkommen, bienvenue, welcome! Fremde, etranger, stranger. Gluklich zu sehen, je suis enchante, Happy to see you, bleibe, reste, stay."""	positive
Cros Kindermusik braucht keiner.	negative
RT @user: #Black_Cat: Hey Du, was machst du so? komm in den kostenlosen Sex Chat http @user	neutral
Klasse Übung http	positive
Boah ey.... Hoffentlich spielt der beim Derby auch so Scheiße.	negative
Neuer Teilnehmerrekord beim Dresdner Elbeschwimmen – ältester Schwimmer war 86. Zur Seite: http	neutral
@user @user compliment. Not criticism.	positive
Autsch autsch autsch! Sag doch einfach, dass du homophob bist, weil du denkst, dass Homosexuelle keine guten Eltern sein können! #wahlarena	negative
fraMediale-Preis 2014 ´Digitales Lernen: Reality, Science &amp; Fiction´: Zum einen richtet sich dieser Wettbewerb... http	neutral
#ff @user #ff @user #ff @user #ff @user #ff @user #ff @user Ich verbeuge mich vor dem großen Autor, Chapeaux!	positive
Ultimative Langeweile..... Ich sterbe mooooooah D:	negative
... #Politik ... Herzspende, amtl. beurkundet, zu Gunsten der Partei. Damit nicht Wort, aber Takt in anderer Hülle weitersCHlägt lägt ägt gt	neutral
@user @user ok:)	positive
Irgendwie wirken meine Tweets mit diesem Ava sehr unseriös :((((((((	negative
Lieber einen riesigen Mega Hakuhodo Post oder auf zwei aufgeteilt (Blende und sonstige Pinsel)?	neutral
Endlich :) Open Suse 13.1 RC ... Wow! Einfach nur WOW! http	positive
Hmm - Client Tweetdeck funzt es. Weird shit. Naja, dann halt Client.	negative
Michelle Wetzel: Will Smith tauscht Lebenszeit gegen Zeitreise http	neutral
@user sieht aber gut aus	positive
Twitch?Dornröschen lass dein BH herunter.	negative
Robin Frijns Trennung von Erfolgs Manager http	neutral
RT @user: Will ihn einfach nur bei mir haben, in seinen Armen liegen, seine Nähe, seine Wärme genießen, seine Liebe spüren.♡	positive
Instagram aufzumachen war keine gute Idee.	negative
@user EE sind aber viel arbeitsintensiver als Dreckschleuderbetrieb. Zählt Klimawandel und Zukunftsperspektiven nichts mehr??	neutral
@user Wunderschön Dani siehst auch so sehr gut aus, küßchen	positive
@user @user *leise wein*	negative
unglaublich. http	neutral
😂😂😂 Selten geil !! “@jardinduvin: Was mir bei Frauen am wichtigsten ist: http	positive
@user bringt durchs Telefon nichts...	negative
"#Trends. Deutschrocker verneigen sich vor Fritz Rau: ""Der große Impresario!"".. Check out! http http"	neutral
RT @user: Mein Wahl-o-mat-Ergebnis überrascht mich überhaupt nicht :) Auch testen? http http	positive
@user *unter Decke begraben werd*	negative
@user na bevor du vor der Tür geschlafen hättest? am ende hättet ihr nen netten Abend mit anschliesendem sex....usw	neutral
@user so schlimm sind die nicht, ich sehe keine Probleme, da gibts bedeutend schlimmere öffentliche Accounts @user	positive
Bahn okay, dafür Stau kurz vor der Ausfahrt???	negative
Nimmst du irgendetwas wahr, dass kein anderer sieht? — nope :D http	neutral
RT @user: Photo: Gruß aus #thrudheim (Part 2) #nofilter http	positive
Warum sind die Antworten untereinander ;_;? ich Blick hier bei den Tweets gerade nicht mehr durch	negative
Endlich, Microsoft schluckt die Handysparte von Nokia oder das trojanische Pferd Stephen Elop meldet Vollzug http	neutral
Samsung 3D-Fernseher gewinnen!: Gewinnen Sie den Samsung UE46D8090YS 3D LED Fernseher. Der 46 Zoll Fernseher m... http	positive
Och ne, jetzt singt Nicole auch noch? HILFE. #sg	negative
Leute, die ein paar GB geklaute Musik auf dem Rechner haben und sich über einen geklauten Tweet aufregen...	neutral
*WIE NEU!* Tolle MBT Herren Sportschuhe, Mahuta blau Gr. 45 CHF 89,90 http	positive
@user okay:) leider nicht in meiner Nähe aber vielleicht sieht man sich ;)	negative
Tainted Talents (Ateliertagebuch.) » Wir sind nicht allein http	neutral
"""Hart aber fair"" mit 5,27 Mio Zuschauern Tagessieger im Ersten http #politik #news"	positive
@user igitt! gels! bäh! (aber trotzdem danke)	negative
Aktualisiert: ERSTBEZUG: Wohnkomfort in Grünruhelage nahe dem Hauptbahnhof http	neutral
@user nope. 8 zoll im 4:3 format sind in meinen Augen perfekt.	positive
RT @user: Oh, der Bundestag beschließt 450-Euro-Jobs, liebes Volk. Vernünftig, schließlich HABEN DIESE SESSELPUPSER NICHT MEHR V…	negative
Kingdom Hearts nur für PS3 ab dem 13.September erhältlich. http	neutral
@user und dann mich anrufen und 5 minuten ente ente ente ente ente sagen. ja das kannst nur du xD	positive
ıch bin nicht glücklich	negative
@user Oh ja, könnte besser anfangen die Saison. Was hast du denn? Gute Besserung!	neutral
@user was ich, nein, im leben nicht :P	positive
"RT @user: Komisches Land Deutschland; GipsyBeer klingt ""voll cool"", Zigeuner-Bier aber nicht oder was?"	negative
Amazon OUTLET SCHUHE &amp; HANDTASCHEN jetzt stark reduziert http	neutral
Ach, Glubschi. Versuch doch bitte nicht, böse zu gucken. Sonst muss ich lachen. #afcbvb	positive
Wir nehmen dafür Elsass Lothringen zurück haben: Montag wird Hölle.	negative
@user Verzeihung, Eminenz!	neutral
Ab morgen Abend bekommst du sehr feines (nichts saures) auf die Ohren! &lt;3 http	positive
Aber jetzt kommt da sogar Heino schon hin. Heino, auf einem Metal-Festival. Da leck mir doch einer die Hoden. Geht den Bach runter. #LT	negative
Bauarbeiten sind abgeschlossen • Inbetriebnahme des neuen Bahnsteiges • Schienenersatzverkehr wird eingestellt Ab... http	neutral
@user especially because it was in german. Danke Schönes Mädchen😊	positive
Aaaahhhh... Deres nh deres:'(	negative
Historischer Höchststand an der Börse: Dax springt über 9000 Punkte http	neutral
ach ja, bissl was von allem heute... da fällt mir nur dieser Song for the day dazu ein:... http	positive
Vorsicht! Betrunkene Pilger! http	negative
Illegale Waffenwerkstatt ausgehoben: Mann machte Deko-Waffen scharf http #Panorama	neutral
Schule gerade meine 82jährige Mutter von Windows auf Mac um. Das geht. Umgekehrt wäre eine Zumutung. ;)	positive
Paradox ist, wenn man den Guardian schützen muss.	negative
Hey Hey Hey !! ... Vielen Dank allen die am Samstag trotz des hochsommerlichen Oktoberabends den Weg in den Salon... http	neutral
@user ach sehr gut, au moins eins	positive
Let´s Play together Brickforce #10 Mist, Zu weit vom Mikro weg: http über @user	negative
RT @user: USA: Waldbrände erreichen Yosemite-Nationalpark http #Yosemite	neutral
@user Sieht super aus. Ende. 😉	positive
@user 😶	negative
@user @user hab ich auch gedacht auf den letzten Fotos echt süss.olly murs muss die Hose in Stuttgart geplatzt sein, peinlich	neutral
Der @user tut echt geile musik machen. Nix mit Boyband hier.	positive
#Krankenhaus #chillen #Kopfschmerzen #aua #Kreislauf #schwindelig #nicht #laufen #können #geiles… http	negative
"""Shades of Grey""-Verfilmung: Don Johnsons Tochter spielt Anastasia Steele: Überraschung: Keine etablierte Holl... http"	neutral
"Entspanntes Kind :))) ""rechnen war sooo leicht"""	positive
@user FLEX! wäre so schon vor 10 Jahren nötig gewesen :(	negative
Lustlager die Zweite, bitte! - Höchst spannend, Höchst kulinarisch, Höchst barock http	neutral
@user natürlich🎾	positive
@user im not:((((	negative
Dieseldiebstahl: Gera: In der Zeit von Donnerstag, gegen 18.15 Uhr, bis Freitag, gegen 6.50 Uhr, brachen unbek... http	neutral
"RT @user: @user Zitat von ihr: ""Ich lerne gerade gelassener zu sein und rege mich kaum noch auf."" HAHAHAHAHA"	positive
Tolles Gefühl nur verletzt zu werden :(((	negative
A1: Mit meinen Schülern mehr bloggen unter http #EdchatDE	neutral
@user Richtig, dafür trage ich auch schon Material zusammen :-)	positive
@user WELL CLEARLY YOURE NOT COOL	negative
Wie Sie sich bei extremen Wetterlagen schützen können - http #Wetter #Sturm #Verhaltensweisen #Vorsorge	neutral
@user Danke schön 🐶😊 jetzt is aber Schluss mit lustig, weil ich ins Körbchen muss. Der Wecker klingelt um halb 6… schlaf schön 🐶😴😊	positive
Inhaltsleeres Erbrechen.	negative
#deal #schnaeppchen Fidor Prepaid Kreditkarte (keine Schufa) kostenlos + 1,2% Zinsen + keine Gebühren! http	neutral
@user Ach so. =D Wann hast du angefangen, Deutsch zu lernen? =D	positive
omg zu schwer http	negative
@user Die Lauscher verstecken sich hinter dem Rand der Erdenscheibe, mögen ihnen Eselsohren wachsen.	neutral
"RT @user: ""Mein kleiner grüner lila Freund!"" #Pokemon"	positive
@user ja.. scheiße, wa?	negative
RT @user: Bitte weitersagen - @user sucht Verstärkung: u.a. Visual Designer und Senior/Head Product Manager http	neutral
Die 2. Klässer heissen die neuen 1. Klässler im Schuljahr und im Schulhaus Hofmatt 1 herzlich willkommen. http	positive
Ich hasse meinen Laptop so sehr	negative
Unverbindliches Kredit-Angebot für Schufa-freies Darlehen: Günstiger Anbieter für Ihren Online Kredit http	neutral
Hej! Schöne Idee von @user: Abwrackprämie für altes Design: http	positive
@user aua, echt hart	negative
@user @user Vols	neutral
@user ach Kwink. Äußerlichkeiten sind doch unwichtig, der Inhalt zählt doch! #schleim :D	positive
Wo kommt diese beklemmende Traurigkeit schon wieder her?	negative
Wohnungsübergabe – Ablehnung durch Vermieter: Wohnungsübergabe – Ablehnung durch Vermieter Lehnt ein Ver... http Recht	neutral
@user Du machst alles richtig, keine Sorge &lt;3	positive
@user FUCK I WAS ASLEEP PLEASE FOLLOW ME #michaelisthebestest #michaelisthebestest	negative
Fitness: Ayurveda – Massage - Was steckt dahinter?: Ayurveda bedeutet: Indische Gesundheitslehre. Neben d... http #SWR	neutral
Hoffenheim führt hochverdient mit 2-0 gegen Hannover.	positive
@user @user Romantischer Kitsch.	negative
RT @user: Notiz an mich: Warnweste kaufen. Finde meine nicht mehr.	neutral
Heute geht es endlich wieder los, der Kampf um Punkte. Zum Saisonauftakt sind wir heute zu Gast bei der Union... http	positive
@user Garden of Delight, sind recht unbekannt, leider :3	negative
@user @user Vielleicht Kanzler einer Honorar-Universität. Aber ganz sicher nicht 2013 Kanzler einer Bundesrepublik Deutschland.	neutral
Oke gut! :) CHANTAL! :D — Gehtt doch war dochh garnichtmal soo schwerr oderr?:DD http	positive
Wenn schon alles gratis wird warum nicht auch Aperture 😕	negative
@user Dann er oder sie sprischt Spanisch bitte. Buen viaje!	neutral
@user @user sieht voll schön aus *o*	positive
@user @user Das doch super! Und was macht ihr gegen Terror?	negative
Miss my nicht	neutral
Guten morgen! 💕 - gleich kurz zur schule. :s	positive
@user Völlig bescheuert. :3 Einfach nicht mit solchem Unsinn beschäftigen. w	negative
Realsatire... “@zeitonline: #NSA -Chef Keith Alexander verteidigt Spähprogramme und fordert Ende der Enthüllungen http	neutral
@user @user Na gut, dann komm halt mit :3	positive
#sonntag #tired #me #boring #keine #lust #zu #lächeln #zeitungen #austrage# #keine #lust #viel #zu #früh http	negative
#Wirtschaft: Österreichs Italien-Exporte brechen ein: http	neutral
RT @user: Vier weitere Wochen Pause für Gündogan. Jede Menge Zeit also um den neuen Vertrag zu unterschreiben ;-) @user #bvb	positive
@user :( okay dann halt Latte machiato. Könnte etwas dauern	negative
@user @user Kalifornien und USA zeigen auch, dass parlamentarische Demokratie an Grenzen kommt, Regeln müssen gut sein	neutral
Kwam het toch nog goed: @user wint Rookie Cup-race Silverstone, @user wint European Junior Cup-race op Nürburgring. Klasse!	positive
RT @user: Diese blauen Striche durch das neue Twitter Update sind so nervig.	negative
"Nach Erdbeben nahe Fukushima: Japan rüstet sich gegen Taifun ""Francisco"": Ein starkes Erdbeben hat die Katastr... http"	neutral
@user lol da brauch ich aber echt nen schauspielkurs vorher :') oder iwas lol wir müssen das üben	positive
Tötet mich doch einfach, bitte, danke.	negative
New post: KS: Baunatal: Geldwechseltrick: Geschickter Dieb klaute unbemerkt 250,- Euro aus Portmonee http	neutral
Und wieder geht ein schöner (heißer) #Sommertag zu Ende - #Sonne #Baden #Sonne ☀🚣😎 http	positive
RT @user: Jede Nacht aufs neue einsam im Bett.	negative
Georg Schramm - Die Fakten reden Klartext - Neues aus der Anstalt 01.10....: http via @user	neutral
@user haste kaputt gefahren wa? :p	positive
@user don't text me back cool...	negative
RT @user: BILD bekommt per SMS Informationen geleakt: EXKLUSIV! SPD-Mitglied macht das: SKANDAL! Türlich.	neutral
@user @user @user @user @user Heyes sind AP das alleindas ist cool:D ich glaube nicht das die Plätze schlecht sind	positive
@user Schlimm, nicht wahr?	negative
@user ily	neutral
RT @user: #caring! c: @user RT @user: If You Love Freedom --&gt; Hug A Veteran &amp; Slap A Liberal	positive
@user Das kann keiner beweisen! Aber ich bin nicht schön xD wirklich.	negative
Haufenweise meiner Apps bemängeln fehlende Kommunikation zum Server. Ôo #isdochnichnormal #AusfallWegenRegen	neutral
@user Sportlich, sportlich! Gönn dir zwischen deinen ganzen Terminen auch eine Pause	positive
@user not nice	negative
@user *keinen	neutral
Zwischendurch bekommt der Typ seinen harten Prügel immer wieder von meiner Freundin sauber geblasen ! 18+ &gt;&gt;&gt; http	positive
„Leck mich!“ - Schöller launcht App-Game - also ich mag mein iPhone nicht abschlecken auch wenn die Idee lustig ist http	negative
RT @user: Selbst Castle Fans aus anderen Ländern helfen mit! Castle Fans halten zusammen! #BringBackCastle @user	neutral
@user richtig, Größenwahn!	positive
#scheisse http	negative
#Merkel angeblich schon seit 2002 auf #NSA-Überwachungsliste http #Merkelphone erregt, Millionen andere nicht!	neutral
Schaut so aus, als ob der Sommer vorbei ist. In diesem Sinne, auf a gute Riversurfherbstsaison ;)... http	positive
@user Dafür mit mehr offensivem Mittelfeld. Alles nur um den dämlichen Götze unterzubringen -.-	negative
@user @user Partei zu Zukunftstechnologien wie der grünen Gentechnik und ihrem Hang zum Verbot als Lösung. Schwere Entscheidung	neutral
@user Lol ja, aber nicht zu gut.	positive
versicherung handy: Handy-Versicherung: Mit Sicherheit eine schlechte Idee | BASIC thinking versicherung handy... http	negative
"esra: Robert Kurz über ""solidarische Ökonomie"" (6 Kommentare) http"	neutral
@user @user awww....so geil....jetzt werd ich gleich wuschig... :***	positive
@user Entsetzlich	negative
"@user NUR EINS ""Virals - Tot können nicht mehr reden"""	neutral
@user du hast deinen GermanDream wahr gemacht abi du bist der King Glückwunsch Platz 1 yes! yes! yes!	positive
mega geil, sich ohne licht schminken zu müssen 😑	negative
Europäische App-Industrie: #Apps schaffen 800.000 Arbeitsplätze http	neutral
@user @user Hey Leute! :) Nachher Eintracht vs. Eintracht schauen? Vielleicht gegen 15 Uhr im Tower?	positive
NICHT SCHON WIEDER!!!! SG Aumund-Vegesack - TSG 1899 #Hoffenheim 0:0 HZ muss als großer Erfolg für Aumund-Vegesack gesehen werden.	negative
Fahrradhelm Bicycle Gear Helm Erwachsene Gr. L blau http	neutral
"#beschtifacebookkommentärever ""hübsch"" ""mercii :-)"" ""bitte"""	positive
Super. Schöne Kopfschmerzen.	negative
"Volksbank Raiffeisenbank Dachau eG, Kammerberg: ""alles bestens"" http"	neutral
Gute Laune Energie für die ganze Galaxie! http	positive
@user naja, nicht unbedingt abwegig ^^	negative
Cremefarben Engel stehend 17cm http #sortimentsartikel #geschenkartikel	neutral
Baden. Endlich. Wundervoll. http	positive
+EIL++ Dummes Fußballspiel wen kümmerts	negative
POL-LG: ++ Einbrecher in Gaststätte gestellt - Polizei ermittelt ++ frontal ... - news aktuell (Pressemitteilu... http	neutral
@user @user Ich nehm ansonsten auch Barbossa. So voll schmutzig. Und evil. Like a Boss.	positive
Was macht Götze eigentlich so. Hab gar nichts mitgekriegt. Spielt der auch weider Fussball? #sarkasmus	negative
#Startup-Wettbewerb honoriert zukunftsweisende Big-Data-Geschäftskonzepte http #awards	neutral
Facebook macht unglücklich. Könnt ihr das bestätigen? :) #SocialMedia http via @user	positive
Asiatische Cosplayer sehen bei so richtig männlichen Cosplays auch nur scheiße aus	negative
Berufstätigkeit mit Behinderung? Für den deutschen Bürokraten eine kognitive Überforderung. Seelig sind die, die ,,, http	neutral
Wir haben schon Wochenende! RT @user Warum kann der Freitag nicht mal seinem Namen alle Ehre machen?	positive
POL-EL: Lagerhalle abgebrannt http	negative
@user ja.....	neutral
RT @user: Happy Birthday And Happy Bar Mitzah Ben!! http	positive
@user wuuut	negative
#Elektronik #2: Kindle Paperwhite [Vorgängermodell], 15 cm (6 Zoll) hochauflösendes Display mit integrierter B...  http	neutral
@user super stars like Blaine gabbert	positive
@user scheiss uf dich!	negative
RT @user: Pro D, AFD und FDP teilen sich einen Mast. Passt schon...	neutral
hhahha duh , wenn Lūgen Ghuet wäre denn besch duh am träume — ya ich bin von meiner träum noch nicht aufgewacht http	positive
Ich weiß gar nicht, was heute eigentlich so lustig ist.	negative
RT @user: Regierungsbildung in Hessen: FDP schließt „nichts mehr aus“ http	neutral
Neue Liebe gefunden, ach sind die Toll &lt;3 #exciting #Diva #justlikeadiva #JLAD #goodnes #girl #shoes @… http	positive
Dieser Ausschuß diente nur dazu, eine echte Aufklärung, dem dummen Wahlvieh, Bürger genannt, vorzutäuschen. http	negative
Über men.... geredet. .... und sie holte aus hi hi http	neutral
@user Sieht sehr lecker aus :-)	positive
@user @user @user Einmal das, obendrein sollten bei solchen verbalen Attacken sollten hater mehr Gegenwind bekommen.	negative
RT @user: Spähaffäre: Einsames Amerika... http	neutral
@user @user @user @user nicht nur eins :D	positive
mhhh http brauch ma kurz meinungen :/	negative
@user Sicherlich jedoch weniger Absicht dahinter.	neutral
Der Herr #Snowden sieht adrett aus: http	positive
Scheitert Zusammenarbeit am Geld??? http	negative
2:1 gegen Arsenal - Klopp feiert Tribünen-Party http	neutral
@user yo:-) voll der lachsack:-) auch in den vines.. irre lache :-) @user @user	positive
Das war dann doch heute etwas viel im #Tatort, für #Münster eher so mittelmäßig!	negative
Dieses liebe Mädchen wurde heute von unserem Teammitglied Jenny gefunden. Das Findelkind war voller Haarlinge und... http	neutral
Ce ciel... #sunset #coucherdesoleil #beautiful #amazing #palmier #beach #plage #street #evening… http	positive
@user @user @user Speed On gibbet nicht :/ wegen LTE besonders schade.	negative
Diejenigen, die früher zur Oberschicht gezählt wurden, gehören heute ganz eindeutig nicht mehr dazu.	neutral
@user er twitterte schneller als sein Schatten... @user	positive
Guten morgen oder besser gesagt scheiß morgen ich zeige euch etwas später mal meinen arm das wird immer schlimmer :(	negative
"nicht mehr ganz frisch: George Clooney's ""Monuments Men"" (2013) First Look! ENTV: http via @user"	neutral
@user „Du hast heute Lust besonders viel Geld für durchschnittlichen Kaffee auszugeben!“ #starbucks	positive
Klasen mit rot runter. Da hatten mehr fliegen müssen. Lachhaft der Schiri. #tuskob	negative
@user @user @user Dann gibts auch keine Tittenbilder mehr!!!!	neutral
@user @user Also Angst würde ich keine haben, aber 29€… Holla die Waldfee :)	positive
RT @user: OMG, ist das Ding hässlich. http #samsung #galaxy #gear Ich freu mich auf die #Apple #iWatch.	negative
"""Meine Damen, meine Herren... bitte beachten Sie: dieser Zug wird in Hamm getrennt. Der vordere Zugteil mit den Wagen 21-27..."" HILFE?"	neutral
@user 86 lach ,, heheheheheee ,,,	positive
@user oha, dachte dein Typ war da gefragt :-/	negative
Die Gegner sind alle voll weit weg #civ4	neutral
Guten morgen meine süßen - good morning	positive
Idee: Kommunikationsmedium erfinden, in dem einen jeder Depp ungefragt anpöbeln kann. Oh, schade, Jack Dorsey war schneller.	negative
@user Eigentümlich Frei, Mises Daily, NZZ, Presse, orf.at	neutral
RT @user: “@KusXAnke: Straks buikdansen w/ @user &amp; haar nichten ! Was super!	positive
@user Aber wenns Kackbalge aus der anderen Klasse sind?	negative
"#Luhukay: ""Keine neuen Verletzten. #Wagner steigt heute wieder ins Training ein."" #hahohe"	neutral
@user Poster, süßes, undso ^^ Du brauchst doch sachen für dein zimmer ^^	positive
#tvduell Seehofers Quatsch kann selbst Merkel nicht verteidigen..	negative
@user besonderer Grund oder einfach so?	neutral
Sonne genießen. .endlich man!!!!!	positive
Oo na kung Bitter :(((	negative
RT @user: Knackige Slogans gesucht! http Können uns vielleicht @user oder @user helfen? #followerpower #…	neutral
@user Nein, aber deine Rezi macht sehr neugierig! 😊	positive
@user Jop und wenn sich die Agenda nicht noch ändert muss er abends lernen :-\	negative
Rösler: Monopolkommission bestätigt Notwendigkeit eines Systemwechsels beim EEG http	neutral
Tolle Betriebsanleitung... #heuteshow #GroßeKoalition #GroKo http	positive
RT @user: „Ich beuge mich meinem Schicksal..“ „Du stehst auf.“ „..ist nicht leicht, sich damit abzufinden..“ „Du stehst nur auf!“ „AM…	negative
RT @user: Auf geht's Eisbären kämpfen und siegen! #Eisbären #EBB #sechsPunkteWochenende	neutral
@user Tu das! ;) War nicht sonderlich lang...	positive
Mit schlechter Laune :(	negative
Infos über Geschenke Shop bis hin zum Tamaris Online Shop - http	neutral
supi schwarz bitte @user @user @user @user @user @user @user @user	positive
@user ICH GLAUB NICHT aber wieso bin ich so nervös ich bin sonst nie nervös aaaah	negative
#Eishockey #Oberliga Oberliga Nord: Adendorfer EC nicht für großen Kampf belohnt – 3-4 gegen Rostock... http #Adendorf	neutral
@user Danke. Hübscher kleiner Kerl. ;)	positive
Gerardo Martino trauert Sieg gegen AC Milan nach http #championsleague	negative
Amtsgericht Hamburg deckelt #Anwaltskosten bei #Abmahnung » http http	neutral
#heute #post #bekommen #offiziell #bayernmünchen #bayern #münchen #mitglied #schal #karte #geil… http	positive
Neue Strafe für US-Rapper - Chris Brown zu 1000 Stunden Sozialdienst verurteilt http	negative
Viel Spaß bei 5 Minuten stehen ihr Ob Aluhüte wirken oder nicht, an einer Tastatur; wir instant da.	neutral
Erschma 2 Eis hintereinander reinpfeifen!	positive
DE GUY LOOKS LIKE A DANGER TO SOCIETY!! @user er könnte ya im sumpf so n schönen LOVESHACK bauen--//not fer me!	negative
Angry Birds Go! – Racing Game im Angry Birds Universum erscheint am 11. Dezember 2013: Nach dem erfrischend an... http	neutral
Nettes kicker Team tool als demo von @user beim #mtc13 ;-)	positive
@user ihh, takira nd aus -_-	negative
Wieland-Haustechnik verstärkt Außendienst http	neutral
Wir empfehlen die http bei Amazon - Fight! :) http	positive
"""Du bist wie eine Pusteblume."" ""Aww,Danke."" ""Einmal geblasen und kein Samen mehr."""	negative
ROUNDUP: Griechenland benötigt laut SPD hohen zweistelligen Milliardenbetrag - AktienCheck: Presse... http #WiNewGooDe	neutral
@user @user ich hab meine normale SIM von Aldi Talk in Nano SIM gestanzt, lief alles super !	positive
"""@user: ""@user: . If I Ever Die These Hoes Gone Be Happy Asf.!"""""	negative
RT @user: @user http	neutral
@user mhm okay bei nicht versenden würd ichs dann wohl auch net tun xD	positive
Dem anderen hinterherhecheln statt eigenes zu schaffen. Ohne mich.	negative
