text,label,source
a mi mejor amiga no le gusta el ceviche ni los makis y me siento frustrada porque no podemos ser BUENAS mejores amigas,negative,intertass_2017
A pesar de todo...veo sorpresa en el Bernabéu...llamadme loca,neutral,intertass_2017
"@user ..pero, vamos, yo con cualquier cosica..unos huevos fritos son un manjar (siempre que haya pan para mojar, claro",positive,intertass_2017
Lo peor que puede existir es decepcionar a alguien que quieres,negative,intertass_2017
"@user jajajaja este es un plato del restauran de mi casa, cuando quieras tienes tu descuento familiar",neutral,intertass_2017
Me hace sentir tan bien al ver a mi ex y no sentir absolutamente nada por el,positive,intertass_2017
"Me voy a las 6 a Madrid y me esperan 6 horitas en un autobus, seguramnete lleno de gente, porque mi suerte funciona así",negative,intertass_2017
Por qué un partido a las 10 a.m.,neutral,intertass_2017
¡Ya tenemos ganadora! Felicidades @user Nos hablamos por mensaje. ¡Gracias a todos por participar!,positive,intertass_2017
@user no seas malo con él,negative,intertass_2017
El huevin respectivo debido al feriado...vao a meter una caminata mas sus chelitas para al menos ver que hay abierto en la calle.,neutral,intertass_2017
"Por cosas así, estoy segura de que tomé una muy buena decisión",positive,intertass_2017
"NUNCA dejen el Snapchat abierto en el celular de la mamá, creo hoy duermo en la calle",negative,intertass_2017
@user para mí no son feas  hay feas y bonitas    te salvas de arder en el infierno por hetero,neutral,intertass_2017
"@user siempre habrá algo amiga, pero con el tiempo lo superas y pierden importancia",positive,intertass_2017
@user y que el mae no sea tan desastroso como aparentó durante la campaña. Hope is all we have left,negative,intertass_2017
El sábado se casa Adriel y eso me hace sentir super vieja maee cuando ibamos a pueblo viejo x olafos saliamos fuck off y yo era la niñera,neutral,intertass_2017
Amanecí lleno de la comilona anoche en el #BNOpenHouse ...pero siempre hay campo para más . A desayunar,positive,intertass_2017
"#Windows10 qué mal me caes... @user Para abrir cualquier navegador o aplicación es tan lento, torpe e ineficiente que da pavor",negative,intertass_2017
"No es feriado el 26 de dic ni el 2 de enero, entonces mremod fútbol sábado y domingo",neutral,intertass_2017
"@user @user @user Gracias, lo único que me hace feliz es escuchar música, adivinar y ganar",positive,intertass_2017
Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,negative,intertass_2017
Digo yo que tengo mala memoria y mi vecino se ha tatuado el nombre de su mujer,neutral,intertass_2017
@user @user cuando lo veo siempre le digo que en Twitter gusta a muchos!  Ojalá accederia porque para Dani sería muy bueno,positive,intertass_2017
Primera vez que David cena en mi casa y quiebra un vaso.,negative,intertass_2017
@user me siento triste amiga,neutral,intertass_2017
"@user claro que sí, París merece mil visitas",positive,intertass_2017
"No vuelvo a New York, esa pea fue muy maldita y mi chaqueta",negative,intertass_2017
@user yo quería que me dieran la bcr así,neutral,intertass_2017
"El puente mas bonito de la constitución este año en Alicante 12,13 y 14 @user en directo y allí estaré",positive,intertass_2017
"11.46PM y tengo hambre, mejor me acuesto ya por que la panadería está cerrada",negative,intertass_2017
@user poco pero intenso  estoy por pirarme un día a sevilla con el Mario,neutral,intertass_2017
@user @user Un lapsus advertido gracias a @user y subsanado. Gracias por tu aportación.,positive,intertass_2017
@user no lo consigo  ayudame porfi que es super importante,negative,intertass_2017
@user No se si están editados.,neutral,intertass_2017
@user Correcto! Es pura arte. Mejor no lo pudiste describir. Felicidades!!! Bendiciones!,positive,intertass_2017
"@user @user Por desgracia vende más  ,riñas,trifulcas,peleas,al cuello!! mátalo!!",negative,intertass_2017
@user Lo mejor para el es que salga del Club Zidane no le da la Oportunidad de Jugar! A mi no me gusta que este en la Banca.,neutral,intertass_2017
@user es la feria de mi tierra  Solo espero que sea un éxito y ser un gran anfitrión,positive,intertass_2017
"No, no. Ya no te quiero, me declaro soltera a partir de ahora, me has hecho daño  @user",negative,intertass_2017
"@user hombre!  Yo siempre y con la gente que me cae bien claro, con los que me caen mal ni agua  Muacc",neutral,intertass_2017
Plan perfecto para terminar el fin de semana. @user - @user. Después @user - @user,positive,intertass_2017
@user ya ya pero aún así no me convenció,negative,intertass_2017
Vine a mi casa porque mis papás dicen que los tengo abandonados y me chantajearon con comida pero hoy iba para la playa en la noche,neutral,intertass_2017
Hoy recibí una buena noticia y llevo saltando de la emoción como 30 minutos.,positive,intertass_2017
"Mar Negro q se haya caído un avión lleno de músicos, médicos q enviaron para alegrar a la gente en Siria me deja +segura q no existe dios",negative,intertass_2017
@user las etiquetas son necesarias. Lxs locxs molamos. Si no quieres etiquetas no molas  LOOOOCAAAA jajajajaj,neutral,intertass_2017
"¡Venga va! A ver si consigo la versión física, que vista en tienda parece magnífica  @user  #DinastíaDelDienteDeLeón",positive,intertass_2017
¿por qué os empeñáis en que no soy española?,negative,intertass_2017
"Amiguitos, yo siempre hablo/escribo de la misma forma, soy bastante cariñoso ... no te estoy gileando, ni quiero algo contigo, sí?",neutral,intertass_2017
"Me vengo dando cuenta que sí... el gordo navideño y yo siempre sí... regalo de santa, por despistada? marchamo y regalos pagados #gracias",positive,intertass_2017
Hay videos que no se envían porque no tengo espacio en el móvil así que lo siento,negative,intertass_2017
"@user @user El tuit va acompañado de una foto que quiere decir lo contrario, SÍ es sarcasmo",neutral,intertass_2017
"@user ay tan lindo amigo!! Gracias. Espero que jueguen con rencor, porque se hacen imparables cuando están resentidos",positive,intertass_2017
Tan triste mi vida que me hablan en Snapchat solo para decirme que mis animales son lindos,negative,intertass_2017
"A recuperar la resistencia física, hola Viernes sangriento!!!",neutral,intertass_2017
@user siiiiii tío  el viernes te invito a una litro jurao,positive,intertass_2017
@user jajaja ya ves teneis algo encontra mia  espero que la proxima vez sea de vuestro equipo 😂,negative,intertass_2017
@user Y suuuuper diferente a sus trabajos anteriores! Tengo que comprarlo tho porque no esta disponible en apple music,neutral,intertass_2017
#DiaDelVideojuegoHC por todas esas grandes tardes que nos hacen pasar y las que pasaran!,positive,intertass_2017
@user Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible,negative,intertass_2017
@user Feliz Año Bella! Las mejores vibras,neutral,intertass_2017
@user esa vidilla universitaria que tiene lo hace muy especial y que bien se come cerquita de los canales  #SaltaconHolanda,positive,intertass_2017
@user pero es muy trillado,negative,intertass_2017
@user tenía pensado cuando me quitase este ponerme unos de kpop  a la siguiente contigo lindo,neutral,intertass_2017
"Acabo de comprobar en Linkedin  si eras mi antiguo alumno, tengo un gran recuerdo @user  Te deseo lo mejor @user",positive,intertass_2017
Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso,negative,intertass_2017
@user @user Ufff... hay una discusión enorme sobre esto. La Clínica Mayo dejó de hacerlas por años por los resultados,neutral,intertass_2017
"No se cuantas veces la abre escuchado, pero no me canso de hacerlo y es que suena tan bien juntos @user  http",positive,intertass_2017
"@user hoy me he gastado 90 euros en LEGOs, así que los maletines van regular",negative,intertass_2017
"@user llévame a tu casa, la otra vez blastoise y hoy dragonite",neutral,intertass_2017
@user retiro mi calificativo ofensivo hacia @user Su gesto de hoy me ha parecido valiente...  contamos con todos.,positive,intertass_2017
Hay algunos shojos de comedia romántica que me gustaría que se centraran un poco más en lo romántico,negative,intertass_2017
Yo ya estoy con gripe y ni me he mojado,neutral,intertass_2017
@user el pueblo crema está feliz con lo de Vento!,positive,intertass_2017
hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo,negative,intertass_2017
@user @user A mi Movistar me llama para preguntarme si estoy satisfecho con mi servicio y si hay algo que puede hacer por mi,neutral,intertass_2017
"@user Buen artículo Carlos , se va Lucas pero tampoco hay que dramatizar , casi me haces llorar",positive,intertass_2017
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",negative,intertass_2017
"1 y 2 correctas. 3, ni una.   http",neutral,intertass_2017
Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya,positive,intertass_2017
"@user @user al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",negative,intertass_2017
@user @user @user convenciendo a mi hija mayor para verlo,neutral,intertass_2017
@user Bonito rincón  ¡Qué ganas de ver la nueva web!,positive,intertass_2017
@user yo no soy normal,negative,intertass_2017
"@user es que ya no era necesario llamar ,ya sabiamos lo que espera ,la proxima sera",neutral,intertass_2017
Que agusto se queda una después del Circuito termolúdico de  @user,positive,intertass_2017
Tenía más de un año de no usar Premiere Pro y no era tan mala editando... ahora lo olvidé todo,negative,intertass_2017
Cuando te enamoras de cada flaca que pasa. Chimbote era chevere pero no me quirro ir de trujillo.,neutral,intertass_2017
"Pues ya es oficial, curro nuevo y mejor",positive,intertass_2017
Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro,negative,intertass_2017
"@user lo de la comida le quita toda la parte negativa entonces, buenaso. Gracias!! Que te vaya super bien en tus finales",neutral,intertass_2017
"@user perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",positive,intertass_2017
@user Lo mejor son sus amiguitos defendiéndole diciéndome a mí que pase página cuando es él el que no me deja en paz,negative,intertass_2017
@user Ely todo bien? no se nada de ti u.u tengo número nuevo!,neutral,intertass_2017
"Si necesitáis un hater profesional de lo que sea, podéis llamar a @user",positive,intertass_2017
@user porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,negative,intertass_2017
"@user Un chivi que hace videos y es más tocándose el cabello que video haciendo ""algo divertido o entretenido"".",neutral,intertass_2017
"@user te tienes que hacer amiga de peluqueros que no estén locos y fuera, tienes don de gentes coñe",positive,intertass_2017
"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",negative,intertass_2017
@user vamos a juntos en concierto?,neutral,intertass_2017
#FelizMiercoles porque hoy pase lo que pase va ha ser un buen día,positive,intertass_2017
"Como dijo @user, ""hay que ignorar a los trolls"", después de años usé de nuevo el block, el más pesado y bobo que conocí",negative,intertass_2017
"@user oh no te la debo negrito, lo lamento, prometo ir al próximo kaos ir desde las 8 pm y guardarte cola",neutral,intertass_2017
"@user @user clado que sí. En serio, gracias por todo lo que nos has enseñado",positive,intertass_2017
Me está entrando una depresión ahora mismo... ¿Para cuando la máquina del tiempo? Que me lleve de nuevo al 29 de junio joder,negative,intertass_2017
@user i lleva mucho sin actualizar? ahora sucede que me enamoro del fic y lo dejan abandonado,neutral,intertass_2017
@user @user @user Ay yo no he visto la nueva temporada! Buena sugerencia,positive,intertass_2017
@user Junto montas el unico dia que me llaman para tomar algo,negative,intertass_2017
Mis lunes no volverán a ser iguales @user,neutral,intertass_2017
"@user el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...",positive,intertass_2017
"@user En vez de perseguir a corruptos y defraudadores, pretenden encarcelar a quienes cuestionan al poder con unos cuentos tuits",negative,intertass_2017
"@user no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",neutral,intertass_2017
@user Y son más de las 5 de la mañana! Y encima mañana vuelve a ser día de grabación.. todo sea por dejar todo preparado,positive,intertass_2017
"@user La burguesía venezolana, los más ricos, animando a la población a colapsar Venezuela con la ""Toma de Caracas""  Triste.",negative,intertass_2017
"@user @user @user invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.",neutral,intertass_2017
@user Te puedes creer que te iba a poner lo mismo  Te quiero mi Nini,positive,intertass_2017
"No sé si los maltrataban de verdad pero me dio penita ver eso No me gusto eso, no son objetos para que los traten así. Me indigna tanto",negative,intertass_2017
"@user @user @user el tiempo promedio para ejercitarse, es de 1hr. Si quieres más tiempo, la alimentación también cambia",neutral,intertass_2017
En fin @user espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahí no se acaba tu camino  ¡suerte!,positive,intertass_2017
"Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas",negative,intertass_2017
¿voy o no voy a cœur de pirate en madrid? es como a la semana siguiente de volver de milán/burdeos,neutral,intertass_2017
"Gracias a toda la gente que dio RT a mi mensaje de buscar clan. He conseguido ser suplente adc en DragonsZGaminG,con ganas",positive,intertass_2017
@user Es muy duro para un niño verse forzado a ser parte de esos procesos,negative,intertass_2017
"@user gracias por etiquetarme, pero no suelo hacer estas cosas",neutral,intertass_2017
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,positive,intertass_2017
"@user s que habrá terceras elecciones, no que no las habrá... está difícil la predicción",negative,intertass_2017
"@user No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso",neutral,intertass_2017
"No, solo quiero bailarte la medusa loca en privado  @user",positive,intertass_2017
"No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella",negative,intertass_2017
@user me regalaron la mediana,neutral,intertass_2017
Ahora que soy @user todo es más bonito.,positive,intertass_2017
@user en donde vivo no hay alternativas válidas aún… No creas q no lo miré  @user  @user,negative,intertass_2017
"@user de sobra, si solo somos 3  dime tu ID y ya te agrego",neutral,intertass_2017
@user mi objetivo es seguir aprendiendo. Por dicha uno nunca para de aprender. Por ahí espero seguir asombrándome,positive,intertass_2017
@user yo me las puse y acto seguido me las quite por que no era capaz de desbloquear el móvil ajjajajja,negative,intertass_2017
Vamos Ame vamos....bahhh.....q mas da.....conence el año cansada..... quiero solo dormir hoy....,neutral,intertass_2017
@user Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!!,positive,intertass_2017
@user dejas al novio y a los dos días ya estas con otro.  Y yo soltero desde el 96. La vida es demasiado injusta conmigo,negative,intertass_2017
"voy a salir a comprar mayolicas y acabados a habich, veamos q sucede en el camino, la gente buena celulares prendidos porfavor, 3, 2 ,1",neutral,intertass_2017
@user Muchísimas gracias por difundir  ¡Un abrazo!,positive,intertass_2017
"He visto un Allen Walker en la Expo que uff, menudo cosplay, yo iba de Lena pero sin peluca, quería una puta foto",negative,intertass_2017
"Ya no puedo la broma de ""estoy embarazada"" por el día de los inocentes.",neutral,intertass_2017
Que guay que @user sea nuevo concursante de @user seguro que lo hace genial....Me encanta!!!,positive,intertass_2017
"@user impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",negative,intertass_2017
"@user @user De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",neutral,intertass_2017
Es increíble que ahora entro a wpp solo para el trabajo,positive,intertass_2017
Era mas el ambiente chungo,negative,intertass_2017
"Empieza la semana con la ilusión de saber que va a ser mágica, llena de momentos felices, sonrisas, miradas y mucho amor. Que así sea",neutral,intertass_2017
"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",positive,intertass_2017
@user Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo,negative,intertass_2017
"@user por curiosidad intenté en 5 bancos distintos y en todos declinado, pero mi reporte está en verde y mi score también",neutral,intertass_2017
"@user si, muy hermoso, y eso que no me conociste a mi",positive,intertass_2017
hoy es mi último día de vacaciones y lo más emocionante de mi día ha sido hacer el puzzle de sunggyu,negative,intertass_2017
"@user ¡Enhorabuena! Has ganado el KIT, escríbenos por mensaje privado para decirte cómo te vamos a mandar el premio",neutral,intertass_2017
"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy   #MenuDiario #RestauranteCasinoLasPalmas http",positive,intertass_2017
ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas,negative,intertass_2017
"@user eso dice mucho de él... así que nada, tómate tu tiempo que cuando estés preparado, todo llegará",neutral,intertass_2017
"Aii,y que se me pasa felicitar a @user y no puede ser!! Muchaass felicidades Mara,espero que hayas pasado un día muy bonito",positive,intertass_2017
Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,negative,intertass_2017
Desde mañana me dedicaré a estudiar y dejaré mis sentimientos amorosos por otro lado,neutral,intertass_2017
"@user ¡Enhorabuena! Eres el ganador del sorteo, escríbenos un mensaje privado para darte el premio",positive,intertass_2017
@user pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas,negative,intertass_2017
11:11 que no me encuentre mal,neutral,intertass_2017
"Fue un bonito fin de semana cumpleañero : amigos, familia, torta, comida rica, juegos de mesa y muchas risas. Me siento bendecido y feliz",positive,intertass_2017
"@user ehhhhhhh ese no he sido yo, y lo digo muy en serio  hasta los cojones de que me roben mi puto identidad.",negative,intertass_2017
"Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo",neutral,intertass_2017
Técnicas Reunidas ya es una de las 10 mayores ingenierías internacionales!  No sabéis lo que nos alegra    http,positive,intertass_2017
Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste,negative,intertass_2017
"@user @user no sé eso espero, y lo mismo que anulen eso de la prescribición de los delitos, no sé si menciona algo de eso",neutral,intertass_2017
Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes,positive,intertass_2017
Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons,negative,intertass_2017
@user jajajaja fui el primer fav de Odín con cotillón,neutral,intertass_2017
"@user En Octubre haré cositas, un fuerte abrazo",positive,intertass_2017
@user De pequeño escribía con la zurda hasta que una profesora me obligó a hacerlo con la diestra,negative,intertass_2017
@user jajajaja yo igual. La gente no sabe lo que se pierde,neutral,intertass_2017
"El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.",positive,intertass_2017
Soy un chico muy perverso,negative,intertass_2017
@user puedes ver el partido en directo en el Facebook de informe Bolorino,neutral,intertass_2017
@user Hola Luis!! Vendrás a Barcelona a promocionar #TardeParaLaIra ?? Un abrazo crack y feliz día!,positive,intertass_2017
"@user @user @user todo el mundo es un poco racista, la cosa es mirarlo y arreglarlo, no negarlo si alguien te dice algo",negative,intertass_2017
"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",neutral,intertass_2017
"@user aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!",positive,intertass_2017
"Recuerdo a un podemita al final de una discusión q me dijo en F ""y si nos tienen que robar por lo menos que sean otros""  #MarcaEspaña",negative,intertass_2017
"Mi mamá adoptó una gata que dejaron botada al frente de la casa, si alguien necesita gatos me escriben, tengo 4",neutral,intertass_2017
@user @user @user que buena noticia Roxi,positive,intertass_2017
Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa,negative,intertass_2017
@user Espero llegar y encontrar esa impresora 3D,neutral,intertass_2017
"@user es que apuntas lo que digo. Es cierto antes de empezar la liga dije que Llorente ""había elegido"" muy bien",positive,intertass_2017
que cool todo mundo me deja en gris,negative,intertass_2017
@user @user que feo tu corazoncito! Deja ser feliz a los demás,neutral,intertass_2017
"@user  Ni en tus mejores sueños, te hubieras, imaginado, una encuesta con tantos votos eh.? jajajj cuando se moviliza @user",positive,intertass_2017
No encuentro el mando de la tele y me estoy poniendo nerviosita,negative,intertass_2017
@user en estas épocas no hay que decirle no a ningún trofeo y es conmemorativo para todos los equipos que ganen en la jornada,neutral,intertass_2017
@user yo te veo bonito,positive,intertass_2017
Puede alguien acostumbrarse en 4 noches a algo? Porque me acostumbré a no dormir sola y ahora se extraña demasiado,negative,intertass_2017
@user @user yo iba a preguntar lo mismo,neutral,intertass_2017
Despues de trabajar duro me merezco mis caprichos,positive,intertass_2017
"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo",negative,intertass_2017
"@user buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien",neutral,intertass_2017
Cada vez que veo a los gemelos por la tele me entran ganas de meter mi brazos en ella y darles un abracito,positive,intertass_2017
Hoy va a ser el típico dia en el que me estreso,negative,intertass_2017
"@user Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar.",neutral,intertass_2017
#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede,positive,intertass_2017
@user fresquita... lo único malo fue que nos quitaron el banco bueno,negative,intertass_2017
Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron,neutral,intertass_2017
@user hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️,positive,intertass_2017
"@user se nos queda pequeña, sólo 300 de aforo",negative,intertass_2017
Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,neutral,intertass_2017
me siento orgullosa de ser tu fan @user desde hace muchos años ...ese speach lo dijo todo te sigo admirando,positive,intertass_2017
"Me largo de esta red social por unos días, hasta que encuentre paz",negative,intertass_2017
@user podemos usar el término.equipo pepino,neutral,intertass_2017
"@user @user no, si pagar le pagaba bien, tranquilo",positive,intertass_2017
@user creo que soy la única que pringa trabajando todo el verano y todo septiembre,negative,intertass_2017
"El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan",neutral,intertass_2017
@user jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos,positive,intertass_2017
@user @user y donde están esos fiscales q los afinen bien un tío mata 2 ciclistas en la puta calle q está pasando aquí?,negative,intertass_2017
"@user Ánimo, Jorge. Piensa en tus nuevas víctimas",neutral,intertass_2017
"@user Excelente, siempre me persigno cuando entro a uno",positive,intertass_2017
"Aah ya... Porque @user es el ser más rastrero, egoísta, infantil y GILIPOLLAS que existe en el mundo",negative,intertass_2017
@user que no soy menoooor o si,neutral,intertass_2017
"@user @user bien sra presidenta, se predica con el ejm, muy bien!!!!",positive,intertass_2017
"Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.",negative,intertass_2017
"@user es decir, que es por la tradición lo de decir esto, como muchas otras (arroz, etc), pero que no es tan big-a-deal",neutral,intertass_2017
Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir,positive,intertass_2017
"Hola, me molaría hcerme un cambio drástico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda",negative,intertass_2017
"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",neutral,intertass_2017
@user @user ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal,positive,intertass_2017
"Quiero el pelo negro azulado y no sé cómo conseguirlo  los tintes de ese color que me he echado, no han hecho nada.",negative,intertass_2017
@user @user nunca dije lo contrario,neutral,intertass_2017
@user Ella es lo mejor de todo,positive,intertass_2017
Buenos días bbs qué tal yo mal,negative,intertass_2017
"@user @user @user , y otros que seguro se me olvidan, también os puede interesar para vuestro instituto o facultad univ.",neutral,intertass_2017
Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...,positive,intertass_2017
A ver cuando quedamos y hablamos de lo guapo que es nuestro señor Rajoy que ya toca  @user,negative,intertass_2017
@user @user estas en lo cierto,neutral,intertass_2017
Feliz Martes para todos.  Pásenla bonito y a sonreír.,positive,intertass_2017
.@user @user Las mayores atrocidodes surgen del idealismo bienintencionado. No me cabe duda de que son capaces de lo peor,negative,intertass_2017
"@user En edad internacional 19, en edad coreana 20",neutral,intertass_2017
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @user por @user,positive,intertass_2017
Me he puesto a pensar una cosa y me estoy despollando sola en la habitación. Que pena doy,negative,intertass_2017
Ahora tengo que dormir llena de repelente,neutral,intertass_2017
@user ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.,positive,intertass_2017
@user eso no es sielto,negative,intertass_2017
@user Y que es muy bueno que alguien hable sobre el tema porque muchos no lo hablan debido a que es un tema considerado Tabu.,neutral,intertass_2017
Mi anterior bio también hablaba de #volar y esta noche ellos -y Twitter- me lo recuerdan...   #SoisGrandes 😘 http,positive,intertass_2017
@user @user yo ya estoy arruinada con tanto verano Berni,negative,intertass_2017
Quiero un perro así porfiii.,neutral,intertass_2017
@user Son dos frases. La una complementa a la otra. Así se entiende mejor,positive,intertass_2017
Me pongo al día con Re:zero en dos días y medio y ahora me dejan una semana intrigado por el final del capitulo. Esto no se hace eh,negative,intertass_2017
"@user Vieras que a mi lo del dresscode de mi brete no me molesta, sólo quisiera poder teñirme el pelo morado",neutral,intertass_2017
"#2AñosDeLegiónHolk No importa que seas ""niu"" o ""old"" Si amas a LH , eres bienvenido a mi casa",positive,intertass_2017
@user @user yo ya en eso no me meto  sacar las cosas de contexto y llevarlas a tu terreno es algo diferente,negative,intertass_2017
@user pero eso no es abstracto,neutral,intertass_2017
"Soy jodidamente feliz  Me encanta mi vida enserio, a veces no aprecio la suerte que tengo.",positive,intertass_2017
Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal,negative,intertass_2017
"@user No te preocupes Yuya, te entendemos. Que te mejores pronto.",neutral,intertass_2017
"@user dile a Alex que hay aceites para cuando te duchas que arreglan la piel como los ""codos"", ahora los tengo finísimos",positive,intertass_2017
Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid,negative,intertass_2017
"Voy a cambiar mi vida, dejaré de salir por un buen tiempo",neutral,intertass_2017
"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo",positive,intertass_2017
@user ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda,negative,intertass_2017
"@user despídete de todos, deséales feliz año y bye bye",neutral,intertass_2017
"Se acaba un buen año, y va empezar uno mejor, siempre con la.bendición de Dios",positive,intertass_2017
@user no se si seré tan despreciable,negative,intertass_2017
".@user ¿Me dice garrullo, llamándose Domingo? Esa es buena  @user @user @user",neutral,intertass_2017
"@user Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor",positive,intertass_2017
Soy el unico al que le da mal rollo la gente con gafas de sol? es que no sabes si te está mirando o no y pues,negative,intertass_2017
Quiero entrar en algún grupo de WhatsApp feminista o lgtbfriendly,neutral,intertass_2017
Lo mejor de la vida ver Skins,positive,intertass_2017
@user claroooo o a varios solo que ya les vale ... PSOE roto etc,negative,intertass_2017
@user @user @user @user @user @user Para explicar lo de los 6M nos pondrá el profe documental de Youtube,neutral,intertass_2017
acabo de hablar con alba y ya esroy un poquito mejor,positive,intertass_2017
"@user Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",negative,intertass_2017
@user y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos,neutral,intertass_2017
"@user llego tarde, soy huge fan la empecé en el 2000, crecí con ella sube y cae tiene de todo como toda serie, temporadas favoritas...",positive,intertass_2017
"Muchos días de sol, calor y numerosos incendios. En España hace mucha falta que llueva y parece que no queda mucho",negative,intertass_2017
"@user no las des, en serio.",neutral,intertass_2017
@user con lo majo que eres,positive,intertass_2017
Uníos a él en vez de venir a dar por culo a las feministas si tanto OS JODE nuestro movimiento,negative,intertass_2017
y quiero ir de nuevo al Cosmocaixa,neutral,intertass_2017
@user @user buena nana para dormir,positive,intertass_2017
Cuando queres comprar muchas cosas pero eres pobre,negative,intertass_2017
Si os interesa o teneis algun conocido que le interese el Airsoft. Vendo L96 (nueva) y G36. Mascara y mas cosillas. RT se agradece,neutral,intertass_2017
"@user @user Qué chulada! Mola mucho el post, chicas!",positive,intertass_2017
Estoy sensible y lloro por todo y,negative,intertass_2017
