text,label,source
Centrotavola ispirato dal Giorno della Terra creato da David Tutera http,neutral,sentipolc_2016
Letta: sicuramente non farò parte del governo Monti . e siamo un passo avanti. #finecorsa,positive,sentipolc_2016
Mario Monti ospite a porta a porta! Prrrrrr,negative,sentipolc_2016
Magazine: on line il primo numéro anche per IPAD! http,neutral,sentipolc_2016
"#itshazzasday amore mio, non importa il giudizio della gente, qualsiasi cosa ci siamo noi (vere) directioners a sostenerti, ti amiamo tutte",positive,sentipolc_2016
"RT @user: La Meloni rivendica il diritto di essere ststa neofsscista, la Costituzione non glielo da. Nemmeno io.@user",negative,sentipolc_2016
CasaPound Italia - Direzione Rivoluzione 2012 - Intervento di Buttafuoco http,neutral,sentipolc_2016
@user Anche io per la 45358133 volta..e ho già i fazzoletti pronti!! Ciaooo Bella!! :'D,positive,sentipolc_2016
Dimettiti incapace! @user http,negative,sentipolc_2016
"Bersani \""non sono Robespierre, no alla patrimoniale\"": (AGI) - Roma, 18 gen. - Non voglio fare Robespierre o Sain... http",neutral,sentipolc_2016
D'accordissimo! #Grillo all'attacco: 'Terrorizziamo i partiti''Ora siamo la terza forza del Paese',positive,sentipolc_2016
"e poi boh, anche un koala è più fortunato di me ç__ç",negative,sentipolc_2016
http cosè il #superbollo #mario #Monti,neutral,sentipolc_2016
Il governo Monti piace più della settimana scorsa http,positive,sentipolc_2016
è passato più di un anno e ancora la mia mente continua a volare in quella città...probabilmente sarà per sempre il mio rimpianto...CPH,negative,sentipolc_2016
"Governo Monti, Fabrizio Palenzona, Presidente Assaeroporti: serve coraggio su infrastrutture, ricerca, trasporti http",neutral,sentipolc_2016
Il governo #Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo,positive,sentipolc_2016
"Nel Governo Monti, Amato dr sottile e Letta uomo di similaun? Mancano solo Andreotti e Forlani!",negative,sentipolc_2016
"Governo Monti, un gennaio di fuoco http",neutral,sentipolc_2016
"Ripenserai ancora,a tutto il bene che ti ho dato solo e solamente io..",positive,sentipolc_2016
#Governo #Monti #pacchetto #anticorruzione: il #contrastodiinteressi è altra cosa che pagare #spioni #delatori per segnalare evasori.,negative,sentipolc_2016
@user grazie mille! =3,neutral,sentipolc_2016
#Grillo fa bene a evitare la tv. In TV diventi una marionetta dei vari teatrini per inDIVANados #cimeritiamotutto http,positive,sentipolc_2016
Mai indossare qualcosa di una taglia in meno...,negative,sentipolc_2016
"Monti e la manovra 'salva Italia': Il nuovo governo Monti ha finalmente esposto, dopo giorni d' attesa e d' inc... http",neutral,sentipolc_2016
"@user  grazie per il remix, bellissimo!",positive,sentipolc_2016
"la roma vince,il governo monti invece non convince.E tra le novità della politica,un sessantenne:Montezemolo!Questo paese va sempre peggio",negative,sentipolc_2016
"la politica domina, ora TT: #piazzapulita #serviziopubblico #Grillo Belsito M5S Partito della Nazione",neutral,sentipolc_2016
@user Bravo il capitano non si muove deve diventare vecchio con noi alla magica Juventus..,positive,sentipolc_2016
RT @user: Io mi chiedo ancora cosa centri la Ventura con l'industria musicale. #XF7,negative,sentipolc_2016
@user l'invidia per #Grillo gli esce da tutti i pori. Ridimensioni il suo io cominciando a togliere il nome dal simbolo.,neutral,sentipolc_2016
Risorgere dopo Pasqua questo sì che e' un vero miracolo #Lega,positive,sentipolc_2016
"Mario Monti è famoso per il modello di Klein-Monti. L'ho appena letto su wikipedia, qualcuno vuole che glielo spieghi?",negative,sentipolc_2016
ma si possono utilizzare anche i personaggi vecchi? (@user http,neutral,sentipolc_2016
#Grillo  la proposta di uscire dall'euro e affanculo il debito non è male. Ci vorrebbe un economista dietro che la studia bene.,positive,sentipolc_2016
Che bisogno c'era che il governo #monti recuperasse il peggio dell'ideologia del governo precedente?,negative,sentipolc_2016
"#Bossi 'aut aut' a Silvio #Berlusconi: o si fa saltare #Formigoni e giunta lombarda 'piena di inquisiti', o si fa cadere il governo #Monti.",neutral,sentipolc_2016
Grande Mario Monti #cotechinoelenticchie,positive,sentipolc_2016
Dopo i ministri del governo #Monti che illustrano la #manovra su La7 c'è #Alfano. Ho paura.,negative,sentipolc_2016
rivisitazione della conferenza stampa del governo #monti a #maancheno #LOL,neutral,sentipolc_2016
Buona vigilia a tutti. E giù le mani dagli agnellini! INI INI! IRSTR,positive,sentipolc_2016
"Anche il direttore de La Padania definisce #Grillo \""pericolosa antipolitica\"". Il classico Bue che del cornuto all'asino. #noncicredo",negative,sentipolc_2016
devo ancora leggere l'ultimo capitolo di akob,neutral,sentipolc_2016
@user   Forza borriello 😍😍😍 http,positive,sentipolc_2016
@user si ahahahah sta puttana che ne ha detto gli ha detto di tutto poi siamo uscite e io mammina sei arrabbiata ? lol lei:,negative,sentipolc_2016
Gran Shopping Mongolfiera fashion week con la collezione uomo donna di Tata Italia... http,neutral,sentipolc_2016
belli giovani e intraprendenti.. le foto dei possibili ministri del #governo #monti http #italia #occupy,positive,sentipolc_2016
Governo Monti:1)credo che B. i danni maggiori li ha fatti e li farà dall'opposizione quando torna venditore di fumo e abile contrattatore,negative,sentipolc_2016
TT ITALIA 23:08 1.#serviziopubblico 2.#piazzapulita 3.#Grillo 4.Franca Rame 5.Prince Of Persia 6.Belsito 7.M5S 8.Nero Wolfe 9.Falcao,neutral,sentipolc_2016
Il M5S è stata l'unica forza politica che ha RIFIUTATO rimborsi elettorali!Come si dimostra l'onestà?#serviziopubblico #Grillo #piazzapulita,positive,sentipolc_2016
"#Grillo al 7,2% non è affatto un bene per la politica italiana. Di populisti ne abbiamo le tasche piene. Anzi le ampolle, come dice @user",negative,sentipolc_2016
L'amore non è un sentimento ma una capacità. (L'amore secondo Dan),neutral,sentipolc_2016
Juve ! Storia di un grande amore,positive,sentipolc_2016
@user il fatto è che in europa league perdiamo punti quindi è lo stesso. ormai il posto champions per i prossimi 5-6 anni è andato,negative,sentipolc_2016
È in corso il voto di fiducia al governo Monti alla Camera dei Deputati. Seguiranno aggiornamenti sui risultati.,neutral,sentipolc_2016
 Il sottoscritto è pieno di speranza ed è una speranza che vi invito a condividere. Mario Monti,positive,sentipolc_2016
#Buongiorno sono quasi le 8 del mattino ed e' ancora buio! E piove.,negative,sentipolc_2016
Casini a destra e sinistra: non fate i furbi e i pavidi verso il governo Monti,neutral,sentipolc_2016
"RT @user: .@user Compagno, si ricordi che quando verrà eletto, ciocorì e biancorì saranno gli unici snack ammessi! http",positive,sentipolc_2016
@user Per me il governo Monti cade a Gennaio. Ho questa strana senzazione. Forse lo salverà il PD come sempre masochista.,negative,sentipolc_2016
RT @user: Uno Stato si misura per come tratta i suoi membri più deboli. #lagabbia,neutral,sentipolc_2016
@user no anche io..(leggi:un figo della madonna),positive,sentipolc_2016
"Tra #Renzi a #Serviziopubblico e #Grillo a #Piazzapulita stasera c'è l'imbarazzo della scelta. Anzi, direi che è rimasto solo l'imbarazzo.",negative,sentipolc_2016
"@user Buonasera Prof,permetta una domanda :siccome i giorni passano velocemente,alla fine il porcellum verrà cambiato secondo lei?",neutral,sentipolc_2016
#fatepresto si ma non a pene di segugio! Governo #Monti istituzionale ma che i ministri siano tecnici competenti e non di #casta,positive,sentipolc_2016
Latini: 'La manovra del governo Monti non è sostenibile per gli italiani' http,negative,sentipolc_2016
"Ue, Monti: ""L'armonia franco-tedesca non basta"": #francia #germania #mario monti ROMA ? ''L'armonia franco-tedes... http",neutral,sentipolc_2016
"Mario #Monti Senatore a vita è una splendida notizia per tutti gli italiani, è l'emblema di quei cittadini meritevoli che onorano la Patria.",positive,sentipolc_2016
"Se il futuro della tv è Freccero… meglio un carloconti, tanto il livello è lo stesso. http",negative,sentipolc_2016
" Questo non é un governo di destra . Pier Luigi Bersani sul governo Monti, sul Corriere di oggi",neutral,sentipolc_2016
"Ho collezionato 10,896 monete d'oro! Chi di voi può prenderne di più? http #android, #androidgames, #gameinsight",positive,sentipolc_2016
"#amomiopadreperchè beh leggendo tutti i tweet c'è ne sono alcuni che sono molto tristi, mi dispiace davvero :'c",negative,sentipolc_2016
Ella Milano -BTS with Ella Milano (2012) FullHD http,neutral,sentipolc_2016
@user Certo amore mio :) è in italiano però :),positive,sentipolc_2016
"@user Potevi anche portarmi,non credi ?",negative,sentipolc_2016
"ho intervistato il direttore del tg1 economia Loris Gai: si parla di comunicazione, governo Monti, Rai! solo su @user #sosoddisfazioni",neutral,sentipolc_2016
RT @user: @user te lo auguro di cuore e farò il possibile affinché sia così. Un abbraccio,positive,sentipolc_2016
ho sempre creduto in tutto .. ma non ha te !!,negative,sentipolc_2016
A Napoli la pizza in onore di Mario Monti con un bel tocco di basilico 'spread' Adnkronos Cronaca http,neutral,sentipolc_2016
"http Mario #Monti, un tecnico di grande qualità. Punto.",positive,sentipolc_2016
Senza vergogna: si rafforza la Casta nel governo Monti http,negative,sentipolc_2016
Prime misure del #governo #Monti per rispondere alla #crisi http,neutral,sentipolc_2016
@user @user Guielmo del Toro... direi ragazze ke questi sn i ruoli perfetti x tom Loki ne è un esempio...,positive,sentipolc_2016
Il mi sento fortunato del google play c'ha una fantasia di merda :-),negative,sentipolc_2016
@user @user Al #G20 di Cannes circola tra le conversazioni informali il nome di Mario Monti come nuovo premier! #Italiaresiste,neutral,sentipolc_2016
RT @user: Brava sta chiara però #xf7 http,positive,sentipolc_2016
#Grillo attacca l'Euro. Beh è chiaro che punta a rubare elettori alla #Lega. Strategie da politicante per l'antipolitico,negative,sentipolc_2016
"Per approfondimenti: Crisi Governo: dimissioni di Berlusconi, ora tocca a Mario Monti http",neutral,sentipolc_2016
RT @user: è la mamma più bella di questo mondo. #FelizDiaMAMABertotti,positive,sentipolc_2016
"Il caso politici nel governo #Monti nasce dal fatto che per Interni, Esteri e delega ai Servizi un accademico doc non è proprio il top",negative,sentipolc_2016
"#Grillo \""Un #debito che non abbiamo fatto noi.\"" Ma la #partitocrazia chi l'ha consentita e tollerata se non noi?",neutral,sentipolc_2016
"@user i nostri discorsi sono i migliori, posso parlare di tutto con te, ci facciamo troppe risate c':",positive,sentipolc_2016
"A chi tiene auto ferma, accesa per lungo tempo... non farlo. Ricordate che la Terra non è di vostra proprietà. Siete solo OSPITI! #PM10",negative,sentipolc_2016
Vorrei proprio sapere che fine ha fatto il parmiggiano che ho comprato #Volatilizzato,neutral,sentipolc_2016
@user a dopo amour. x,positive,sentipolc_2016
Letta dice che il PD è nato con il governo Monti. Meglio tardi che mai. http via @user,negative,sentipolc_2016
Giovanni Favia (M5S) ospite ad Agorà (Rai3) su Finaziamento ai partiti e Governo Monti http,neutral,sentipolc_2016
"GOVERNO, MONTI: SQUADRA SNELLA, FORTE, TRASPARENTE il Velino/AGV Agenzia Giornalistica il Velino http",positive,sentipolc_2016
L'interrogazione UE contro Mario Monti http,negative,sentipolc_2016
"Ah si ho capito bene si, si chiama Liam. LOL.",neutral,sentipolc_2016
Lei ha una voce con i controcazzi.  #italiasgottalent,positive,sentipolc_2016
"Governo Monti, tu Ci SMONTI!. By Luigi",negative,sentipolc_2016
MESSAGGIO PER TUTTI GLI ITALIANI ONESTI: MARIO MONTI CHIEDE DI AUMENTARE L'ETÀ DELLE PENSIONI PERCHÉ IN EUROPA... http,neutral,sentipolc_2016
@user probabile! HAHAHAH,positive,sentipolc_2016
"Fwd: Detesto le donne disperate perché le donne disperate accettano tutto e, accettando tutto, creano accanto a sé... http",negative,sentipolc_2016
Appelli Micromega Governo Monti http,neutral,sentipolc_2016
@user Grazie Bella &lt;3&lt;3&lt;3,positive,sentipolc_2016
"--invece stavo morendo. un'altro ci ha fermate e fa ""dove andate belle?"" ""affanculo"" ci abbiamo risposto. dio che nervi.",negative,sentipolc_2016
Bisogna portare e sfidare #Grillo sul campo della politica. La sua non è #antipolitica. #pd,neutral,sentipolc_2016
"#ansa \""Rosi Mauro, annuncio dimissioni stasera da Vespa\""...la sigla della trasmissione sarà cambiata: da \""Vai col vento\"" a \""Hocus Pocus\""",positive,sentipolc_2016
Che tristezza #Santoro.Una settimana fa #Grillo rispondeva a #Ruotolo e andava bene. Oggi è uguale agli altri perché ha evitato Bertazzoni?,negative,sentipolc_2016
"A Costo Zero: Mario Monti, il bullo di Arcore e Bersani: http via @user",neutral,sentipolc_2016
L'#Imu è un'istigazione a delinquere. #Grillo riscalda gli animi. Ora. Poi quando arriverà il conto il messaggio sarà ancora più efficace,positive,sentipolc_2016
"@user Visco #pd Il #governo #monti non sta facendo il massimo per migliorare la situazione lavorativa, le cose peggioreranno",negative,sentipolc_2016
"Parlando di politica, con questo governo Monti a cosa servono i partiti?",neutral,sentipolc_2016
@user @user Ahahahahahahahahahahahahahahahaha 'notte!!!! :*******,positive,sentipolc_2016
Mario Monti nominato senatore a vita della Repubblica italiana moribonda #elezioni #308,negative,sentipolc_2016
Boom d'ascolti con il presidente del consiglio Mario Monti http,neutral,sentipolc_2016
Mi piace troppo *^*,positive,sentipolc_2016
"#Alemanno: \""il voto a #Grillo blocca l'Italia\"". Il consiglio di uno che se ne intende. In fondo ha già bloccato #Roma...",negative,sentipolc_2016
mario monti @user Rispondo a Berlusconi: non sono affatto disperato. Capita di attribuire agli altri... http,neutral,sentipolc_2016
Monitaly 20-27 nov: il governo Monti muove i primi passi e l'Italia rientra tra le figure chiave dell'eurozona:... http,positive,sentipolc_2016
@user a me piacciono i fatti e non le parole.. #Grillo come tutti i politici parole tante.. fatti zero.. ognuno la pensa come vuole no?,negative,sentipolc_2016
Cicchitto: Monti riconosca i meriti del governo Berlusconi: «Siamo molto contenti che il governo Monti abbia dat... http,neutral,sentipolc_2016
"@user Stupendo! Per una volta, tra l'altro, il titolo italiano, sebbene scontato, è anche per questo perfetto! La musica è ovunque..",positive,sentipolc_2016
L'unica cosa che vorrei fare in questo momento è vomitare. Mi sto sentendo male. http,negative,sentipolc_2016
"@user in due mesi quel 5,5% può diventare anche 8-10%. è quella la strada da seguire secondo me",neutral,sentipolc_2016
@user buongiorno amore &lt;3,positive,sentipolc_2016
Mario Monti: Berlusconi risparmi all'Italia il biasimo per aver causato un disastro #mariomontipremier,negative,sentipolc_2016
Sei alla ricerca di un lavoro da casa ?  http,neutral,sentipolc_2016
"Se si farà un governo Monti senza le estreme, Giorgio Napolitano avrà fornito uno straordinario saggio di sapienza e sagacia politica.",positive,sentipolc_2016
Iacopino regala tessera da giornalista a mario Monti. Non ce n'erano gia' abbastanza a spasso per il palazzo di finti giornalisti?,negative,sentipolc_2016
Il governo di Mario Monti: ecco i ministri. Quanto sono Wired? In che direzione andrà l'innovazione... http,neutral,sentipolc_2016
@user Auguri anche a te campione .,positive,sentipolc_2016
Giudizio su emendamenti #manovra? Si poteva fare di più professor #Monti.,negative,sentipolc_2016
"Corriere della Sera: Berlusconi, lieve malore al comizio«Solo stanco, sta bene»: L'ufficio stampa: «Si è seduto http",neutral,sentipolc_2016
"Colazione di stamattina:caffe',biscotti e voglia di te #Buongiorno",positive,sentipolc_2016
"@user Bella statistica, ma quanti nel governo monti l'hanno data/o a Monti per avere quel posto da ministro? ;)",negative,sentipolc_2016
#nde #neardeathexperience #premorte Come un’esperienza pre-morte ti riconcilia con la vita: Se ti è capitato di... http,neutral,sentipolc_2016
Un grazie ai miei alunni e a tutti quelli che sono intervenuti http,positive,sentipolc_2016
Il professor Monti ci chiede i sacrifici...e se non volessimo farli i sacrifici per quest'Italia?,negative,sentipolc_2016
@user fai 10 piegamenti dopo sta cazzata dai @user,neutral,sentipolc_2016
@user @user: #TgMattina #ditelavostra: Mario #Monti è la persona giusta. Ottima mossa politica di Napolitano. Servono tempi rapidi,positive,sentipolc_2016
Corsera:I caroselli e i fischi in piazza hanno guastato l'umore a B. e ai suoi che induriscono le condizioni per dire di sì al governo Monti,negative,sentipolc_2016
(video)- Il colpo di stato sobrio di Mario Monti. grande Claudio Messora! http,neutral,sentipolc_2016
@user aww grazie ❤ http C:,positive,sentipolc_2016
"@user aggiungo: multe a tutto spiano! Andremo a pile, a meno che #Super #Mario #Monti non decida di tassare anche quelle!",negative,sentipolc_2016
Finalmente è arrivata una risposta dopo tante non-risposte. La prima alternativa a #Grillo è #Monti. Chi concorda alzi la mano,neutral,sentipolc_2016
@user Gli imprenditori che lodano il governo Monti hanno i loro buoni motivi (TODINI-SALINI) http #noitaliani,positive,sentipolc_2016
"#Grillo non è il vecchio né il nuovo. E' solo un comico. E, l'esperienza dei comici, l'Italia l'ha già registrata #ApriteGliOcchi",negative,sentipolc_2016
@user io non li ho ancora visti :c,neutral,sentipolc_2016
"@user mi piace questa versione taglia boschi: con tutti 'sti \""tronchi\"" che fai crescere !!!!",positive,sentipolc_2016
#Grillo guardate la sua strategia comunicativa. Punto 1) il nemico 2) insulti e urla x coinvolgimento emotivo 3) fare la vittima,negative,sentipolc_2016
Io mangio vegetariano - L'alimentazione vegetariana come scelta di vita e di salute http #libro http,neutral,sentipolc_2016
"caro Mario Monti,se vai su e sistemi un pò di robe ricordati di mettere via I strada a senso unico e della nuova piscina alla Trave...",positive,sentipolc_2016
RT @user: 'che poi alla fine le cose me le tengo dentro per non rompere il cazzo agli altri',negative,sentipolc_2016
E ora seguiamo il primo discorso di Mario Monti #opensenato,neutral,sentipolc_2016
"RT @user: @user grazie ai cittadini, alle istituzioni e loro dipendenti che ogni giorno lavorano per migliorare i servizi.…",positive,sentipolc_2016
I just uploaded ANCHE A PRATO SINDACATI IN PIAZZA CONTRO LA MANOVRA DEL GOVERNO MONTI 12/12/11 on Vimeo: http,negative,sentipolc_2016
Mario Monti in diretta a Matrix su canale 5,neutral,sentipolc_2016
La più bella pagina di satira sul governo Monti: #PChigi,positive,sentipolc_2016
Mario Monti nominato Europeo dell'anno . http e gli altri chi erano? Hitler e Stalin?,negative,sentipolc_2016
[cronaca in corso di una giornata difficile] La porta stretta: http #manovra #governo #monti #opencamera #fiducia,neutral,sentipolc_2016
@user sei l'unico che ha le palle di fare domande scomode...unico vero giornalista serio!!!,positive,sentipolc_2016
B A S T A devo finire di studiare,negative,sentipolc_2016
Maurizio Crozza – Ma perchè è slittata la manovra del governo Monti? http,neutral,sentipolc_2016
@user *.* si si :*,positive,sentipolc_2016
#Lega. Hanno già deciso di far cadere il governo #Monti e hanno iniziato la campagna elettorale con i soliti show da circo! Vergognatevi,negative,sentipolc_2016
"@user @user @user @user nulla però possiamo far pagare @user per tutti , buona doccia ;)",neutral,sentipolc_2016
#speriamochecambiqualcosa....speriamo che Mario Monti traghetti il nostro Paese verso una situazione economica migliore.,positive,sentipolc_2016
"Scilipoti non voterà il governo Monti. E adesso, come faremo? Ruberemo? Nikki-nikki, chi ruba s'impicchi!",negative,sentipolc_2016
Liked Il Premier Mario Monti spiega con l'ausilio di una infografica come sarà il 2012 per il contribuente... [pic] http,neutral,sentipolc_2016
@user siccome il governo monti (che a me piace molto) finirà spero nel 2013 mi chiedo e le chiedo se lei si candiderà alle pross elez,positive,sentipolc_2016
Buongiorno #buongiornouncazzo,negative,sentipolc_2016
News dall'ateneo: Bando per l’elezione dei componenti della Giunta del dipartimento di Psicologia:  http,neutral,sentipolc_2016
I mercati promuovono Mario Monti premier La fiducia nell'Italia spinge al rialzo anche Tokyo http,positive,sentipolc_2016
"Se #Grillo supera il 5% nei sondaggi, allora l'#Italia ha molti più problemi di quanto pensavo!",negative,sentipolc_2016
@user #maiunagioia mi tocca cambiare colore di capelli ma poi.... La mia è una lei !!! Che casino! Un abbraccio! Dormi bene!!! Ciao,neutral,sentipolc_2016
Specifico: Gianni Letta: sicuramente non farò parte del governo Monti . e siamo un passo avanti. #finecorsa,positive,sentipolc_2016
trovatemi un ragazzo perchè ho assolutamente bisogno di dare tanto amore a qualcuno,negative,sentipolc_2016
IL GOVERNO MONTI E LA LAICITA' DELLE ISTITUZIONI http,neutral,sentipolc_2016
"Mario Monti Il Cavaliere Del Santo Graal.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon... http",positive,sentipolc_2016
"#Mauro ha ragione sulla #Lega. se sono stanchi di #Formigoni devono cacciarlo e basta, non solo se cade il governo #Monti. opportunisti",negative,sentipolc_2016
COSA NE PENSI DEL GOVERNO MONTI? Diventa parte del Metropolitan Panel il tuo parere per noi è importante! Clicca... http,neutral,sentipolc_2016
"uno striscione fuori scuola dice: \""se fossi un pittore ti dipingerei, se fossi un poeta ti loderei, ma sono un trombettiere\"". AHAHAHAHAH",positive,sentipolc_2016
"Il capogruppo alla Camera di un partito di maggioranza che lancia la ""guerrilla"" sul governo. Ma che Paese è questo? #italia2013",negative,sentipolc_2016
... per chi vuole fare o farsi ancora un regalo ... http,neutral,sentipolc_2016
@user @user bravissimo!,positive,sentipolc_2016
"Mario Monti e il PIL a + 10%, una promessa insostenibile: http",negative,sentipolc_2016
@user #Grillo non si candida. Tra le altre cose non può presentarsi con il #m5s perché ha una condanna. il m5s è fatto dai cittadini,neutral,sentipolc_2016
"@user @user anche io ti amo, scemo ♥",positive,sentipolc_2016
Mario Monti E La Commissione Trilaterale. L' Italia Nuovamente In Pericolo http,negative,sentipolc_2016
@user a dopo,neutral,sentipolc_2016
La stampa estera contenta della nomina di Mario Monti http,positive,sentipolc_2016
"Ascoltando discorsi sul treno: \""io a #Grillo il voto glielo davo prima e glielo darei anche se non conosco le sue idee\"" PANICO. #perplesso",negative,sentipolc_2016
#Napoli. Prime risposte al governo #Monti http #EatTheRich,neutral,sentipolc_2016
@user grazie!! :D,positive,sentipolc_2016
@user: Sbaglio o alla fine il politico che più ha perso appeal in questo primo mese di governo Monti si chiama Fini? Fini chi?!?,negative,sentipolc_2016
Controlla questo video Mario Monti & Gli Illuminati http via @user,neutral,sentipolc_2016
SONO FIERO DI ESSERE ITALIANO E ANCOR DI PIU' OGGI CHE ESISTE MARIO MONTI COME PRESIDENTE,positive,sentipolc_2016
Azione chock di Forza Nuova: cappi nelle sezioni dei partiti che appoggiano il governo Monti: Nella mattinata di... http,negative,sentipolc_2016
@user Citati anche dal fatto! :D RT @user #Grillo e il teatrino della politica. Quanto ci piace http,neutral,sentipolc_2016
@user hahaha grazie ** cioè ne sono onorata (?) xD,positive,sentipolc_2016
"Su Rete 4 c'è La Stangata. Quella vera, non quella di Mario Monti.",negative,sentipolc_2016
"La manovra e il governo Monti? Non sono ""inevitabili"" http",neutral,sentipolc_2016
"Governo, Berlusconi: Monti non è in ritardo, lasciatelo lavorare: Il governo di Mario Monti deve poter lavorare... http",positive,sentipolc_2016
"#Bossi: \""#Grillo non ruba voti alla Lega\"".Tra diamanti,case e #Tanzania la #Lega sembra maggiormente in difficoltà su altre #ruberie",negative,sentipolc_2016
"@user si si ahahTipo sul 703 hanno dato Little Things e sono caduta dal divano, poi giro ancora e c'è Kiss You e vado a-",neutral,sentipolc_2016
il governo Monti ci invita tutti alla pacatezza e alla sobrietà. Imparare a chiudere la porta è importante http via @user,positive,sentipolc_2016
LA PROTESTA: Rivolta degli agricoltori pisani contro la manovra del Governo Monti http via @user,negative,sentipolc_2016
"CGIL, CISL, UIL ed UGL incontrano la stampa al termine del vertice del Governo Monti con le Parti Sociali http",neutral,sentipolc_2016
"Nella lista un'ottima sorpresa Staffan De Mistura agli esteri @user: Governo Monti, ecco i nuovi sottosegretari. http",positive,sentipolc_2016
ci sono alcune incongruenze anche nel movimento di #Grillo e ieri lo ha sapientemente messo in evidenza Santoro #serviziopubblico,negative,sentipolc_2016
" @user:Berlusconi apre al governo Monti:A neppure 24h dalle dimissioni,nuova rivoluzione... http ecco cosa ci attende!",neutral,sentipolc_2016
"RT @user: #rt seguimi e ti seguo, siate anime gentili tra poco è natale ♡ x15",positive,sentipolc_2016
passerò l'ennesimo halloween di merda mentre gli altri si divertono :))),negative,sentipolc_2016
"Tutorial Come registrarsi e scaricare WarRock in 2 minuti! Salve a tutti, in questa Mega-Guida vi spiegherò come sca... http",neutral,sentipolc_2016
"Bossi: «Il governo Monti fa schifo, sono improvvisati». Il trota invece, e Calderoli, mirabili statisti.",positive,sentipolc_2016
Dal disastro della nuova Alitalia al governo Monti: come agiscono i Capitani coraggiosi | tiscali.spettacoli http,negative,sentipolc_2016
"@user non mi risulta che #Grillo sia un politico..come tutti gli altri giornalisti, parlano della persona e non degli argomenti.",neutral,sentipolc_2016
"Governo: Monti, Paese superera' fase difficile: Roma, 15 nov. (Adnkronos) ? L'Italia ""sapra' superare questa fas... http",positive,sentipolc_2016
@user MI permetta: il lavoro in fabbrica credo sia TECNICA APPLICATA. Tra il dire e il fare si combina i danni del Professor Monti,negative,sentipolc_2016
"Gesù, ho fiducia di te. Ho piena fiducia di Te. - Dammi sempre più fiducia. La tua luce, sono Io; la tua forza, sono... http",neutral,sentipolc_2016
@user grazie...,positive,sentipolc_2016
RT @user: Non è giusto aver bisogno di eroi | il commento di @user sulla morte di Raffaele Pennacchio http,negative,sentipolc_2016
http Governo Monti vuol colpire consumi per ridurre passivo della Bilancia commerciale?: http via @user,neutral,sentipolc_2016
"@user allora, non credono proprio bene.lol AHAHAHA",positive,sentipolc_2016
"RT @user: Il governo MONTI ha paralizzato l'Italia,non c'è categoria che non stia protestando..tutti segnali eloquenti che i professori hanno fallito!",negative,sentipolc_2016
"Trasporto pubblico, via allo sciopero In piazza contro il governo Monti Repubblica.it http via @user",neutral,sentipolc_2016
@user @user HAHAHAHAHA no comment! =)))))),positive,sentipolc_2016
Conosco gente che ha smesso realmente di fumare grazie alla sigaretta elettronica perché non aveva l'accendino per accenderla.,negative,sentipolc_2016
Può l'Italia fungere da ponte tra la sponda sud del mare nostrum e l'Europa? Mario #Monti in #Libia http,neutral,sentipolc_2016
@user sempre forza juve,positive,sentipolc_2016
Se mi piace il calcio come a tutti gli italiani sono uno stupido pecorone. Mentre se mi piace #Grillo come a tutti voi sono figo. Giusto?,negative,sentipolc_2016
L'operazione #trasparenza promessa dal governo #Monti è ancora sulla carta http via @user @user,neutral,sentipolc_2016
"Governo Monti, che il professore salvi almeno l'editoria dai tagli.... Napolitano aveva preso un impegno preciso",positive,sentipolc_2016
@user Nella civiltà dello spettacolo il comico e' il re. (requiem della cultura degli intellettuali)#Grillo #Berlusconi #Barabba,negative,sentipolc_2016
@user oooookay ma dopo perché devo andare a mangiare... ciao c: lol,neutral,sentipolc_2016
"non so voi, ma io preferisco il twitter di ora a quello di un anno fa, almeno c'è della gente che ragiona.",positive,sentipolc_2016
"Sotto le aspettative http sottosegretari del governo Monti, per digitale una delusione",negative,sentipolc_2016
Tg3 video Mario Monti da Berlino parla dell'Italia: c'è un enorme lavoro da fare. A cominciare dalla rimozione... http,neutral,sentipolc_2016
"@user @user quello che sta andando in onda a parma è il futuro, grazie. vorrei che il comune di milano facesse lo stesso.",positive,sentipolc_2016
de Bortoli: non faremo sconti al governo Monti #Monti,negative,sentipolc_2016
TT Twitter Italia 21:30: 1.#primoLibro 2.#Grillo 3.Franca Rame 4.Prince Of Persia 5.Partito della Nazione 6.#cinemaInChiesa,neutral,sentipolc_2016
Bersani al gruppo sintetizza la linea rispetto al governo monti: o si va a messa o si sta a casa.Noi andiamo a messa per il bene dell'italia,positive,sentipolc_2016
RT @user: Oggi è la classica giornata uggiosa di fine ottobre utile solo a conciliare il sonno #soledovesei?,negative,sentipolc_2016
"ai quanto drama, dormi",neutral,sentipolc_2016
"RT @user: ♩♪♬ Juveeee,, storia di un grande amore. Bianco che abbraccia il nero. Coro che si alza ... http",positive,sentipolc_2016
Ne rimarrà uno solo! No....non e' la frase di Highlander ma quella di Mario Monti pensando ai pensionati!,negative,sentipolc_2016
Questa sera a @user ospite l'ex Ministro Vincenzo Visco e Antonio Martino del #pdl. Analisi sul #fisco e sul #governo #Monti,neutral,sentipolc_2016
@user  e se #Grillo fosse l'unica persona seria della #politica e tutti gli altri politici sono i pagliacci?,positive,sentipolc_2016
