text	label
@user http ho vogliia di combinarti così tesoro	positive
#BallandoConLeStelle manco se la oxa fosse cristo sceso in terra, che spettacolo tristerrimo	negative
Arrabbiati bipartisan, così #Grillo arriverà al 10% -- #italia #cirsi #politica #attualità #monti @user  http	neutral
21.hai un i-phone? Si si!!22.se si hai un grande culo. Grazie!!^-^23.il tuo account facebook è ammuffito? No è ancora buono da pappare (?)	positive
Mario Monti: il posto fisso è noioso . Quello da senatore a vita, no?	negative
"#SERVIZIOPUBBLICO Ecco a voi il video delle mie VIGNETTE! \""Spazzare via tutti\"" (n.20) #Renzi #Grillo #Bossi &gt; http"	neutral
@user ti manderò una foto,cosi sarà come essere anche tu con me :-*	positive
"RT @user: volete incontrare i vostri """"""idoli"""""" e dire loro quanto li amate ma il vostro livello d'inglese é ""he are, i love she"""	negative
@user no grazie per le preghiere xusnxuosbzjai	neutral
@user Ti voglio bene. Tanto. &lt;3	positive
No sentite quando ho cercato un telefono non l'ho trovato. Ora ne ho trovato uno e non mi bastano i soldi	negative
Governo. Monti vuole abolire valore legale della Laurea. Tutti gli aggiornamenti http	neutral
Bruno_Vespa la stimo e vorrei che chiedesse al governo monti: la crisi è finanziaria e la manovra è reale quale sarà l'effetto? down!G918n	positive
Mario Monti i sacrifici falli tu e l'amici tua e chi te sostiene! Noi li famo già da 'na vita...	negative
Centrotavola ispirato dal Giorno della Terra creato da David Tutera http	neutral
Letta: sicuramente non farò parte del governo Monti . e siamo un passo avanti. #finecorsa	positive
Mario Monti ospite a porta a porta! Prrrrrr	negative
Magazine: on line il primo numéro anche per IPAD! http	neutral
#itshazzasday amore mio, non importa il giudizio della gente, qualsiasi cosa ci siamo noi (vere) directioners a sostenerti, ti amiamo tutte	positive
RT @user: La Meloni rivendica il diritto di essere ststa neofsscista, la Costituzione non glielo da. Nemmeno io.@user	negative
CasaPound Italia - Direzione Rivoluzione 2012 - Intervento di Buttafuoco http	neutral
@user Anche io per la 45358133 volta..e ho già i fazzoletti pronti!! Ciaooo Bella!! :'D	positive
Dimettiti incapace! @user http	negative
"Bersani \""non sono Robespierre, no alla patrimoniale\"": (AGI) - Roma, 18 gen. - Non voglio fare Robespierre o Sain... http"	neutral
D'accordissimo! #Grillo all'attacco: 'Terrorizziamo i partiti''Ora siamo la terza forza del Paese'	positive
e poi boh, anche un koala è più fortunato di me ç__ç	negative
http cosè il #superbollo #mario #Monti	neutral
Il governo Monti piace più della settimana scorsa http	positive
è passato più di un anno e ancora la mia mente continua a volare in quella città...probabilmente sarà per sempre il mio rimpianto...CPH	negative
Governo Monti, Fabrizio Palenzona, Presidente Assaeroporti: serve coraggio su infrastrutture, ricerca, trasporti http	neutral
Il governo #Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo	positive
Nel Governo Monti, Amato dr sottile e Letta uomo di similaun? Mancano solo Andreotti e Forlani!	negative
Governo Monti, un gennaio di fuoco http	neutral
Ripenserai ancora,a tutto il bene che ti ho dato solo e solamente io..	positive
#Governo #Monti #pacchetto #anticorruzione: il #contrastodiinteressi è altra cosa che pagare #spioni #delatori per segnalare evasori.	negative
@user grazie mille! =3	neutral
#Grillo fa bene a evitare la tv. In TV diventi una marionetta dei vari teatrini per inDIVANados #cimeritiamotutto http	positive
Mai indossare qualcosa di una taglia in meno...	negative
Monti e la manovra 'salva Italia': Il nuovo governo Monti ha finalmente esposto, dopo giorni d' attesa e d' inc... http	neutral
@user  grazie per il remix, bellissimo!	positive
la roma vince,il governo monti invece non convince.E tra le novità della politica,un sessantenne:Montezemolo!Questo paese va sempre peggio	negative
la politica domina, ora TT: #piazzapulita #serviziopubblico #Grillo Belsito M5S Partito della Nazione	neutral
@user Bravo il capitano non si muove deve diventare vecchio con noi alla magica Juventus..	positive
RT @user: Io mi chiedo ancora cosa centri la Ventura con l'industria musicale. #XF7	negative
@user l'invidia per #Grillo gli esce da tutti i pori. Ridimensioni il suo io cominciando a togliere il nome dal simbolo.	neutral
Risorgere dopo Pasqua questo sì che e' un vero miracolo #Lega	positive
Mario Monti è famoso per il modello di Klein-Monti. L'ho appena letto su wikipedia, qualcuno vuole che glielo spieghi?	negative
ma si possono utilizzare anche i personaggi vecchi? (@user http	neutral
#Grillo  la proposta di uscire dall'euro e affanculo il debito non è male. Ci vorrebbe un economista dietro che la studia bene.	positive
Che bisogno c'era che il governo #monti recuperasse il peggio dell'ideologia del governo precedente?	negative
#Bossi 'aut aut' a Silvio #Berlusconi: o si fa saltare #Formigoni e giunta lombarda 'piena di inquisiti', o si fa cadere il governo #Monti.	neutral
Grande Mario Monti #cotechinoelenticchie	positive
Dopo i ministri del governo #Monti che illustrano la #manovra su La7 c'è #Alfano. Ho paura.	negative
rivisitazione della conferenza stampa del governo #monti a #maancheno #LOL	neutral
Buona vigilia a tutti. E giù le mani dagli agnellini! INI INI! IRSTR	positive
"Anche il direttore de La Padania definisce #Grillo \""pericolosa antipolitica\"". Il classico Bue che del cornuto all'asino. #noncicredo"	negative
devo ancora leggere l'ultimo capitolo di akob	neutral
@user   Forza borriello 😍😍😍 http	positive
@user si ahahahah sta puttana che ne ha detto gli ha detto di tutto poi siamo uscite e io mammina sei arrabbiata ? lol lei:	negative
Gran Shopping Mongolfiera fashion week con la collezione uomo donna di Tata Italia... http	neutral
belli giovani e intraprendenti.. le foto dei possibili ministri del #governo #monti http #italia #occupy	positive
Governo Monti:1)credo che B. i danni maggiori li ha fatti e li farà dall'opposizione quando torna venditore di fumo e abile contrattatore	negative
TT ITALIA 23:08 1.#serviziopubblico 2.#piazzapulita 3.#Grillo 4.Franca Rame 5.Prince Of Persia 6.Belsito 7.M5S 8.Nero Wolfe 9.Falcao	neutral
Il M5S è stata l'unica forza politica che ha RIFIUTATO rimborsi elettorali!Come si dimostra l'onestà?#serviziopubblico #Grillo #piazzapulita	positive
#Grillo al 7,2% non è affatto un bene per la politica italiana. Di populisti ne abbiamo le tasche piene. Anzi le ampolle, come dice @user	negative
L'amore non è un sentimento ma una capacità. (L'amore secondo Dan)	neutral
Juve ! Storia di un grande amore	positive
@user il fatto è che in europa league perdiamo punti quindi è lo stesso. ormai il posto champions per i prossimi 5-6 anni è andato	negative
È in corso il voto di fiducia al governo Monti alla Camera dei Deputati. Seguiranno aggiornamenti sui risultati.	neutral
 Il sottoscritto è pieno di speranza ed è una speranza che vi invito a condividere. Mario Monti	positive
#Buongiorno sono quasi le 8 del mattino ed e' ancora buio! E piove.	negative
Casini a destra e sinistra: non fate i furbi e i pavidi verso il governo Monti	neutral
RT @user: .@user Compagno, si ricordi che quando verrà eletto, ciocorì e biancorì saranno gli unici snack ammessi! http	positive
@user Per me il governo Monti cade a Gennaio. Ho questa strana senzazione. Forse lo salverà il PD come sempre masochista.	negative
RT @user: Uno Stato si misura per come tratta i suoi membri più deboli. #lagabbia	neutral
@user no anche io..(leggi:un figo della madonna)	positive
Tra #Renzi a #Serviziopubblico e #Grillo a #Piazzapulita stasera c'è l'imbarazzo della scelta. Anzi, direi che è rimasto solo l'imbarazzo.	negative
@user Buonasera Prof,permetta una domanda :siccome i giorni passano velocemente,alla fine il porcellum verrà cambiato secondo lei?	neutral
#fatepresto si ma non a pene di segugio! Governo #Monti istituzionale ma che i ministri siano tecnici competenti e non di #casta	positive
Latini: 'La manovra del governo Monti non è sostenibile per gli italiani' http	negative
"Ue, Monti: ""L'armonia franco-tedesca non basta"": #francia #germania #mario monti ROMA ? ''L'armonia franco-tedes... http"	neutral
Mario #Monti Senatore a vita è una splendida notizia per tutti gli italiani, è l'emblema di quei cittadini meritevoli che onorano la Patria.	positive
Se il futuro della tv è Freccero… meglio un carloconti, tanto il livello è lo stesso. http	negative
 Questo non é un governo di destra . Pier Luigi Bersani sul governo Monti, sul Corriere di oggi	neutral
Ho collezionato 10,896 monete d'oro! Chi di voi può prenderne di più? http #android, #androidgames, #gameinsight	positive
#amomiopadreperchè beh leggendo tutti i tweet c'è ne sono alcuni che sono molto tristi, mi dispiace davvero :'c	negative
Ella Milano -BTS with Ella Milano (2012) FullHD http	neutral
@user Certo amore mio :) è in italiano però :)	positive
@user Potevi anche portarmi,non credi ?	negative
ho intervistato il direttore del tg1 economia Loris Gai: si parla di comunicazione, governo Monti, Rai! solo su @user #sosoddisfazioni	neutral
RT @user: @user te lo auguro di cuore e farò il possibile affinché sia così. Un abbraccio	positive
ho sempre creduto in tutto .. ma non ha te !!	negative
A Napoli la pizza in onore di Mario Monti con un bel tocco di basilico 'spread' Adnkronos Cronaca http	neutral
http Mario #Monti, un tecnico di grande qualità. Punto.	positive
Senza vergogna: si rafforza la Casta nel governo Monti http	negative
Prime misure del #governo #Monti per rispondere alla #crisi http	neutral
@user @user Guielmo del Toro... direi ragazze ke questi sn i ruoli perfetti x tom Loki ne è un esempio...	positive
Il mi sento fortunato del google play c'ha una fantasia di merda :-)	negative
@user @user Al #G20 di Cannes circola tra le conversazioni informali il nome di Mario Monti come nuovo premier! #Italiaresiste	neutral
RT @user: Brava sta chiara però #xf7 http	positive
#Grillo attacca l'Euro. Beh è chiaro che punta a rubare elettori alla #Lega. Strategie da politicante per l'antipolitico	negative
Per approfondimenti: Crisi Governo: dimissioni di Berlusconi, ora tocca a Mario Monti http	neutral
RT @user: è la mamma più bella di questo mondo. #FelizDiaMAMABertotti	positive
Il caso politici nel governo #Monti nasce dal fatto che per Interni, Esteri e delega ai Servizi un accademico doc non è proprio il top	negative
"#Grillo \""Un #debito che non abbiamo fatto noi.\"" Ma la #partitocrazia chi l'ha consentita e tollerata se non noi?"	neutral
@user i nostri discorsi sono i migliori, posso parlare di tutto con te, ci facciamo troppe risate c':	positive
A chi tiene auto ferma, accesa per lungo tempo... non farlo. Ricordate che la Terra non è di vostra proprietà. Siete solo OSPITI! #PM10	negative
Vorrei proprio sapere che fine ha fatto il parmiggiano che ho comprato #Volatilizzato	neutral
@user a dopo amour. x	positive
Letta dice che il PD è nato con il governo Monti. Meglio tardi che mai. http via @user	negative
Giovanni Favia (M5S) ospite ad Agorà (Rai3) su Finaziamento ai partiti e Governo Monti http	neutral
GOVERNO, MONTI: SQUADRA SNELLA, FORTE, TRASPARENTE il Velino/AGV Agenzia Giornalistica il Velino http	positive
L'interrogazione UE contro Mario Monti http	negative
Ah si ho capito bene si, si chiama Liam. LOL.	neutral
Lei ha una voce con i controcazzi.  #italiasgottalent	positive
Governo Monti, tu Ci SMONTI!. By Luigi	negative
MESSAGGIO PER TUTTI GLI ITALIANI ONESTI: MARIO MONTI CHIEDE DI AUMENTARE L'ETÀ DELLE PENSIONI PERCHÉ IN EUROPA... http	neutral
@user probabile! HAHAHAH	positive
Fwd: Detesto le donne disperate perché le donne disperate accettano tutto e, accettando tutto, creano accanto a sé... http	negative
Appelli Micromega Governo Monti http	neutral
@user Grazie Bella &lt;3&lt;3&lt;3	positive
"--invece stavo morendo. un'altro ci ha fermate e fa ""dove andate belle?"" ""affanculo"" ci abbiamo risposto. dio che nervi."	negative
Bisogna portare e sfidare #Grillo sul campo della politica. La sua non è #antipolitica. #pd	neutral
"#ansa \""Rosi Mauro, annuncio dimissioni stasera da Vespa\""...la sigla della trasmissione sarà cambiata: da \""Vai col vento\"" a \""Hocus Pocus\"""	positive
Che tristezza #Santoro.Una settimana fa #Grillo rispondeva a #Ruotolo e andava bene. Oggi è uguale agli altri perché ha evitato Bertazzoni?	negative
A Costo Zero: Mario Monti, il bullo di Arcore e Bersani: http via @user	neutral
L'#Imu è un'istigazione a delinquere. #Grillo riscalda gli animi. Ora. Poi quando arriverà il conto il messaggio sarà ancora più efficace	positive
@user Visco #pd Il #governo #monti non sta facendo il massimo per migliorare la situazione lavorativa, le cose peggioreranno	negative
Parlando di politica, con questo governo Monti a cosa servono i partiti?	neutral
@user @user Ahahahahahahahahahahahahahahahaha 'notte!!!! :*******	positive
Mario Monti nominato senatore a vita della Repubblica italiana moribonda #elezioni #308	negative
Boom d'ascolti con il presidente del consiglio Mario Monti http	neutral
Mi piace troppo *^*	positive
"#Alemanno: \""il voto a #Grillo blocca l'Italia\"". Il consiglio di uno che se ne intende. In fondo ha già bloccato #Roma..."	negative
mario monti @user Rispondo a Berlusconi: non sono affatto disperato. Capita di attribuire agli altri... http	neutral
Monitaly 20-27 nov: il governo Monti muove i primi passi e l'Italia rientra tra le figure chiave dell'eurozona:... http	positive
@user a me piacciono i fatti e non le parole.. #Grillo come tutti i politici parole tante.. fatti zero.. ognuno la pensa come vuole no?	negative
Cicchitto: Monti riconosca i meriti del governo Berlusconi: «Siamo molto contenti che il governo Monti abbia dat... http	neutral
@user Stupendo! Per una volta, tra l'altro, il titolo italiano, sebbene scontato, è anche per questo perfetto! La musica è ovunque..	positive
L'unica cosa che vorrei fare in questo momento è vomitare. Mi sto sentendo male. http	negative
@user in due mesi quel 5,5% può diventare anche 8-10%. è quella la strada da seguire secondo me	neutral
@user buongiorno amore &lt;3	positive
Mario Monti: Berlusconi risparmi all'Italia il biasimo per aver causato un disastro #mariomontipremier	negative
Sei alla ricerca di un lavoro da casa ?  http	neutral
Se si farà un governo Monti senza le estreme, Giorgio Napolitano avrà fornito uno straordinario saggio di sapienza e sagacia politica.	positive
Iacopino regala tessera da giornalista a mario Monti. Non ce n'erano gia' abbastanza a spasso per il palazzo di finti giornalisti?	negative
Il governo di Mario Monti: ecco i ministri. Quanto sono Wired? In che direzione andrà l'innovazione... http	neutral
@user Auguri anche a te campione .	positive
Giudizio su emendamenti #manovra? Si poteva fare di più professor #Monti.	negative
Corriere della Sera: Berlusconi, lieve malore al comizio«Solo stanco, sta bene»: L'ufficio stampa: «Si è seduto http	neutral
Colazione di stamattina:caffe',biscotti e voglia di te #Buongiorno	positive
@user Bella statistica, ma quanti nel governo monti l'hanno data/o a Monti per avere quel posto da ministro? ;)	negative
#nde #neardeathexperience #premorte Come un’esperienza pre-morte ti riconcilia con la vita: Se ti è capitato di... http	neutral
Un grazie ai miei alunni e a tutti quelli che sono intervenuti http	positive
Il professor Monti ci chiede i sacrifici...e se non volessimo farli i sacrifici per quest'Italia?	negative
@user fai 10 piegamenti dopo sta cazzata dai @user	neutral
@user @user: #TgMattina #ditelavostra: Mario #Monti è la persona giusta. Ottima mossa politica di Napolitano. Servono tempi rapidi	positive
Corsera:I caroselli e i fischi in piazza hanno guastato l'umore a B. e ai suoi che induriscono le condizioni per dire di sì al governo Monti	negative
(video)- Il colpo di stato sobrio di Mario Monti. grande Claudio Messora! http	neutral
@user aww grazie ❤ http C:	positive
@user aggiungo: multe a tutto spiano! Andremo a pile, a meno che #Super #Mario #Monti non decida di tassare anche quelle!	negative
Finalmente è arrivata una risposta dopo tante non-risposte. La prima alternativa a #Grillo è #Monti. Chi concorda alzi la mano	neutral
@user Gli imprenditori che lodano il governo Monti hanno i loro buoni motivi (TODINI-SALINI) http #noitaliani	positive
#Grillo non è il vecchio né il nuovo. E' solo un comico. E, l'esperienza dei comici, l'Italia l'ha già registrata #ApriteGliOcchi	negative
@user io non li ho ancora visti :c	neutral
"@user mi piace questa versione taglia boschi: con tutti 'sti \""tronchi\"" che fai crescere !!!!"	positive
#Grillo guardate la sua strategia comunicativa. Punto 1) il nemico 2) insulti e urla x coinvolgimento emotivo 3) fare la vittima	negative
Io mangio vegetariano - L'alimentazione vegetariana come scelta di vita e di salute http #libro http	neutral
caro Mario Monti,se vai su e sistemi un pò di robe ricordati di mettere via I strada a senso unico e della nuova piscina alla Trave...	positive
RT @user: 'che poi alla fine le cose me le tengo dentro per non rompere il cazzo agli altri'	negative
E ora seguiamo il primo discorso di Mario Monti #opensenato	neutral
RT @user: @user grazie ai cittadini, alle istituzioni e loro dipendenti che ogni giorno lavorano per migliorare i servizi.…	positive
I just uploaded ANCHE A PRATO SINDACATI IN PIAZZA CONTRO LA MANOVRA DEL GOVERNO MONTI 12/12/11 on Vimeo: http	negative
Mario Monti in diretta a Matrix su canale 5	neutral
La più bella pagina di satira sul governo Monti: #PChigi	positive
Mario Monti nominato Europeo dell'anno . http e gli altri chi erano? Hitler e Stalin?	negative
[cronaca in corso di una giornata difficile] La porta stretta: http #manovra #governo #monti #opencamera #fiducia	neutral
@user sei l'unico che ha le palle di fare domande scomode...unico vero giornalista serio!!!	positive
B A S T A devo finire di studiare	negative
Maurizio Crozza – Ma perchè è slittata la manovra del governo Monti? http	neutral
@user *.* si si :*	positive
#Lega. Hanno già deciso di far cadere il governo #Monti e hanno iniziato la campagna elettorale con i soliti show da circo! Vergognatevi	negative
@user @user @user @user nulla però possiamo far pagare @user per tutti , buona doccia ;)	neutral
#speriamochecambiqualcosa....speriamo che Mario Monti traghetti il nostro Paese verso una situazione economica migliore.	positive
Scilipoti non voterà il governo Monti. E adesso, come faremo? Ruberemo? Nikki-nikki, chi ruba s'impicchi!	negative
Liked Il Premier Mario Monti spiega con l'ausilio di una infografica come sarà il 2012 per il contribuente... [pic] http	neutral
@user siccome il governo monti (che a me piace molto) finirà spero nel 2013 mi chiedo e le chiedo se lei si candiderà alle pross elez	positive
Buongiorno #buongiornouncazzo	negative
News dall'ateneo: Bando per l’elezione dei componenti della Giunta del dipartimento di Psicologia:  http	neutral
I mercati promuovono Mario Monti premier La fiducia nell'Italia spinge al rialzo anche Tokyo http	positive
Se #Grillo supera il 5% nei sondaggi, allora l'#Italia ha molti più problemi di quanto pensavo!	negative
@user #maiunagioia mi tocca cambiare colore di capelli ma poi.... La mia è una lei !!! Che casino! Un abbraccio! Dormi bene!!! Ciao	neutral
Specifico: Gianni Letta: sicuramente non farò parte del governo Monti . e siamo un passo avanti. #finecorsa	positive
trovatemi un ragazzo perchè ho assolutamente bisogno di dare tanto amore a qualcuno	negative
IL GOVERNO MONTI E LA LAICITA' DELLE ISTITUZIONI http	neutral
Mario Monti Il Cavaliere Del Santo Graal.: Mario Monti, Il Cavaliere Della Tavola Rotonda Puro E Leale, il Buon... http	positive
#Mauro ha ragione sulla #Lega. se sono stanchi di #Formigoni devono cacciarlo e basta, non solo se cade il governo #Monti. opportunisti	negative
COSA NE PENSI DEL GOVERNO MONTI? Diventa parte del Metropolitan Panel il tuo parere per noi è importante! Clicca... http	neutral
"uno striscione fuori scuola dice: \""se fossi un pittore ti dipingerei, se fossi un poeta ti loderei, ma sono un trombettiere\"". AHAHAHAHAH"	positive
"Il capogruppo alla Camera di un partito di maggioranza che lancia la ""guerrilla"" sul governo. Ma che Paese è questo? #italia2013"	negative
... per chi vuole fare o farsi ancora un regalo ... http	neutral
@user @user bravissimo!	positive
Mario Monti e il PIL a + 10%, una promessa insostenibile: http	negative
@user #Grillo non si candida. Tra le altre cose non può presentarsi con il #m5s perché ha una condanna. il m5s è fatto dai cittadini	neutral
@user @user anche io ti amo, scemo ♥	positive
Mario Monti E La Commissione Trilaterale. L' Italia Nuovamente In Pericolo http	negative
@user a dopo	neutral
La stampa estera contenta della nomina di Mario Monti http	positive
"Ascoltando discorsi sul treno: \""io a #Grillo il voto glielo davo prima e glielo darei anche se non conosco le sue idee\"" PANICO. #perplesso"	negative
#Napoli. Prime risposte al governo #Monti http #EatTheRich	neutral
@user grazie!! :D	positive
@user: Sbaglio o alla fine il politico che più ha perso appeal in questo primo mese di governo Monti si chiama Fini? Fini chi?!?	negative
Controlla questo video Mario Monti & Gli Illuminati http via @user	neutral
SONO FIERO DI ESSERE ITALIANO E ANCOR DI PIU' OGGI CHE ESISTE MARIO MONTI COME PRESIDENTE	positive
Azione chock di Forza Nuova: cappi nelle sezioni dei partiti che appoggiano il governo Monti: Nella mattinata di... http	negative
@user Citati anche dal fatto! :D RT @user #Grillo e il teatrino della politica. Quanto ci piace http	neutral
@user hahaha grazie ** cioè ne sono onorata (?) xD	positive
Su Rete 4 c'è La Stangata. Quella vera, non quella di Mario Monti.	negative
"La manovra e il governo Monti? Non sono ""inevitabili"" http"	neutral
Governo, Berlusconi: Monti non è in ritardo, lasciatelo lavorare: Il governo di Mario Monti deve poter lavorare... http	positive
"#Bossi: \""#Grillo non ruba voti alla Lega\"".Tra diamanti,case e #Tanzania la #Lega sembra maggiormente in difficoltà su altre #ruberie"	negative
@user si si ahahTipo sul 703 hanno dato Little Things e sono caduta dal divano, poi giro ancora e c'è Kiss You e vado a-	neutral
il governo Monti ci invita tutti alla pacatezza e alla sobrietà. Imparare a chiudere la porta è importante http via @user	positive
LA PROTESTA: Rivolta degli agricoltori pisani contro la manovra del Governo Monti http via @user	negative
CGIL, CISL, UIL ed UGL incontrano la stampa al termine del vertice del Governo Monti con le Parti Sociali http	neutral
Nella lista un'ottima sorpresa Staffan De Mistura agli esteri @user: Governo Monti, ecco i nuovi sottosegretari. http	positive
ci sono alcune incongruenze anche nel movimento di #Grillo e ieri lo ha sapientemente messo in evidenza Santoro #serviziopubblico	negative
 @user:Berlusconi apre al governo Monti:A neppure 24h dalle dimissioni,nuova rivoluzione... http ecco cosa ci attende!	neutral
RT @user: #rt seguimi e ti seguo, siate anime gentili tra poco è natale ♡ x15	positive
passerò l'ennesimo halloween di merda mentre gli altri si divertono :)))	negative
Tutorial Come registrarsi e scaricare WarRock in 2 minuti! Salve a tutti, in questa Mega-Guida vi spiegherò come sca... http	neutral
Bossi: «Il governo Monti fa schifo, sono improvvisati». Il trota invece, e Calderoli, mirabili statisti.	positive
Dal disastro della nuova Alitalia al governo Monti: come agiscono i Capitani coraggiosi | tiscali.spettacoli http	negative
@user non mi risulta che #Grillo sia un politico..come tutti gli altri giornalisti, parlano della persona e non degli argomenti.	neutral
"Governo: Monti, Paese superera' fase difficile: Roma, 15 nov. (Adnkronos) ? L'Italia ""sapra' superare questa fas... http"	positive
@user MI permetta: il lavoro in fabbrica credo sia TECNICA APPLICATA. Tra il dire e il fare si combina i danni del Professor Monti	negative
Gesù, ho fiducia di te. Ho piena fiducia di Te. - Dammi sempre più fiducia. La tua luce, sono Io; la tua forza, sono... http	neutral
@user grazie...	positive
RT @user: Non è giusto aver bisogno di eroi | il commento di @user sulla morte di Raffaele Pennacchio http	negative
http Governo Monti vuol colpire consumi per ridurre passivo della Bilancia commerciale?: http via @user	neutral
@user allora, non credono proprio bene.lol AHAHAHA	positive
RT @user: Il governo MONTI ha paralizzato l'Italia,non c'è categoria che non stia protestando..tutti segnali eloquenti che i professori hanno fallito!	negative
Trasporto pubblico, via allo sciopero In piazza contro il governo Monti Repubblica.it http via @user	neutral
@user @user HAHAHAHAHA no comment! =))))))	positive
Conosco gente che ha smesso realmente di fumare grazie alla sigaretta elettronica perché non aveva l'accendino per accenderla.	negative
Può l'Italia fungere da ponte tra la sponda sud del mare nostrum e l'Europa? Mario #Monti in #Libia http	neutral
@user sempre forza juve	positive
Se mi piace il calcio come a tutti gli italiani sono uno stupido pecorone. Mentre se mi piace #Grillo come a tutti voi sono figo. Giusto?	negative
L'operazione #trasparenza promessa dal governo #Monti è ancora sulla carta http via @user @user	neutral
Governo Monti, che il professore salvi almeno l'editoria dai tagli.... Napolitano aveva preso un impegno preciso	positive
@user Nella civiltà dello spettacolo il comico e' il re. (requiem della cultura degli intellettuali)#Grillo #Berlusconi #Barabba	negative
@user oooookay ma dopo perché devo andare a mangiare... ciao c: lol	neutral
non so voi, ma io preferisco il twitter di ora a quello di un anno fa, almeno c'è della gente che ragiona.	positive
Sotto le aspettative http sottosegretari del governo Monti, per digitale una delusione	negative
Tg3 video Mario Monti da Berlino parla dell'Italia: c'è un enorme lavoro da fare. A cominciare dalla rimozione... http	neutral
@user @user quello che sta andando in onda a parma è il futuro, grazie. vorrei che il comune di milano facesse lo stesso.	positive
de Bortoli: non faremo sconti al governo Monti #Monti	negative
TT Twitter Italia 21:30: 1.#primoLibro 2.#Grillo 3.Franca Rame 4.Prince Of Persia 5.Partito della Nazione 6.#cinemaInChiesa	neutral
Bersani al gruppo sintetizza la linea rispetto al governo monti: o si va a messa o si sta a casa.Noi andiamo a messa per il bene dell'italia	positive
RT @user: Oggi è la classica giornata uggiosa di fine ottobre utile solo a conciliare il sonno #soledovesei?	negative
ai quanto drama, dormi	neutral
RT @user: ♩♪♬ Juveeee,, storia di un grande amore. Bianco che abbraccia il nero. Coro che si alza ... http	positive
Ne rimarrà uno solo! No....non e' la frase di Highlander ma quella di Mario Monti pensando ai pensionati!	negative
Questa sera a @user ospite l'ex Ministro Vincenzo Visco e Antonio Martino del #pdl. Analisi sul #fisco e sul #governo #Monti	neutral
@user  e se #Grillo fosse l'unica persona seria della #politica e tutti gli altri politici sono i pagliacci?	positive
Caro #Dalema, l'unico film che abbiamo già visto è quello che sancisce che sei un #cretino... anche senza #Grillo http	negative
Parere favorevole del governo #Monti all'asta per le frequenze televisive... #opencamera #manovra	neutral
Un grazie speciale all autore di questa magnifica foto...che x me significa cosi tanto... @user Foto di karuso http	positive
Sindacati http De Lieto: Manifestazioni contro il Governo Monti Il Paese è in ginocchio http	negative
A questo link trovate il Decreto legge sulle #liberalizzazioni varato dal Governo #Monti. http #liberalizzazioni #Monti	neutral
#inonda #Grillo è stato il detonatore e ci ha messo la faccia, il #M5S riempie il vuoto della politica creato dalla malapolitica dei partiti	positive
prima eravamo a fare lezione con la 5 eramo 42 e su 42 C'ERANO SOLO 6 RAGAZZI E TUTTI E E 6 FACEVANO CAGARE	negative
@user torna amore mio. mi manchi, ti prego non fare niente.	neutral
@user questa sera, solo in esclusiva per i twitteriani, gli scleri di ilenia. HAHAHAHAAHAHHA	positive
Aaah che bello, dopo la pubblicità intervista esclusiva a Beppe #Grillo su #Gulliver. Un piacere cambiare canale!	negative
Liberalizzazioni pro #pmi: UE, Fmi e Confindustria con Mario Monti http	neutral
"@user Ricordo il giorno che comprai \""Infinite Jest\"" alla Fiera di Torino, insieme ad altri tre suoi. Non lo conoscevo. Ho fiuto."	positive
I sacrifici che mancano: La manovra presentata dal governo Monti è criticabile sotto molti punti di vista. E' mo... http	negative
#Grillo difende le Pmi contro i centri commerciali. Dopo la green economy (che guarda a sinistra) ora si pesca anche un po' a destra.	neutral
@user dai forza fatti coraggio il topo e' sempre cn te anche quando non lo puoi vedere ! Appena vado all'ikea gli compro la fidanzata !!	positive
@user: E' più facile aumentare le tasse che combattere l'evasione fiscale #governo #Monti. vero purtroppo.	negative
Fai un ordine il negoziante firma conferma Il pagament  60/90/120/150/180/210 giorni alla prima scadenza tel x chiedere Di spostare il 60/90	neutral
Governo Monti. Dobbiamo essere contenti. http	positive
RT @user: ODDIOO I RAGAZZI HANNO #RT IL MIO VIDEOOOO ODDIO STO MALE SCLERO CAZZOOO MERDAAAA	negative
Caro Ferrero, il PD è ben felice di non sfiduciare il governo Monti http	neutral
@user Buongiorno amore ♥	positive
sto governo Monti ha già odore di fuffa.	negative
@user Ciao Aron... hai anche delle fans 21enni eh :P	neutral
Ho scoperto Community e mi ha cambiato la vita. #2012telefilmicoaddio	positive
Su Facebook tutti vogliono fare tanto i poeti e poi di persona non sanno accocchiare manco due parole.	negative
Arriva finalmente il “sì” della Soprintendenza Il 29 aprile #Grillo si esibirà a piazza Croci http #m5s @user #apostosiamo	neutral
@user Costretti al risparmio... ancora... Ma ho fiducia nella manovra e nel governo Monti... Prof. Monti non ci deluda anche lei.	positive
Cronaca Flegrea - ELEZIONI/ Monaco accusa Figliolia: «Non mantiene i patti, sta co.... Leggi tutto su http	negative
Chi ha più stile? Formigoni o Mario Monti? Scopri i commenti del governatore della Lombardia su abbigliamento e... http	neutral
La cosa migliore del governo #Monti sono le donne con il cervello. #sapevatelo	positive
Ho una stanchezza addosso manco mi fossi fatto Napoli-Pietrasanta a piedi. Boia...	negative
Disertori della zappa #BolognaRoma	neutral
#matteorenzi Mario Monti e' l'uomo giusto al posto giusto nel momento giusto! Grazie Presidente Napolitano	positive
#Grillo ...il simbolo di un'Italia decadente...	negative
