text,label,source
"Viva o amorrrrr, não posso ver um pretinho que me tremo toda #Encontro",neutral,sentiBR_2017
#MasterChefBR o programa que me faz sentir mais fome ainda kkkk,positive,sentiBR_2017
uma pena que quem saiu hoje do #MasterChefBR tenha saído,negative,sentiBR_2017
#MasterChefBR AAAAAAAAAAAAAAA EITA SENHOR,neutral,sentiBR_2017
#VideoShowAoVivo oi seus lindos..adoro o#videoShowAoVivo,positive,sentiBR_2017
Equipe azul tá meio desesperada #MasterChefBR,negative,sentiBR_2017
Vai começaaaaar #MasterChefBR,neutral,sentiBR_2017
#VideoShowAoVivo chorei vendo isso,positive,sentiBR_2017
#MasterChefBR Agr o embuste da Mirian sai,negative,sentiBR_2017
"Gosto do #TheNoite  porque não corta os palavrões, já o Porchat corta!",neutral,sentiBR_2017
"Acabei de receber uma mensagem no whats, dizendo que minha faca do #MasterChefBR chegou no @user  Depois de 6 meses de espera ;D",positive,sentiBR_2017
"Tudo que Ana Maria faz no programa de diferente, tem cara que vai dá merda viu #MaisVoce",negative,sentiBR_2017
Vai na fé VALTER! #MasterChefBR,neutral,sentiBR_2017
Que tal a gente analisar também o look do @user e do @user ? Acho que nem precisa pq os dois estão lindos #VideoShowAoVivo,positive,sentiBR_2017
"Pedro Bial um baita de um tiozão dramatizando ""esses memes""  #ConversaComBial",negative,sentiBR_2017
#MasterChefBR eu lavei o peixe kkkkkkkk,neutral,sentiBR_2017
Não é nada fácil lidar com a Ansiedade... eu que o diga... 👻#ConversaComBial,positive,sentiBR_2017
Gente a equipe azul está muito desorganizada #MasterChefBR,negative,sentiBR_2017
Augusto Cury falando tudo o que tem no livro dele... #ConversaComBial,neutral,sentiBR_2017
Que o amor de mãe nunca falte em nossas vidas   #AltasHoras,positive,sentiBR_2017
Já estou sofrendo ao lembrar que a season premiere de #HouseOfCards será no mesmo dia de episódio de #MasterChefBR. 😭,negative,sentiBR_2017
"23h20 - Globo 14.6, SBT 8.7, RecordTV 7.0, Band 6.2 #MasterChefBR",neutral,sentiBR_2017
"Quando o Dr. @user falar, vocês por favor escutem. Sempre. Que aula. #ConversaComBial (e que programa)",positive,sentiBR_2017
Levei um spoiler na cara agora de #MasterChefBR pqp vai pro inferno,negative,sentiBR_2017
"Meu Deus do céu Victor, não decepciona esse Brasil hoje, pelo amor #MasterChefbr",neutral,sentiBR_2017
queria tanto que houvesse repescagem. Seria uma maravilha ver o cafajeste de volta na competição #MasterChefBR,positive,sentiBR_2017
Esse ai vai dar trabalho pro pai   #altashoras,negative,sentiBR_2017
Nicolas Prates é o bebe de Giuliana em Terra Nostra #VideoShowAoVivo,neutral,sentiBR_2017
A vozzzzzz tão meiga 😭  #DomingoLegal,positive,sentiBR_2017
Esse episódio está errado desde quando a Miriam e o Leonardo ganharam a prova  #MasterChefBR,negative,sentiBR_2017
Quem está torcendo para a Mirian ou o Léo serem eliminados hoje? #MasterChefBR,neutral,sentiBR_2017
AI SENHOR 😭😭😭@user #MaiaraeMaraisaNoBial #ConversaComBial,positive,sentiBR_2017
#MasterChefBr EM NOME DE JESUS NÃO ELIMINA MEU CRUSH EM NOME DE JESUS,negative,sentiBR_2017
"Ainda que o porte de arma diminuísse o fato de ""eu tenho arma ele não, sou melhor...."" e fizesse pensar duas vezes+ #thenoite",neutral,sentiBR_2017
#ConversaComBial  Bial como sempre dando show,positive,sentiBR_2017
Encontro com Fátima e #AltasHoras só tem conversa fiada. Na Fátima tem tanto papo furado q ñ dá tempo d cantar uma música inteira. + MÚSICAS,negative,sentiBR_2017
@user Eu jamais teria maturidade p trabalhar c Juninho Bill sem pedir p ele ficar cantando as musicas do Trem da Alegria  #TheNoite,neutral,sentiBR_2017
Ainda bem que temos o #VídeoShowAoVivo para matar um pouco as sdds do ator Domingos Montangner!,positive,sentiBR_2017
"Essa eliminação vai ser muito triste, adoro todos #MasterChefBR",negative,sentiBR_2017
Não pude de #MasterchefBr ontem... Ou eu dormia cedo para acordar bem ou via todo e levantava um caco.,neutral,sentiBR_2017
Tema absurdamente importante abordado no #Encontro,positive,sentiBR_2017
#VideoShowAoVivo Ai meu bebe chorando 😭😭😭💚,negative,sentiBR_2017
@user aqui em belém o din din é chope! #VideoShowAoVivo,neutral,sentiBR_2017
Hey @user?! Gostei da blusa! Aonde posso comprar uma??? Hehehe... Abraços!!! #VideoShowAoVivo,positive,sentiBR_2017
#Encontro parem de ficar cortando falas. A pessoa não consegue terminar uma frase. Toda hr alguém atravessa sem or,negative,sentiBR_2017
Consolidados - GLOBO (18/05):  #JornalHoje II 9.1 #BemEstar (cont.) 8.8 #Encontro 9.8 #SP1 15.0 #GloboEsporte 13.3,neutral,sentiBR_2017
Valéria morrendo de inveja do casamento da Janete com o galã global é hilário! 😂😂😂 #VídeoShowAoVivo,positive,sentiBR_2017
Não entendo esses jurados do @user querem e cobram criatividade de TDS menos da Yoko #MasterChefBR #xenofobia,negative,sentiBR_2017
Yuko você não me tomba com essa história de odiar sardinha #MasterChefBR,neutral,sentiBR_2017
Masterchef eu te venero #MasterChefBR,positive,sentiBR_2017
Ai tô nervosa #MasterChefBR,negative,sentiBR_2017
"Queria dormir cedo, mas tem #MasterChefBR",neutral,sentiBR_2017
"@user , além de ser o que cozinha melhor, ainda é o que tem os comentários mais engraçados #MasterChefBR  #teamLeo",positive,sentiBR_2017
Globo contrate a Cora 😘 #Encontro,negative,sentiBR_2017
#VideoShowAoVivo sonha comigo é bem melhor na voz do Rafael Vitti,neutral,sentiBR_2017
Assistindo #VideoShowAoVivo  @otacosta,positive,sentiBR_2017
"Otaviano sabe que é péssimo e sem carisma, é por isso que interrompe todo mundo o tempo todo, até a Fátima Bernardes. #VideoShowAoVivo",negative,sentiBR_2017
#edecasa  aqui em casa ultilizou tábua de acrílico tem algum plobema.,neutral,sentiBR_2017
"#VideoShowAoVivo  moro em Jequié-Ba ""Dim-Dim"" aqui é chamado de Apolo ou Geladinho",positive,sentiBR_2017
"Yuko e Vitor B ah naoo, enqto isso Nayane, Leonardo e Miriam ainda na competição que merdaaaa #MasterChefBR",negative,sentiBR_2017
Cristiane Torllona kkkkkkk #VideoShowAoVivo,neutral,sentiBR_2017
Melhor episódio da Temporada!!! #MasterChefBR,positive,sentiBR_2017
"Pelo amor de deus, tira esse tradutor das entrevistas, coloca legenda @user #thenoite",negative,sentiBR_2017
Como a Sheron vai fazer com a novela ? #Encontro,neutral,sentiBR_2017
Outro comentário avulso: mal posso esperar pela participação da Daniela Mercury no #MasterChefBR,positive,sentiBR_2017
Pior que a fala desse rapaz do #Encontro é a falar de muitos machistas. Isso AINDA é real.,negative,sentiBR_2017
🙀 vivi pra ouvir #Slipknot no #MaisVocê,neutral,sentiBR_2017
Que show de violino no #Encontro 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,positive,sentiBR_2017
"""homem que é homem não tem que lavar louça"" NOS POUPE #Encontro",negative,sentiBR_2017
Que acho/'quero' vai embora Vitor B &gt;&gt; Nayane &gt;&gt; Fabrizio #MasterChefBR,neutral,sentiBR_2017
"tadinho do muso, porém corajoso #MasterChefBR",positive,sentiBR_2017
"Blogueira de moda a 10 anos. Não sei garimpar.... Ué também ganham tudo, assim até eu seria péssima meu amor #VideoShowAoVivo",negative,sentiBR_2017
#Encontro o maluco do reagge ta brabo. Kkkkk Fátima concordando pra ele finalizar o assunto... Vai até deixar o cara cantar,neutral,sentiBR_2017
É a Claudia Raia com certeza! #VideoShowAoVivo,positive,sentiBR_2017
Miriam bem morphética #MasterChefBR,negative,sentiBR_2017
Gente. Que look é esse da Tiê??? #encontro,neutral,sentiBR_2017
#MasterChefBR se mídia desse mais atenção para esse programa da @user seria um fenômeno em audiência!!,positive,sentiBR_2017
Não consigo olhar para a Sandy @user e imaginar ela peidando!! #Encontro,negative,sentiBR_2017
"""Eu gostaria"" #TheNoite",neutral,sentiBR_2017
"#ConversaComBial com as lindas @user  altas risadas! ❤ Parabéns,meninas!😘",positive,sentiBR_2017
"Nada contra, mas fico me perguntando o que o #conversacomBial tem de novo. Só reciclaram o que o Jô fazia.",negative,sentiBR_2017
"Mas o professor falou a real, nem tudo é preconceito, porem ele existe! #Encontro",neutral,sentiBR_2017
"""O ator é um estudante do comportamento humano"" #ConversaComBial  psicologia e dramaturgia têm coisas em comum",positive,sentiBR_2017
#MasterChefBR hj tem q sair essa Miriam aff,negative,sentiBR_2017
Assistindo #DomingoLegal,neutral,sentiBR_2017
Vivi Pasmanter maravilhosa!! #VideoShowAoVivo,positive,sentiBR_2017
"E no #MaisVoce de hoje,tivermos torta de climão,quer dizer nhoque de abóbora!",negative,sentiBR_2017
#MaisVocê @nadiabochi  É  o máximo só fã.👏👏👏,neutral,sentiBR_2017
Capricha na prova Vitor B. 😉 #MasterChefBR,positive,sentiBR_2017
"Bial malicioso pra CARALHO brinca que não é, mas é em TODO programa #ConversaComBial",negative,sentiBR_2017
Consolidados - GLOBO (09/05):  #JornalHoje 12.4 #VídeoShowAoVivo 10.0 #SessãoDaTarde 11.3 #SenhoraDoDestino 16.0,neutral,sentiBR_2017
Sophia falando da Mel!!!😍😍😍 #melphia #videoshowaovivo,positive,sentiBR_2017
Léo Lins é completamente treze 😂😂 #TheNoite,negative,sentiBR_2017
Q lindo q a @user  não sabia o q vestir hj e pegou uma blusa do @user  #VideoShowAoVivo,neutral,sentiBR_2017
"Essa coisa fofa e muito linda é o Nicolas prattes ,sofia e Otaviano amo vcs ,bjs  #VideoShowAoVivo",positive,sentiBR_2017
#VideoShowAoVivo a Marcela foi no local errado. Essas expressões são do Pará. Nada a ver essa reportagem. O povo nem sabia os significados.,negative,sentiBR_2017
shippo Joaquim  e Fátima rs #Videoshowaovivo,neutral,sentiBR_2017
Porra com a Deborah colocando a Miriam pra liderar o time adversário no próximo ep kkkkkkkkkkkkkkkkkkkk Deborah icone #MasterchefBR,positive,sentiBR_2017
Se Yuko sair eu desisto deste #MasterChefBR,negative,sentiBR_2017
"O desarmamento não acaba com a violência, assim como a proibição da maconha não acaba com o tráfico. Me julguem  #TheNoite",neutral,sentiBR_2017
#Encontro na vdd quando as pessoas se apaixonam e só vai ver a idade depois ai isso não importa mais 😍,positive,sentiBR_2017
Não entendo essa super proteção com a Miriam. Desnecessário isso. #MasterChefBR,negative,sentiBR_2017
Eu gosto mais não gosto da Yuko #MasterChefBR,neutral,sentiBR_2017
Fiquei feliz pelo Fernando ❤️ #MasterChefBR,positive,sentiBR_2017
Mentira que o Vitor lambeu os dedos e pegou no frango dnv #MasterChefBR,negative,sentiBR_2017
"Enfia whey protein nesse povo, ja vão se dar por satisfeitos #MasterChefBR",neutral,sentiBR_2017
"Me inspirei no episódio do #MasterChefBR (sim, só vi hj!) e vou fazer um jantar super digno com sardinha em lata! 😋",positive,sentiBR_2017
#VideoShowAoVivo  Pena que eu perdi!!!!,negative,sentiBR_2017
"Gente porque não gostam da Miriam, me expliquem plissss . não assisti outras edições. #MasterChefBR",neutral,sentiBR_2017
Caiu uma lágrima aqui nessa cena de A Favorita Nelson Xavier ficará pra sempre em nossa memória #VideoShowAoVivo,positive,sentiBR_2017
ai gnt ta dando aflição esse povo batendo no azul!! A Miriam tem q sair hj galeraa  #MasterChefBR,negative,sentiBR_2017
Hoje eu nem comentei sobre #MasterChefBR,neutral,sentiBR_2017
"Qdo o telefone do @user tocou, achei q era o meu. Fiquei caçando o barulho. Não acreditei q era da televisão. 😂😂😂 #ConversaComBial",positive,sentiBR_2017
Que fome da porra! Aí eu invento de ir assistir #MasterChefBR,negative,sentiBR_2017
"Dá vontade de pegar o filho do Serginho, agarrar e não largar mais!! 😍😍😍 #AltasHoras",neutral,sentiBR_2017
#MasterChefBR vem q vem,positive,sentiBR_2017
#MaisVoce gosto muito da Ana Maria mas esse cabelo dela tá muito feio!!! Muito amarelo!!! Desculpe mas é  verdade! !!,negative,sentiBR_2017
"""vou nem perguntar se gostam de alho"" kkkkkkkkk #MaisVoce",neutral,sentiBR_2017
Eu em uma prova de sardinha em lata: Misturo a sardinha em lata no miojo e PRONTO! Temos uma MACARRONADA SARDINHESA 🍝 😂😂😂😂 #MasterChefBR,positive,sentiBR_2017
nunca passei tanto nervoso como hoje #MasterChefBR,negative,sentiBR_2017
Os votos de hoje serão contatos por socos na Miriam e no Leonardo. #MasterChefBR,neutral,sentiBR_2017
Bom dia @user  @user @user @user adoro começar o dia com o #MaisVoce,positive,sentiBR_2017
"Por favor, convide  #SamAlves no #AltasHoras de @user  @user. Agradeceria muito ver novamente meu ídolo nesse programa.",negative,sentiBR_2017
Aprendi no #maisvoce que garfo é um talher masculino e faca e colher são talheres femininos. Não sabia que talher tinha sexo.,neutral,sentiBR_2017
@user Vou pegar esse voo só pra comer a comida da @user @user e @user #masterchefbr,positive,sentiBR_2017
"O prato tá feio pra dedéu, Vítor. #MasterChefBR",negative,sentiBR_2017
Aqui em casa compramos muita sardinha! Não sabia que era luxo! #MasterChefBR,neutral,sentiBR_2017
Ela é minha diva #VideoShowAoVivo,positive,sentiBR_2017
Sonhando com uma máquina dessa de passar e dobrar a roupa aqui em casa. #Maisvocê #OdeioPassarRoupa,negative,sentiBR_2017
"Nao gosto de #passarroupa hoje em dia, imagina antigamente com esse dinossauro😾😹😹 #MaisVoce",neutral,sentiBR_2017
Nossa mais o nariz do maluma é quilométrico. Kkkk mas mesmo assim é lindo. #thenoite,positive,sentiBR_2017
Olha a cara dele olhando as palavras da mae adotiva. To chorosa. #encontro,negative,sentiBR_2017
Olha a @user na Praça com a Velha Surda #TheNoite,neutral,sentiBR_2017
#VideoShowAoVivo minha primeira vez no tweeter e meu comentário já saiu! Amei/essa tv globo é 10 vídeo show é meu amor! Ota e Joca amo vcs,positive,sentiBR_2017
"a Mirian podia quebra a perna ne, so um pensamento, assim  #MasterChefBR",negative,sentiBR_2017
"São Paulo 11h54 -  Globo #Encontro 9.8,  SBT #BomDiaECia 6.6,  Band #JogoAberto 3.3,  Record #HojeEmDia 3.0",neutral,sentiBR_2017
"#MaisVoce Meus olhos não saem da blusa da Ana, linda demaaais 😍😍😍 Nunca te pedi nada, manda essa blusa pra mim Ana. PLEASE!!! 😂😂😂☺☺☺",positive,sentiBR_2017
Eu tô com medo que o Douglas saia :( #MasterChefBR,negative,sentiBR_2017
MUITO BOM o #TheNoite com o @user e a Tania! Ri demais! @user @user,neutral,sentiBR_2017
#MasterChefBr @user tá mais maravilhosa ainda hoje,positive,sentiBR_2017
"A regra é clara, ""ovelha negra"" não tem nada a ver com racismo, tem a ver com lã mesmo... gente chata! #Encontro",negative,sentiBR_2017
#thenoite @user @user  Léo Lins já é um mito nas entrevistas das estrelas de Hollywood.,neutral,sentiBR_2017
Prepara o coração. Agora que eu morro #MasterChefBR,positive,sentiBR_2017
Fé no pai que a Miriam sai  #MasterChefBR,negative,sentiBR_2017
"Ota, Joca, vcs falando de sotaque, isso pq ainda não me ouviram falar BERNARDES !! 😬🙈  #VideoShowAoVivo",neutral,sentiBR_2017
Já entrando no clima pro #MasterChefBR ! Hoje tem!,positive,sentiBR_2017
O moço querendo falar e a Fátima doida pra cortar por causa do tempo #Encontro,negative,sentiBR_2017
#MaisVoce FGTS não é descontado dos salários. Ele é uma obrigação da empresa.,neutral,sentiBR_2017
Adorei essa senhora #Encontro,positive,sentiBR_2017
O QUE QUE É ISSO DESSA MIRIAN CONTESTANDO O FOGAÇA?!?!? WHAT THE FUCK #MasterChefBR,negative,sentiBR_2017
Daqui a pouco MASTERCHEF No Ar !!! assistindo a prévia com @user e @user   #MasterChefBR,neutral,sentiBR_2017
@user Fiquei emocionada de ver a dona Ana e o seu carinho com ela. #altashoras,positive,sentiBR_2017
Mano olha esse @user sobre o jornalismo na... KKKKKKKKKKKKKKKKKKKKKKKK    #TheNoite,negative,sentiBR_2017
Galera 129 anos da ABOLIÇÃO DA ESCRAVATURA #ÉDeCasa,neutral,sentiBR_2017
VIVER É MELHOR QUE SONHAR 🎶 A RAINHA #ConversaComBial,positive,sentiBR_2017
"Um dos piores momentos do #MasterChefBR esse final, sim ou claro?",negative,sentiBR_2017
"Yuko gente como a gente, queria usar o pênis, ficou duro, decepcionou, pensou em fazer picadinho do pênis mas deixou pra lá #MasterChefBR",neutral,sentiBR_2017
O prato da @user ficou mais bonito que o da @user. Convenhamos. #MasterChefBR,positive,sentiBR_2017
O #Encontro promovendo pseudociência. LAMENTAVEL! #SandyNoEncontro #QuartaDetremuraSDV #QuartaComFenixSDV,negative,sentiBR_2017
Yuko como sempre vai ficar por último #MasterChefBR,neutral,sentiBR_2017
A VOZ DA LUCEROOOOOO É A COISA MAIS LINDA QUE VOCÊS IRÃO OUVIR HOJE   #DomingoLegal,positive,sentiBR_2017
"Dormi antes do #masterchefbr acabar,  foi a vida falando pra eu não assistir a decepção dessa eliminação 😢💔",negative,sentiBR_2017
Bora azulllllll #MasterChefBR,neutral,sentiBR_2017
To rindo demaaais hahaha #TheNoite,positive,sentiBR_2017
"""Homem q é homem n tem q lavar louça n""  MEU QUERIDO? EM QUE MUNDO VC VIVE??? #Encontro",negative,sentiBR_2017
"23h45 - Globo 12.3, RecordTV 7.1, SBT 5.9, Band 5.8 #MasterChefBR",neutral,sentiBR_2017
"@user adorei saber mais sobre você! Não sabia que comia carne, legal isso de não ser radical #altashoras",positive,sentiBR_2017
"Gente do céu, nem assisto mais o #AltasHoras por causa desse insuportável do Marco Luque, que cara bem sem graça. Tenho 100 tipos de nojo.",negative,sentiBR_2017
#MasterChefBR Viiuuuuuu Surra de Sorvete de cachaça de Jambu 😍 Chama ele aí pro #Allcolinária @user,neutral,sentiBR_2017
"Não lembro da atriz Isabel Ribeiro, taí mais um bom motivo p/ prestigiar o #MemóriaNacional, p/ conhecermos essas estrelas! #VídeoShowAoVivo",positive,sentiBR_2017
"Poxa, o @user saiu ontem do. #MasterChefBR. Eu gostava das performances dele. Kkkk",negative,sentiBR_2017
Gente o treinador da @user hahahahah #MasterChefBR,neutral,sentiBR_2017
Maiara e Maraisa cantando belchior ❤️❤️❤️   #ConversaComBial,positive,sentiBR_2017
"Eu amo a Sandy, mas ela se veste muito mal, sempre com roupas de velha, que não valoriza ela.  #Encontro",negative,sentiBR_2017
Consolidados - SBT (17/05):  #TheNoite 4.4 #SBTNotícias I 3.2 #SBTNotícias II 2.6,neutral,sentiBR_2017
"Hora de levantar, arrumar a casa e me preparar pro melhor evento da minha semana: #MasterChefBr POOOORRAAAA! 😂❤😍",positive,sentiBR_2017
#MasterChefBR eu to bem triste 😭😢,negative,sentiBR_2017
O Brasil é uma rapariga mesmo #TheNoite,neutral,sentiBR_2017
Padre Fábio está com a cadimia em dia #ConversaComBial,positive,sentiBR_2017
Eu nunca vi em nenhum programa participante sair por q se acidentou! Houve um sensacionalismo ali na hora! #MasterChefBr,negative,sentiBR_2017
tô dormindo de uniforme pra ajudar @user #ConversaComBial #MaiaraeMaraisaNoBial,neutral,sentiBR_2017
"Minha rotina de toda quarta-feira nos últimos dias: acordar,assistir #MasterChefBR  no YouTube. AMO o estagiário que acorda cedo pra postar.",positive,sentiBR_2017
Não acredito que hoje não sai nem Miriam e nem a Taize nem sei como escreve o nome da peste #MasterChefBR,negative,sentiBR_2017
"medo de baratas: eu tenho, vc tem, paolla oliveira tem, todo mundo tem #VideoShowAoVivo",neutral,sentiBR_2017
#eDeCasa Falar Sobre Mae 💓😍 tema Bom Demais,positive,sentiBR_2017
Não consigo mais ficar acordada pra ver #MasterChefBR,negative,sentiBR_2017
fernando foi o único que tomou uma cachaça de jambu e tá ali de boas #MasterChefBR,neutral,sentiBR_2017
Paolla Maravilhosa como sempre ❤ #VideoShowAoVivo,positive,sentiBR_2017
Ainda bem que não assisti #MasterChefBR muito triste que o Vitor B saiu,negative,sentiBR_2017
Mas eu me mordo de ciuuuuuuumeees #TheNoite,neutral,sentiBR_2017
Aí que tuuuudo @user no #VideoShowAoVivo,positive,sentiBR_2017
Acho q eh o fim da linha p o vigor b! #MasterChefBR,negative,sentiBR_2017
#MasterChefBR Alguém gosta de basquete? SDV,neutral,sentiBR_2017
Amo o Vitor B. #odeioamirian #MasterChefBR,positive,sentiBR_2017
Uso da cor pra doutrinação partidária usando Bob Marley e maconha ?? #Encontro ou panfleto político partidário ?,negative,sentiBR_2017
"Meu sonho é comer uma barca de açai ou de hambúrguer, batata, sei lá KKKKK 😍 #MaisVoce",neutral,sentiBR_2017
Não tenho frescura pra comer e se a comida for de graça muito menos #MasterChefBR,positive,sentiBR_2017
Sai a Nayane e deixa o Vitor B  #MasterChefBR,negative,sentiBR_2017
Preciso dessa receita... Na minha mesa agora #MaisVoce,neutral,sentiBR_2017
P. Fábio de Melo sempre impressionando !!  #conversacombial,positive,sentiBR_2017
MEU DEUS ME AJUDEM #DomingoLegal,negative,sentiBR_2017
"""For compra o presente da minha mãe,e ninguém vai saber ""😂 pow criança é muito ingénua   #Encontro  @BoraPraTag  @belardo_SO  @Eulay18",neutral,sentiBR_2017
O diretor do filme esteve ontem no #TheNoite com @user e fiquei com vontade de assistir. Parece ser muito bom #SigaORastro,positive,sentiBR_2017
To chocada com a bomba que a Sônia Abrão mandou agora no #ATardeESua sobre o #MasterChefBR 😱😱😱,negative,sentiBR_2017
Começou a reprise do #MasterChefBR.  Preciso assistir pq só vi o finalzinho terça feira.,neutral,sentiBR_2017
#VideoShowAoVivo Fátima realmente é um exemplo de pessoa/mulher a ser seguido.,positive,sentiBR_2017
Que agoniiiiia #MasterChefBR,negative,sentiBR_2017
@user quando vai ter o jogo de panelas de novo?!  #MaisVocê,neutral,sentiBR_2017
"Antônia de Morais é das minhas! Salto alto, nunca mais!😁#VideoShowAoVivo",positive,sentiBR_2017
"HAHA @user sentiu a falta dos #twitters hoje! "" - Vocês devem estar bem ocupados!!"" 📺👀😂 Eu também tô com vocês viu!!! #VídeoShowAoVivo",negative,sentiBR_2017
Quanta coisa da vida da Fátima que eu não  tinha visto #VideoShowAoVivo,neutral,sentiBR_2017
Materia linda no #encontro ❤️,positive,sentiBR_2017
Obrigada #masterchefbr por me transformar num zumbie hoje! 😂😴,negative,sentiBR_2017
Agora Partiu Ver @user na globo em #ConversaComBial #MaiaraeMaraisaNoBial....,neutral,sentiBR_2017
#VideoShowAoVivo parabens a vcs do video show a cada dia que passa vcs arrazao,positive,sentiBR_2017
mas que tema ridículo ein Fatima #Encontro,negative,sentiBR_2017
#VídeoShowAoVivo kkkk sei não essa mãe de leo e uma onda,neutral,sentiBR_2017
"A terceira música nem acabou, e eu já tô lembrando da gente fazendo amor... #MaiaraeMaraisaNoBial #ConversaComBial",positive,sentiBR_2017
O humor do Porta dos Fundos é de fundão mesmo. #TheNoite,negative,sentiBR_2017
Interessante esse prato hein #MasterChefBR,neutral,sentiBR_2017
#BoletimDeSegunda o @user mostrando o fã clube do Lula. Berrooooooooo! 😂 #TheNoite @user @user.,positive,sentiBR_2017
Namaria tá de pijama?  #maisvoce,negative,sentiBR_2017
"Faz patê de sardinha, galera 😂 #MasterChefBR",neutral,sentiBR_2017
Eu amo #MasterChefBR isso é sério,positive,sentiBR_2017
"#VídeoShowAoVivo ainda bem que avisaram, ananhã nem ligo na globo",negative,sentiBR_2017
#VideoShowAoVivo é a Fátima Bernardes.,neutral,sentiBR_2017
"Jamais ia saber que era a Viviane Pasmanter,que fazia esse personagem na novela,incrível. #MaisVoce",positive,sentiBR_2017
Por que a análise do Fogaça é quase sempre cortada? Fica aí o questionamento. #MasterChefBR,negative,sentiBR_2017
"A palavra que sempre falo nas tercas na hora do #MasterChefBR é ""To Com Fome""✌",neutral,sentiBR_2017
"Adorei essa votação, bem mais emocionante #MasterChefBR",positive,sentiBR_2017
Como comemorar com uma eliminação entre Vitor B x Yuko? Não dá... QUE MERDAAAAAA #MasterChefBR,negative,sentiBR_2017
O gigantossauro personal da Kefera no masterchef hahahha #MasterChefBR,neutral,sentiBR_2017
"#MasterChefBR masterChef profissionais, gosto pq tem várias tretas",positive,sentiBR_2017
Pula pra agosto 😭😭😭  #DomingoLegal,negative,sentiBR_2017
#EDeCasa nossa !!!!,neutral,sentiBR_2017
"Não sei se o Vitor vai ganhar o #MasterChefBR, mas essa edição é todinha dele❤",positive,sentiBR_2017
Como essa mulher é grossa! Aff... Estupida! #encontro #forafatima,negative,sentiBR_2017
Vai ser o Melhor episódio do #MasterChefBR se a Mirian sair!,neutral,sentiBR_2017
hj o #ConversaComBial é pra mim,positive,sentiBR_2017
Missão do dia: evitar spoilers #MasterchefBR,negative,sentiBR_2017
#SBTNotícias com as principais notícias do Brasil e do Mundo com @user! É logo após o #TheNoite! #NãoPercam,neutral,sentiBR_2017
O Bial atacando o Pd. Fabio e ele dando uma surra de boas respostas! #conversacombial,positive,sentiBR_2017
Fiquei com pena do Victor B. #MasterChefBR,negative,sentiBR_2017
O que é o depoimento dessa mulher no #Encontro com #FátimaBernardes? Parece que ela ta recitando a lista da feira! 🤔,neutral,sentiBR_2017
#MaisVocê mt engraçado @user dando bom dia pro louro,positive,sentiBR_2017
O MEU FAV SAIU AFSSSS NÃO ACREDITO #MasterChefBR,negative,sentiBR_2017
Tão dizendo que é  nina  #ConversaComBial,neutral,sentiBR_2017
@user sempre linda!! ❤ #VideoShowAoVivo,positive,sentiBR_2017
#MasterChefBR vendo esses pratos da equipe azul eu ja estou ficando nervosa😞😞,negative,sentiBR_2017
Lucero eu tô tremendo Lucero #DomingoLegal,neutral,sentiBR_2017
Rodrigo Santoro é uma influência de ator para mim. #ConversaComBial,positive,sentiBR_2017
Perdi #MasterChefBR não acreditooooo,negative,sentiBR_2017
Calabokinha pq começou o #MasterChefBR,neutral,sentiBR_2017
Ana Luíza &amp; Débora 💚 #MasterChefBR,positive,sentiBR_2017
as cobras estão juntas destilando o veneno já #MasterChefBR,negative,sentiBR_2017
@user me surpreendendo em cada programa! #MasterChefBR,neutral,sentiBR_2017
"O filho do djavam,tem a mesma voz,linda voz!#encontro",positive,sentiBR_2017
"Esse #ConversaComBial é quase a mesma coisa do programa do Jô, esperava algo mais original.",negative,sentiBR_2017
"O quase filho ga Giuliana da #TerraNostra é o Zac da #RockStory  Sorry, não sei o nome do ator. =D #VideoShowAoVivo",neutral,sentiBR_2017
#TheNoite  vai ser muito bom 30 anos da #praçaenossa @user,positive,sentiBR_2017
Nem acredito que vou ter que assistir o #MasterChefBr sem torcer por vc @user 😭😭 Deveria ter repescagem 😃😘😘,negative,sentiBR_2017
Consolidados - SBT (11/05):  #TheNoite 5.8 #SBTNotícias I 4.1 #SBTNoticias II 2.9,neutral,sentiBR_2017
Exemplo de sobremesa: creme de cupuaçu. Delícia. #MasterChefBR,positive,sentiBR_2017
Passei a aula de física inteira cheirando meu casaco E ainda me julgam por causa disso #AltasHoras,negative,sentiBR_2017
"#MasterChefBR ""um segundo pessoal, eu disse UM SEGUNDO, anda"" Quem concorda q a @user deveria tomar conta do relógio do ENEM? kkk",neutral,sentiBR_2017
"""Cada um que expulse o Diabo que criou."" Pde Fabio de Melo. Muito a refletir nessa frase #conversacombial",positive,sentiBR_2017
"Hoje no #conversacombial vai estar o meu amado padre. Só q gente,olha só a hora desse programa.",negative,sentiBR_2017
Tem anos que não uso ferro que não passo roupa.  #MaisVocê,neutral,sentiBR_2017
"Tá fácil ficar lendo essas coisas no trabalho, sobre o #VideoShowAoVivo com a @user",positive,sentiBR_2017
#MasterChefBR eu teria que me trancar a sete chaves,negative,sentiBR_2017
#VideoShowAoVivo   Cláudia Raia,neutral,sentiBR_2017
A YUKO É MUITO FOFA CARALHO VAI TOMAR NO CU #MasterChefBR,positive,sentiBR_2017
@user Quero meus lindos @user e @user de volta no #MasterChefBR  😭😭😭,negative,sentiBR_2017
"Depois de hoje, tava na cara que o Vitor ia sair! #MasterChefBR",neutral,sentiBR_2017
