text	label
When Apple brings games to AppleTV tomorrow, it will matter because unlike OUYA, Amazon. Razer, etc, Apple has 10's of millions of AppleTVs 	positive
@user I do believe Trayvon may be innocent or may not\u002c but I don\u2019t like it when people gin up mobs & hate even if they don\u2019t mean to. 	negative
"""Zack, Type 1 for too long, Wishing it was Friday so I can listen to Iron Maiden's new album. #dcde"" "	neutral
"""Just finished my 2nd Moments of Triumph on PS4, first being on Xbox One. Does that make me like... a super guardian? "	positive
Totally forgot about TVD bc I was too busy studying for my fucking test tomorrow 	negative
We have released a 5* NFL + 3* CFB pick for tonight grab our Weekend subscribtion for $49.99 for picks from Thu-Mon 	neutral
@user Saw him in indy with Eric Church, Brantley &amp; others. 1st act started @user and kenny started around 9. 	positive
You are the equivalent to block game Donald trump 	negative
"""Carly Fiorina: 'Game On': Carly Fiorina explained on Fox News Sunday this morning that the presidential """"race ... "	neutral
"""wooohoooo channel 4 is playing the film Four Lions on sunday at 9pm, everyone should watch such a funny film!"" "	positive
"""I guess with DJ it's a Sunday thing and not a final round thing, and Paul Dunne? Are you kidding me? #OpenChampionship"" "	negative
"""Niall e Camila . They are just frinds guys c'mon she is a """"fan"""" l mean she is like us so stop it"" "	neutral
Jason Wu & Rebecca Minkoff on friday\u002c  Lela Rose\u002c Tracey Reese\u002c Zac Posen & Derek Lam on sunday some if the shows i\u2019m excited too see #NYFW 	positive
@user Did you watch the 1st episode of American Horror Story yet so you can understand why I refuse to watch the rest of it ?!?!? 	negative
@user @user Haha we're off round Claytons now then the Rising Sun later! 	neutral
I may not be a huge U2 fan but Bono's mullet in the 80s was superb! 	positive
@user ruined Sun night baseball again by replacing Hall of Fame pitcher with a woman because he spoke truth about Muslims. #curtschilling 	negative
Zayn's departure marked the beginning of the end... #RIP #youwillbemissed #1D 	neutral
If Apple is upgrading the camera on the iPhone 6s models, I seriously may upgrade...&amp; my phone isn't even 1yr old yet! #photographyproblems. 	positive
"""Seth Rollins sucks, think he should be reprimanded for what he did last Monday night!"" "	negative
"""Tom Brady answered some more questions Sunday, and this time he talked about Roger Goodell. "	neutral
Be sure to watch Miss USA tomorrow night at 8pm ET on the Reelz Channel! I can not wait to see which beautiful... 	positive
I'm going to fight Justin tomorrow during lunch idc idc dc 	negative
"""It's $125 for the Seth Rollins meet and greet on Friday. Seth, I love you and all and your my favorite wrestler but HELL NO"" "	neutral
I just saw a glance at the new Galaxy Note 5. Looks interesting. That may be my next phone. 	positive
"""Kanye West for president? Don't laugh, he may be the only one with a low info voter fan base who is narcissist enough to succeed The Donald"" "	negative
Time for a new poll. What will you do next Friday night when the Royals are playing game No. 3 of the World series? 	neutral
Got tomorrow off, not going to digi tonight would be rude 	positive
MT @user My 1st read of the day from @user Congress returns to tight deadlines, key farts on Iran deal, Planned Parenthood 	negative
"""Tokyo , Seoul , London , New York Kimama Ni Sekai wo drive tonight Kakuchi de hirou suru new style :)"" "	neutral
@user [He smiled] It depends what type of books you like to read. I like James Pattinson. They may not have those here.. 	positive
@user ur terrorist is going to be hanged tomorrow Yakub. stop sending terrorist u failed nation!! 	negative
We have had a few Leeds United tickets returned which are available on a 1st come 1st served basis to supporters on the database #RUFC 	neutral
"""Have to admit, I very much liked the banner Man U fans had at SB yesterday 'Chelsea standing up to racism since last sunday' haha"" "	positive
@user no. You misread. I'm not just talking about BNP. I'm talking about the dog whistle racism in popular press. Open the sun or mail. 	negative
\u2019on a sunny Sunday afternoon\u002c it could be quite magical.\u2019 - Designer reveals plans for Olympic Park via @user 	neutral
Trey Anastasio is a fantastic guitar player, fuckin' blessed to have seen him for 2 nights with the Grateful Dead in SF in June man 	positive
@user tomorrow? I don\u2019t think so babe\u002c sorry... only confirmed sunday with Pats... 	negative
"""If I do end up going to the concert tomorrow, I'm gonna scream """"cheater"""" when Jason Aldean walks on stage."" "	neutral
Waking up at the butt crack of dawn to surprise your bff for her 18th birthday and having a party at IHOP is a good way to start offt he day 	positive
"""Hey, can you set up Apple TV so I can watch Harry Potter while I get fucked up?"" --ladies and gentlemen, may I introduce you to my roomies! "	negative
@user will make Floyd Mayweather her bitch. i'll give her 35 seconds 1st round ;) 	neutral
March Against Monsanto founder, Tami Canal, discusses #FoodJustice with Anthony Gucciardi. 	positive
Okay so change of plans startin the Sydney dalton diet tomorrow because we couldnt get to the store yesterday 	negative
Thought i would try the black glasses look....i may need the Malcolm X joints tho\u2019 	neutral
On November 18th 1998, Nintendo released the Game Boy Color. The first handheld allowed to be owned by POC. #BullshitHistory 	positive
Wheww I leave Ohio June 3rd I don't even want to think about leaving 	negative
RAID 1 (mirror) of Shawn and Rob. Was this planned or coincidence?!?  Is it Varsity Red Wednesday at ITinspired... 	neutral
"@user ""We are the 1st generation 2 feel the impact of climate change &amp; the last that can do something about it"" Obama "	positive
Lost some respect for Nicki after that. You may be a queen in the rap world but when u start shit at an award show u look like garbage #VMAs 	negative
Brb while I delete 75% of my camera roll off my phone to make room for Sam Smith tomorrow. 	neutral
Friday night footy with the mozzie's. So much fun!! 	positive
@user heyy do you mind If we go somewhere els tomorrow like Bolton or somewhere your gona think this is so pathetic but I\u2019m actually 	negative
You may follow dynamic Israel on Israel Tomorrow.Blog My blog will open your eyes to the truth about this country. . 	neutral
"""You know how in Perks of Being a Wallflower, David Bowie's Heroes made them feel infinite? Tuesday was the soundtrack to my infinity."" "	positive
Feel sorry for anyone going to the Justin Beiber concert tomorrow\u002c they\u2019re missing out on one of the best games of the night 	negative
Tomorrow morning on Good Morning America... Hulk Hogan ...I cannot say enough about this guy and what he has done for so many. 	neutral
"""In addition to Bad Blood, my brain is also shuffling the Wonder Woman theme and California Gurls. Still better than November Rain."" "	positive
"@user @user Hehe...yeah. I mean it wasn't really really bad, but it got no real attention. As far as Kpop goes, people may"" "	negative
Wantin to go out tonite....but no one to go out with so i guess i'll be on netflix  tonite 	neutral
@user 25-21 Warriors at the end of the 1st. Bogut looking good in the opening 6 Points in 6 minutes 3 Rebs. Steph looks a little nervous 	positive
I might just die if I hear one more person say that Halloween is the Devil\u2019s birthday. That\u2019s crazy!!!! I was born on May 19th. 	negative
"""#Job #Baltimore 2nd Shift Operations Leader - Baltimore PDC at Toyota (Baltimore, MD): Toyota (NYSE:TM), the w... "	neutral
Ask me about the Food expo- Abj food festival at the eagle square abuja 7th- 9th dec '12. Rock bottom prices on food for the festive season! 	positive
Jealous of everyone going to Jason Aldean tomorrow night 	negative
Very quiet story-wise this morning. My only emails have been about my Yammer activity & an alert about PJ Harvey tickets going on sale. 	neutral
@user  One Alanis Morissette  Sun is Shining Bob Marley Wake the Town URoy Reckoner Radiohead  Vibrate Outcast 	positive
Day 2 stuck in the Taipei airport. Possibly going to LA to wait out the storm. Didn't think I'd make it to Cali for the 1st time this way 	negative
Soo apparently I've been dared by @user to not talk about the boys or Zayn for a whole day tomorrow I can't even rt them or anyth 	neutral
So excited! Will have to buy a PS4 just for this game 	positive
Janice Dean sums up bitter Donald Trump's shot at Carly Fiorina with simple snark-tastic hashtag 	negative
@user @user The way they are chessing Donald Trump you would have thought that to race was tomorrow. 	neutral
@user woody are you going to do another mail monday with FPS Russia cause the last one was hilarious that was by far my fav#GENIUS 	positive
"""Lol dana white ain't happy /w the ways things are going, tomorrow he'll be furious. #mma #ufc194 "	negative
"""He's a very fast starter in the first round in Majors, but will Dustin Johnson strike it third time lucky come Sunday? #Majors #golfchat"" "	neutral
Kids enjoying last moments of freedom before school tomorrow. Bentley is taking advantage of the blanket fort.. 	positive
MetroPCS First to Market with 4G Rich Communication Services: MetroPCS may not be the largest wireless carrier -... 	negative
Didn't know tomorrow July 30 is also birthday of #Yakubtohang. Thinking tonight of what is going through Yakub's mind &amp; if he is remorseful 	neutral
"""i got lots of tweets asking for shoutouts to Niall, if i think about it i will give shoutouts to Niall when i get back from work TOMORROW!!"" "	positive
@user Curtis died 26 Dec 1999. What is it with Christmas and my musical heroes?! 	negative
I want a 16th birthday like My Super Psycho Sweet 16 with extra pyscho. 	neutral
Half Way to St Patrick's Day is on tomorrow PJ Gallagher's Irish Pub Drummoyne! Don't miss out on seeing the Irish... 	positive
dear German citizens any concerns or criticisms you may have over my actions mean you are xenophobic and racist. i win love Angela Merkel 	negative
Me right now with Tao (because he used to be my 2nd bias): Bad Blood 	neutral
"@user @user So honestly, even if the PC version is great, it sounds like PS4 is terrific as well. May just come to preference."" "	positive
Im so tired that Zulu is the 1st word that pops in my mind 	negative
Tom Brady was our #7 QB before the news of his suspension being lifted.. We now have him up in front of C. Newton.   Proj: 5th rd pick 	neutral
I wish I was 1/50th as enamored with Beyonce as you all are..... Just 1/20th even 	positive
Why is my TL so dead um is it Kpop is dead Friday or something??? 	negative
#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10. 	neutral
i may or may not be driving an hour and a half just to see the WWAT film but i know it will be 100% worth it 	positive
Reason why Ant-Man may have 'struggled' vs. other Marvel? My parents assumed it was a parody. 	negative
Selling 2 tickets to madonna's sept 10 show. Let me know if you're interested 	neutral
"Here's the AM message form PFBC this Sunday for those away for Labor Day...""Web of Lies"" in Acts 5:6-11 via @user "	positive
Monday Night Raw is on on Monday nights from 7pm-10pm. The 3rd season of Teen Mom 2 is on a new night. Mondays. At 9pm. Oh the dilemma...... 	negative
"@user always refers about 3rd person 2 call Rahul Gandhi. Rahul ko Kaise bulayegi janta #ShakurBasti , Amethi ppl still trying 2 call"" "	neutral
"""Ant-man tops North American box office: Marvel action flick """"Ant-Man"""" stayed atop the US box office Sunday, ... "	positive
just bought my 1st Heineken beer in Las Vegas.  ps I\u2019ve lived here for 5 yrs ~what took me so long! 	negative
May I be the first to remind you: Daylight Saving Time ends this weekend. Set clocks back at 2AM Sunday 	neutral
Will this really be it for Mayweather?: LAS VEGAS: Floyd Mayweather says he will call it quits after Saturday'... 	positive
What will see tomorrow?? Mad face?? Bitter face?? Screw you people.. We've paid to see his happy smile!! 	negative
@user want me to bring u Dunkin tomorrow 	neutral
"@user @user Yahweh willing, may all the Jews of the world reunite in Israel and find their stay. Jewry migration today."" "	positive
Nebraska doesn't land Gesell...a Top 100 guy in your state and you don't get him.  C'mon #Nebrasketball 	negative
@user NEW CANDIDS: Jennifer Lawrence out &amp; out, with her friend Laura. (1st Oct). 	neutral
I can't believe I saw Ed Sheeran front fucking row at fucking red rocks and then the 2nd night I snuck in and saw him 5th row 	positive
I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season. 	negative
"""Frank Gifford may have been a very nice man! But, he cheated on Kathy Lee with a woman who videotaped the incident!"" "	neutral
Tomorrow is definitely gonna be a calm\u002c casimir pulaski day #greatkickoff #goodnight 	positive
olympics: David Owen: Why British Olympic sport may miss a man it should have made ... - (bl... 	negative
But I smoked so it all Gucci ain't doing nun tomorrow doe 	neutral
Life is all about laying in bed naked, watching the Grateful Dead at Winterland '78 until the sun comes up 	positive
"""Seriously though, somebody posted Amy Schumer as their woman crush Wednesday on Instagram &amp; I almost went off, but it's not worth it"" "	negative
Huawei Watch Pre-Order Suggests Android Wear Coming To iOS: IPhone owners who want to use Android Wear may soo... 	neutral
"""August 17th RT @user Can't wait to see the Inbetweeners movie, Will has to be my favourite! When's it out ?"" "	positive
What's stopping Jay-Z, Puffy, 50 Cent, Lil Wayne from doing the same if they haven't already? @user  	negative
@user may be they dont wanna hurt the fans with zayn's pic with the boys! 	neutral
noel fielding may be one of the greatest people alive. 	positive
"@user @user @user that I may have an idea , you have written all Christians and God totally off not willingTOthink"" "	negative
Line up at #yyt to check in longer than a #tims lineup on a Monday Morning after the Super Bowl Sunday! 	neutral
but rest assures I am watching Degrassi\u002c and loving it may i add. (; 	positive
New violence erupted in the West Bank Thursday with four Palestinian attackers shot dead by Israeli forces as Israel recoiled over a video 	negative
"""LMAO RT @user Went looting in Spurs last night, broke into the White Hart Lane cabinet so left with a pile of dust and a Bale DVD"" "	neutral
If you don't think I'm the type of person to see Magic Mike XXL alone, on a Monday night, and get a glass of wine in a solo cup, then... 	positive
@user this was on PS4 so it may be different on xbone. I can't even play lol 	negative
Man c'mon Nintendo we could get a Mega Man helmet in Splatoon with the amiibo just DO IT 	neutral
"""Dont miss author Jonathan Kozol will be at @user Wed. at 7:00PM discussing his new book """"""""Fire in the Ashes""""""""! "	positive
"""Kapan sih lo ngebuktiin,jan ngomong doang Susah Susah.usaha Aja blm udh nyerah,inget.if you never try you'll never know.cowok kok gentle bgt"" "	negative
I had my eyes closed already to go to sleep. but I always check a notif to see if it's Zayn and well 	neutral
the 2nd and 4th are nicki's best vma looks. 	positive
Invisible Children is at my school tomorrow to talk about Joseph Kony. You kind of lost your credibility when your leader ran around naked. 	negative
Ebola nurse may have been sick before taking the plane 	neutral
"@user in case you're curious, Andy Lee outscored all the nonQBs in my fantasy matchup. 2nd place: Moorman. 3rd: Larry Fitzgerald."" "	positive
"@user @user agree. We need every country that is pissed off with Muslims to march against Islam at same time, same day"" "	negative
Bentley be trynna move around like he's not 6th months. 	neutral
"""Block party is on got the kids dancing its a good Friday yo..as Ice Cube wud say """"today was was a good day""""..."" "	positive
My body is exhausted. I walked from 79th and Jeffery to the lakefront\u002c where i accidentally sat on dead fish\u002c to 55th and King Dr. and back. 	negative
"""March the entire Rose Parade in wooden shoes? The MOC-Floyd Valley \""""Pride of the Dutchmen\"""" High School (Orange... "	neutral
"@user I've realized you may have as much of a crush on Taylor kitsch as I do! We both enjoyed FNL, John carter, battleship..."" "	positive
FOX NEWS screwed Rick Perry. NBC/WSJ poll left out by FOX so John Kasich would get the 10th spot in the debate. FOX NEWS? NO! FOX CROOKS! 	negative
Storylines (other than Tom Brady's return) you should watch for in @user vs @user on Thursday night: 	neutral
My 1st tweet\u002c chose you @user saw u in Banff\u002c thankful our snow isn\u2019t as damaging as the weather you\u2019re dealing with!  Keep safe & dry 	positive
"""Who was the idiot pundit on BBC Scotland on Saturday who """"couldn't see past Dustin Johnson"""" for The Open and why are they paying him?"" "	negative
Amazon Prime Day really was better than Black Friday; I could look at all the crap I didn't want from the comfort of my own home. 	neutral
I probs say this every Tuesday but Paper Towns is the best film I've actually seen and it just makes me love life 	positive
"""Galaxy S II can be wiped by just clicking a link, other devices may be vulnerable #Galaxy #Samsung #HTML #Vulnerability"" "	negative
@user let's say someone believes in Islam they may have different Divinely commanded laws that are at odds with yours. 	neutral
Tomorrow I will either stream, more Max: The Curse of Brotherhood, Minecraft, Trials Fusion, or Call of Duty: Advanced Warfare, you tell me. 	positive
"""Hey, the 2nd worst baseball movie is on Reelz right now. #StomachBleeding"" "	negative
Today I spent all of the money at H&M & TopShop. Thought I might faint in Zara so that has been postponed until tomorrow. Also: sun! 	neutral
@user perfect ! Wednesday I'm done at 1150 . I'll be waiting . Can we go to IHOP one day ? 	positive
I'm thinking it's either some solo shit or that Kendrick collab  	negative
Gucci trousers other self confidentness november snowball the duet yours different rapport reduction until nay... 	neutral
@user MaxPreps photographer Jace Kessler will be on the sidelines tomorrow nite covering your Var Football game vs Ventura! 	positive
Giants 3rd-round pick failed drug test at NFL Combine: Jayron Holsey knew it would hurt him bec... #newyork #sports 	negative
"""Hollywood actress Sharon Stone, 55, chaired an AIDS Research Fund Raiser despite being hospitalised with a migraine on Friday."" "	neutral
"@user Heh, that's my line. I'll post some @user here tonight to protect it, then tomorrow we'll let Twilight inspect it."" "	positive
Not going to be able to watch TVD live!!!!! I have two fucking tests tomorrow and a lit homework. FML 	negative
Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @user @user @user @user 	neutral
Really though, who wants to come with me to the Madonna concert on the 24th? I have an extra ticket 	positive
"""Judging by the traffic and complaining, I think I might be best setting for Foo Fighters' Milton Keynes gig tomorrow right now"" "	negative
@user if you get ungrounded tomorrow go to Lauren\u2019s birthday kickback 	neutral
can I just wake up tomorrow and find Justin Bieber under my tree 	positive
"""When I'm soaring on Sunday afternoon, I learn Frank Gifford--one of my faves on the field and inside the broadcast booth--has died."" "	negative
Everton boss Roberto Martinez is struggling with injuries at left-back and may hand a debut to Ramiro Funes Mori against Chelsea. 	neutral
"""CBB final, Celebrity Juice, Hollyoaks and Hollyoaks Later tonight, woo!"" "	positive
Sat here dunking choc biscuits in my tea reading the daily mail.. And tells me about Justin bieber new find ( Xenia deli ) fuck off!! #jan1 	negative
"""New issue of Forbes (Aug 26) has my essay on a personal encounter with Gandhi & apartheid in S Africa. Not yet online, but take a look."" "	neutral
Paper Towns comes out tomorrow and I'm going to see I after work and omg I'm so happy I could literally pee myself with excitement 	positive
@user I hate those movies and Devil Inside\u002c and I think it\u2019s called 4th kind. All those documentary type. 	negative
"""Jacob I'm going to see Sam Smith tomorrow, wanna come with?"" "	neutral
"""Finally starting the 5th season of #Dexter.  See ya later, weekend!"" "	positive
@user @user Bet you haven't donated much to Rick Perry, if at all. He's a loser &amp; someone has to be the 1st to go out. 	negative
Caitlyn Jenner and her son Brody had some kind words to say about one another as The Hills star celebrated his 32nd birthday on Friday. 	neutral
@user forget the yankees.. Brock Lesnar in the ring on Monday night RAW! 6 days to summer slam! 	positive
People are researching the Wolf crash to try and make SC racing safer. If anyone found his GoPro contact Me or Brian Sperry. It may help. 	negative
"""I think it was the 15th anniversary of Raw, I was walking down the hallway, and Hulk Hogan was walking... "	neutral
Doctor Who is like the 2nd series - next to Naruto - to hit me in the feels so hard. Omg. 	positive
I don't have the money for this NINTENDO STOP IT 	negative
Might just watch the 3rd season of American Horror Story tonight 	neutral
@user yes.  Bill\u002c love your show\u002c watch it Mon-Fri.  But I must say I only watch Fox\u002c can\u2019t stand Msnbc ! 	positive
"""when Briana was pissed at you and you just kept looking at me like """"wtf help me out""""  "	negative
@user Cause I can't be the 1st or 4th? The 8th is after Naruto and that's going to be me when he dies 	neutral
Good to see @user new book available in hard copy.  Amazon Prime bringing it tomorrow. 	positive
@user Please refrain from interupting Dan's rants on Dana White with a stupid ass Sunday Countdown commercial...     k? thanks! 	negative
Saltalamacchia the 4th Red Sox catcher ever to pop 20 in a season (Carlton Fisk\u002c Mike Stanley\u002c Jason Varitek) 	neutral
"the most important thing madonna has ever said is "" don't go for 2nd best "" "	positive
"""\""""@Bobbieliciouss: Don\u2019t think i\u2019m going to school tomorrow.\"""" School\u2019s gonna crack tomorrow"" "	negative
@user @user What are two doing for the Steelers game tomorrow? 	neutral
"""Sept 11th, Sunday Night Football, Cowboys vs. Jets... OH BOY OH BOY, I can't wait to see the Cowboys ruin the jets opening day!"" "	positive
@user I haven't been able to watch TVD live these days due to Football. Every Thurs there is high school FB going on at 8pm. Like WTF! 	negative
Isn't it weird that Selena Gomez concert is Jun 21 and Justin bieber's concert is Jun 27??? 6 days apart... really... 	neutral
Its okay if its almost 5am and ive had no sleep in like three days cos im on the 4th season of Game of Thrones so who's the real winner here 	positive
The sad part about this is tomorrow Nicki will be the angry black woman who went after poor white girl Miley 	negative
"@user @user @user @user @user ok thank you Curtis, mum is away Saturday but Ella &amp; Owen are here all wk end"" "	neutral
Wel looks like I'm going to the after party tomorrow with fetty wap Chris brown tyga etc thanks to my cuz 	positive
F*** the hurricane party this Tues santospartyhaus w/ @user @user @user @ Santos Party House 	negative
Want to be a part of the Audience?  Register to attend:  IBM San Francisco SmartCamp (September 10) or the IBM... 	neutral
Congrats to Aiden Wagner who scored his 1st BCHL goal in his 1st preseason game vs. Prince George. He was named the game's 3rd star. 	positive
"@user so the thing next Thursday isn't free, you'd have to pay $15 to get in since you don't go to UMBC :/ and it ends at 11:30"" "	negative
@user @user may b there is some confusion about Muslims in ur mind set 	neutral
Nov 16!! Me + you + movie theater = Breaking Dawn part 2. Just saw a preview! Can\u2019t wait (: 	positive
Omg this show is so predictable even for the 3rd ep. Rui En\u2019s ex boyfriend was framed for murder probably\u002c by the rich guy. 	negative
John Kasich may want to change his King for a Day statement after reviewing this :) 	neutral
The Cab is playing on XM and I may or may not have just started flailing. 	positive
When girls become bandwagon fans of the Packers because of Harry.   Do y'all even know who Aaron Rodgers is?  Or what a 1st down is? 	negative
The FA will be bringing a new interactive Road Show to Arsenal Ladies ahead of the game against Everton on Thursday 	neutral
Just caught the last few minutes of @user track Endymion on @user Great track to get ready for work with. Its my FRIDAY!! 	positive
"""Just think some misguided girl is in the VIP tonight suckin dick & will wake up to 87,000 hits on WorldstarHipHop tomorrow  #BETHipHopAwards"" "	negative
Howard Webb will officiate the West Ham vs Manchester City game tomorrow.  <BJ> 	neutral
@user ohh I think on Saturday! it's Alli Simpson and Madison Pettis <-- girl from live with boys omg I wanna go tooooo! :$ 	positive
If I don\u2019t feel A1 tomorrow I\u2019m not going to school rs! 	negative
"""\""""""""milkily handsome in the manner of a cinematically doomed first world war infantryman\"""""""": @user on Michael Clarke "	neutral
If you're coming to Snoop Dogg this Saturday, please screenshot your receipt. If it's purchased today, YOU GET... 	positive
"""Last night for @user Lloyd Robertson. A sad day for news, will miss that deep voice. #legendary"" "	negative
"""i should get all my sh*t done tonight so i can go to the like, gay club tomorrow and try to find FRIENDS but... but..."" "	neutral
Great story about Sam Smith on CBS Sunday Morning...Sam talked about how his success came when he exposed his... 	positive
Fabio Capello (Russia\u2019s head-coach) wishes Cristiano\u2019s injury was more serious. (Russia will play against Portugal tomorrow in the WCQ) 	negative
"""Tapatio Lemon Chips, Thanksgiving Leftovers and Pimento Cheese ...: If it's Friday and this post is going up, it... "	neutral
"""Nigeria's military said Monday it had """"besieged"""" Boko Haram positions in the Islamist militant group's... "	positive
How to know a shit bar!.. You get your arm stamped! If u wake up tomorrow with prints on your arm your a TWAT! 	negative
"""Frank Gifford now being serenaded with """"Turn Out The Lights"""" by Don Meredith. #RIP "	neutral
"""As she receives her 9th #GoldenGlobes nomination, read what Cate Blanchett told us about still getting starstruck: "	positive
I've already DESTROYED your revision of what Tony Blair said &amp; provided a link. Tell me more about your expertise 	negative
There may be lovers who hold out their hands but He'll never love you like I can can can #MTVHottest Sam Smith 	neutral
The Tigers may be calling up Matt Boyd: He's pitcher number two they received in the David Price deal.  	positive
Protest against the Mitch Daniels Purdue Presidential nomination tomorrow @ Loeb Theater 2:30 pm. Bring a friend! #SOAPurdue 	negative
@user Rolling Stone : @user  The clown car gets more crowded: Meet Jim Gilmore, the 17th Re... 	neutral
It\u2019s Josh Bradley\u2019s birthday tomorrow. So what time is the party? LOL 	positive
Watching Ghost Rider: Spirit of Vengeance. It\u2019s much worse when you may have thought. #fb 	negative
In one weeks time I managed to binge watch the entire 4th season of Gilmore Girls and write my Stress management plan/paper #Multitasker 	neutral
'David Price' appeared on Tuesday 4 at the 6th place in the Top20 of Ottawa's Trends: #trndnl 	positive
SimCity delayed it\u2019s availability 	negative
"@user the 5th had Sakura get Naruto, but he can't leave till he learns his new jutsu!"" "	neutral
Wish today was Thursday! Tom Brady and @user take the field for the real deal tomorrow and I'm toooo excited! #BeerWingsFootball 	positive
Sorry, Harper, but for once just take the blame. Nats' blew the game.  	negative
@user KL Live is REALLY COMPACT. My friend went for Beast's 1st showcase and it is REALLY squashy. Just a heads up. 	neutral
goodnight guys! going to big bang concert tomorrow omfg or i hope my parents dont bail last second 	positive
"""Mihajlovic had dinner with Berlusconi on Friday, Silvio told Mihajlovic that he's not happy with the way Milan started the season [Gazzetta]"" "	negative
My sister has 2 tickets to see Kenny Chesney and Jason Aldean for tomorrow's concert. Asking $150 cause she can't go. Dm me if interested 	neutral
"@user Easy to have a couple extra wins when BYU has played the 31st ranked schedule compared to Utah, who's played the 3rd. #Sagarin"" "	positive
Going to sunderland vs villa on saturday.. Dont hold the highest hopes for a good match 	negative
@user only ones I can think of as a possibility are Ed Sheeran or Sam Smith. Ed's your ends on the 9th and Sam's the 12th.. 	neutral
We get a 2nd Christmas in February with Kendrick and Coles collab album 	positive
"""yes, defeat Saudi Arabia defeat ISIS hence the key. #SaudiArabiaIsISIS "	negative
Beyonce: has an album called 4 got married on the 4th Jay-Z's b'day's on the 4th got a 4 tattoo  WHY DO PEOPLE THINK SHE WAS BORN ON THE 3RD 	neutral
@user fantastic. Best book my taxi from there to Lechlade now haha! Going to be a great week! You about after work next tuesday? 	positive
"""Lol, get a grip #royals fans. I can forgive the HRs, but he biffed that pitch to Thor and then fell apart in the 4th "	negative
"""#beauty #makeup TV Ratings Thursday: 'Big Brother' Up, 'Beauty and the Beast' Down, 'Under The ... - TVbytheNumber... "	neutral
Well i wish they were here as this is my 18th year and the first in as many that i wont see them here. See you at Winter Jam...:-) 	positive
Of many single issue reasons to reject Harper. This is one. Imagine the cost of removing all that concrete. #elxn42  	negative
Himawari not even old enough for the academy took out Naruto with a finger who took on kaguya (a god) &amp; Sarada is on par w/ 4th War Sakura 	neutral
Good day for vids tomorrow. Stasis, Long Dark, Rebirth and Minecraft! 	positive
Actually today was Yakub's birthday. I wish him many many returns of this day. May he hang in hell too.!! 	negative
If Connor McGregor loses vs Aldo I think Dana White may go crazy with Ronda too losing in same month XD 	neutral
It\u2019s Tuesday night in Athens! AKA karaoke night at the Volstead so come see me!! 	positive
Monsanto may be to blame for soaring suicide rates among farmers in India:  In India, the suicide r... @user 	negative
"""ABC: Giant pandas may be cute, but it takes a lot of work to support their lives in captivity: "	neutral
To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO 	positive
Tearaway comes out Tuesday on PS4 and I'm finding out about it today. That's the second game out of the clear blue sky to drop on me. Fuck. 	negative
You're uncle should texted you get Calibraska - EP by Jack &amp; Jack  	neutral
Today was the last day of Disneyland's regular Space Mountain.  As of this Friday, it will be Space Mountain Ghost Galaxy. 	positive
"@user Haha! Unlike Scotland, it's bloody scorching here this morning, having my brekkie outside before heading out  - later!"" "	negative
@user I thought Christians followed Christ, the name being a vague clue. Perhaps you should read the 2nd half of the book? @user 	neutral
Since September 26 is Batman Day I'm having a Batman month. We start off with the greatest Batman Story ever #Batman 	positive
Everything about Brownsville is just bad and depressing. Can\u2019t wait to go back home tomorrow. 	negative
Sitting on my luggage and smelling Jerusalem \u002cclick like if you hope to visit Israel soon . December tour... 	neutral
"""I feel like tomorrow on Live with Kelly and Michael, they're gonna show the video of Shawn singing I Don't Even Know Your Name, I'm excited!"" "	positive
"""Floyd Mayweather """"the thirstiest capitalist since Daniel Plainview"""" lines up another boring fight "	negative
@user  well Geaux Tigers:) and yes it is and then three days after that is.....Nov 6 which means election day! #RomneyRyan! 	neutral
Rick Perry has a great record of solving problems in the 12th largest economy worldwide.  Others have plans only 	positive
Rick Perry said he was the Zar of stopping illegals sat there and glossed himself for 2 months how he could secure the border not 1 idea11 m 	negative
"""2,780,589 people could have seen 'Rahul Gandhi in Bengaluru' since its 1st mention until it became a Trending Topic. #trndnl"" "	neutral
Kendrick's was straight. But check out my boy J.Cole alright remix. These the top 2 rappers in HISTORY. 	positive
"""Yakub funded 1993 bomb blast, so he is a criminal, but wht bhai said is hang tiger 1st who was d master mind of d blast! #SalmanStandsClear"" "	negative
 Doug Wead interviewed LIVE tonight\u002c Wed\u002c 10pm EDT  we have link and other video Please RETWEET #ronpaul #ronpaul2012 	neutral
Phish, August 9th 1998.. the day they covered Grateful Dead's Terrapin Station suite on anniversary of Jerry's death 	positive
@user If you watch Any Given Sunday backwards\u002c it\u2019s like Tim Tebow\u2019s career. 	negative
@user Do you think David price will be a diamond on Monday?? 	neutral
Northern Ireland 1-0 England: The night Windsor Park blew David Beckham away: In the aftermath maybe, just may... 	positive
Hey James Franklin when I play madden and I get sacked on 3rd and have to punt I don't let the clock run down to call a timeout to punt 	negative
@user Were you able to fill out the Google Form to register for the show on the 12th? 	neutral
Make sure to be part of the upcoming EuroFM members meeting in Milan! #networkwithFMprofessionals 	positive
@user picking  MVP in July is stupid ..wow were you marking off the days on your I luv Kris Bryant calendar to retweet this ? lol 	negative
