text,label,source
Didn't know tomorrow July 30 is also birthday of #Yakubtohang. Thinking tonight of what is going through Yakub's mind &amp; if he is remorseful ,neutral,sem_eval_2017
"""i got lots of tweets asking for shoutouts to Niall, if i think about it i will give shoutouts to Niall when i get back from work TOMORROW!!"" ",positive,sem_eval_2017
@user Curtis died 26 Dec 1999. What is it with Christmas and my musical heroes?! ,negative,sem_eval_2017
I want a 16th birthday like My Super Psycho Sweet 16 with extra pyscho. ,neutral,sem_eval_2017
Half Way to St Patrick's Day is on tomorrow PJ Gallagher's Irish Pub Drummoyne! Don't miss out on seeing the Irish... ,positive,sem_eval_2017
dear German citizens any concerns or criticisms you may have over my actions mean you are xenophobic and racist. i win love Angela Merkel ,negative,sem_eval_2017
Me right now with Tao (because he used to be my 2nd bias): Bad Blood ,neutral,sem_eval_2017
"@user @user So honestly, even if the PC version is great, it sounds like PS4 is terrific as well. May just come to preference."" ",positive,sem_eval_2017
Im so tired that Zulu is the 1st word that pops in my mind ,negative,sem_eval_2017
Tom Brady was our #7 QB before the news of his suspension being lifted.. We now have him up in front of C. Newton.   Proj: 5th rd pick ,neutral,sem_eval_2017
I wish I was 1/50th as enamored with Beyonce as you all are..... Just 1/20th even ,positive,sem_eval_2017
Why is my TL so dead um is it Kpop is dead Friday or something??? ,negative,sem_eval_2017
#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10. ,neutral,sem_eval_2017
i may or may not be driving an hour and a half just to see the WWAT film but i know it will be 100% worth it ,positive,sem_eval_2017
Reason why Ant-Man may have 'struggled' vs. other Marvel? My parents assumed it was a parody. ,negative,sem_eval_2017
Selling 2 tickets to madonna's sept 10 show. Let me know if you're interested ,neutral,sem_eval_2017
"Here's the AM message form PFBC this Sunday for those away for Labor Day...""Web of Lies"" in Acts 5:6-11 via @user ",positive,sem_eval_2017
Monday Night Raw is on on Monday nights from 7pm-10pm. The 3rd season of Teen Mom 2 is on a new night. Mondays. At 9pm. Oh the dilemma...... ,negative,sem_eval_2017
"@user always refers about 3rd person 2 call Rahul Gandhi. Rahul ko Kaise bulayegi janta #ShakurBasti , Amethi ppl still trying 2 call"" ",neutral,sem_eval_2017
"""Ant-man tops North American box office: Marvel action flick """"Ant-Man"""" stayed atop the US box office Sunday, ... ",positive,sem_eval_2017
just bought my 1st Heineken beer in Las Vegas.  ps I\u2019ve lived here for 5 yrs ~what took me so long! ,negative,sem_eval_2017
May I be the first to remind you: Daylight Saving Time ends this weekend. Set clocks back at 2AM Sunday ,neutral,sem_eval_2017
Will this really be it for Mayweather?: LAS VEGAS: Floyd Mayweather says he will call it quits after Saturday'... ,positive,sem_eval_2017
What will see tomorrow?? Mad face?? Bitter face?? Screw you people.. We've paid to see his happy smile!! ,negative,sem_eval_2017
@user want me to bring u Dunkin tomorrow ,neutral,sem_eval_2017
"@user @user Yahweh willing, may all the Jews of the world reunite in Israel and find their stay. Jewry migration today."" ",positive,sem_eval_2017
Nebraska doesn't land Gesell...a Top 100 guy in your state and you don't get him.  C'mon #Nebrasketball ,negative,sem_eval_2017
"@user NEW CANDIDS: Jennifer Lawrence out &amp; out, with her friend Laura. (1st Oct). ",neutral,sem_eval_2017
I can't believe I saw Ed Sheeran front fucking row at fucking red rocks and then the 2nd night I snuck in and saw him 5th row ,positive,sem_eval_2017
I think I may have spent too much on Carmelo Anthony. I only hope that his thick-framed black glasses will console me in the post-season. ,negative,sem_eval_2017
"""Frank Gifford may have been a very nice man! But, he cheated on Kathy Lee with a woman who videotaped the incident!"" ",neutral,sem_eval_2017
Tomorrow is definitely gonna be a calm\u002c casimir pulaski day #greatkickoff #goodnight ,positive,sem_eval_2017
olympics: David Owen: Why British Olympic sport may miss a man it should have made ... - (bl... ,negative,sem_eval_2017
But I smoked so it all Gucci ain't doing nun tomorrow doe ,neutral,sem_eval_2017
"Life is all about laying in bed naked, watching the Grateful Dead at Winterland '78 until the sun comes up ",positive,sem_eval_2017
"""Seriously though, somebody posted Amy Schumer as their woman crush Wednesday on Instagram &amp; I almost went off, but it's not worth it"" ",negative,sem_eval_2017
Huawei Watch Pre-Order Suggests Android Wear Coming To iOS: IPhone owners who want to use Android Wear may soo... ,neutral,sem_eval_2017
"""August 17th RT @user Can't wait to see the Inbetweeners movie, Will has to be my favourite! When's it out ?"" ",positive,sem_eval_2017
"What's stopping Jay-Z, Puffy, 50 Cent, Lil Wayne from doing the same if they haven't already? @user  ",negative,sem_eval_2017
@user may be they dont wanna hurt the fans with zayn's pic with the boys! ,neutral,sem_eval_2017
noel fielding may be one of the greatest people alive. ,positive,sem_eval_2017
"@user @user @user that I may have an idea , you have written all Christians and God totally off not willingTOthink"" ",negative,sem_eval_2017
Line up at #yyt to check in longer than a #tims lineup on a Monday Morning after the Super Bowl Sunday! ,neutral,sem_eval_2017
but rest assures I am watching Degrassi\u002c and loving it may i add. (; ,positive,sem_eval_2017
New violence erupted in the West Bank Thursday with four Palestinian attackers shot dead by Israeli forces as Israel recoiled over a video ,negative,sem_eval_2017
"""LMAO RT @user Went looting in Spurs last night, broke into the White Hart Lane cabinet so left with a pile of dust and a Bale DVD"" ",neutral,sem_eval_2017
"If you don't think I'm the type of person to see Magic Mike XXL alone, on a Monday night, and get a glass of wine in a solo cup, then... ",positive,sem_eval_2017
@user this was on PS4 so it may be different on xbone. I can't even play lol ,negative,sem_eval_2017
Man c'mon Nintendo we could get a Mega Man helmet in Splatoon with the amiibo just DO IT ,neutral,sem_eval_2017
"""Dont miss author Jonathan Kozol will be at @user Wed. at 7:00PM discussing his new book """"""""Fire in the Ashes""""""""! ",positive,sem_eval_2017
"""Kapan sih lo ngebuktiin,jan ngomong doang Susah Susah.usaha Aja blm udh nyerah,inget.if you never try you'll never know.cowok kok gentle bgt"" ",negative,sem_eval_2017
I had my eyes closed already to go to sleep. but I always check a notif to see if it's Zayn and well ,neutral,sem_eval_2017
the 2nd and 4th are nicki's best vma looks. ,positive,sem_eval_2017
Invisible Children is at my school tomorrow to talk about Joseph Kony. You kind of lost your credibility when your leader ran around naked. ,negative,sem_eval_2017
Ebola nurse may have been sick before taking the plane ,neutral,sem_eval_2017
"@user in case you're curious, Andy Lee outscored all the nonQBs in my fantasy matchup. 2nd place: Moorman. 3rd: Larry Fitzgerald."" ",positive,sem_eval_2017
"@user @user agree. We need every country that is pissed off with Muslims to march against Islam at same time, same day"" ",negative,sem_eval_2017
Bentley be trynna move around like he's not 6th months. ,neutral,sem_eval_2017
"""Block party is on got the kids dancing its a good Friday yo..as Ice Cube wud say """"today was was a good day""""..."" ",positive,sem_eval_2017
My body is exhausted. I walked from 79th and Jeffery to the lakefront\u002c where i accidentally sat on dead fish\u002c to 55th and King Dr. and back. ,negative,sem_eval_2017
"""March the entire Rose Parade in wooden shoes? The MOC-Floyd Valley \""""Pride of the Dutchmen\"""" High School (Orange... ",neutral,sem_eval_2017
"@user I've realized you may have as much of a crush on Taylor kitsch as I do! We both enjoyed FNL, John carter, battleship..."" ",positive,sem_eval_2017
FOX NEWS screwed Rick Perry. NBC/WSJ poll left out by FOX so John Kasich would get the 10th spot in the debate. FOX NEWS? NO! FOX CROOKS! ,negative,sem_eval_2017
Storylines (other than Tom Brady's return) you should watch for in @user vs @user on Thursday night: ,neutral,sem_eval_2017
My 1st tweet\u002c chose you @user saw u in Banff\u002c thankful our snow isn\u2019t as damaging as the weather you\u2019re dealing with!  Keep safe & dry ,positive,sem_eval_2017
"""Who was the idiot pundit on BBC Scotland on Saturday who """"couldn't see past Dustin Johnson"""" for The Open and why are they paying him?"" ",negative,sem_eval_2017
Amazon Prime Day really was better than Black Friday; I could look at all the crap I didn't want from the comfort of my own home. ,neutral,sem_eval_2017
I probs say this every Tuesday but Paper Towns is the best film I've actually seen and it just makes me love life ,positive,sem_eval_2017
"""Galaxy S II can be wiped by just clicking a link, other devices may be vulnerable #Galaxy #Samsung #HTML #Vulnerability"" ",negative,sem_eval_2017
@user let's say someone believes in Islam they may have different Divinely commanded laws that are at odds with yours. ,neutral,sem_eval_2017
"Tomorrow I will either stream, more Max: The Curse of Brotherhood, Minecraft, Trials Fusion, or Call of Duty: Advanced Warfare, you tell me. ",positive,sem_eval_2017
"""Hey, the 2nd worst baseball movie is on Reelz right now. #StomachBleeding"" ",negative,sem_eval_2017
Today I spent all of the money at H&M & TopShop. Thought I might faint in Zara so that has been postponed until tomorrow. Also: sun! ,neutral,sem_eval_2017
@user perfect ! Wednesday I'm done at 1150 . I'll be waiting . Can we go to IHOP one day ? ,positive,sem_eval_2017
I'm thinking it's either some solo shit or that Kendrick collab  ,negative,sem_eval_2017
Gucci trousers other self confidentness november snowball the duet yours different rapport reduction until nay... ,neutral,sem_eval_2017
@user MaxPreps photographer Jace Kessler will be on the sidelines tomorrow nite covering your Var Football game vs Ventura! ,positive,sem_eval_2017
Giants 3rd-round pick failed drug test at NFL Combine: Jayron Holsey knew it would hurt him bec... #newyork #sports ,negative,sem_eval_2017
"""Hollywood actress Sharon Stone, 55, chaired an AIDS Research Fund Raiser despite being hospitalised with a migraine on Friday."" ",neutral,sem_eval_2017
"@user Heh, that's my line. I'll post some @user here tonight to protect it, then tomorrow we'll let Twilight inspect it."" ",positive,sem_eval_2017
Not going to be able to watch TVD live!!!!! I have two fucking tests tomorrow and a lit homework. FML ,negative,sem_eval_2017
Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @user @user @user @user ,neutral,sem_eval_2017
"Really though, who wants to come with me to the Madonna concert on the 24th? I have an extra ticket ",positive,sem_eval_2017
"""Judging by the traffic and complaining, I think I might be best setting for Foo Fighters' Milton Keynes gig tomorrow right now"" ",negative,sem_eval_2017
@user if you get ungrounded tomorrow go to Lauren\u2019s birthday kickback ,neutral,sem_eval_2017
can I just wake up tomorrow and find Justin Bieber under my tree ,positive,sem_eval_2017
"""When I'm soaring on Sunday afternoon, I learn Frank Gifford--one of my faves on the field and inside the broadcast booth--has died."" ",negative,sem_eval_2017
Everton boss Roberto Martinez is struggling with injuries at left-back and may hand a debut to Ramiro Funes Mori against Chelsea. ,neutral,sem_eval_2017
"""CBB final, Celebrity Juice, Hollyoaks and Hollyoaks Later tonight, woo!"" ",positive,sem_eval_2017
Sat here dunking choc biscuits in my tea reading the daily mail.. And tells me about Justin bieber new find ( Xenia deli ) fuck off!! #jan1 ,negative,sem_eval_2017
"""New issue of Forbes (Aug 26) has my essay on a personal encounter with Gandhi & apartheid in S Africa. Not yet online, but take a look."" ",neutral,sem_eval_2017
Paper Towns comes out tomorrow and I'm going to see I after work and omg I'm so happy I could literally pee myself with excitement ,positive,sem_eval_2017
@user I hate those movies and Devil Inside\u002c and I think it\u2019s called 4th kind. All those documentary type. ,negative,sem_eval_2017
"""Jacob I'm going to see Sam Smith tomorrow, wanna come with?"" ",neutral,sem_eval_2017
"""Finally starting the 5th season of #Dexter.  See ya later, weekend!"" ",positive,sem_eval_2017
"@user @user Bet you haven't donated much to Rick Perry, if at all. He's a loser &amp; someone has to be the 1st to go out. ",negative,sem_eval_2017
Caitlyn Jenner and her son Brody had some kind words to say about one another as The Hills star celebrated his 32nd birthday on Friday. ,neutral,sem_eval_2017
@user forget the yankees.. Brock Lesnar in the ring on Monday night RAW! 6 days to summer slam! ,positive,sem_eval_2017
People are researching the Wolf crash to try and make SC racing safer. If anyone found his GoPro contact Me or Brian Sperry. It may help. ,negative,sem_eval_2017
"""I think it was the 15th anniversary of Raw, I was walking down the hallway, and Hulk Hogan was walking... ",neutral,sem_eval_2017
Doctor Who is like the 2nd series - next to Naruto - to hit me in the feels so hard. Omg. ,positive,sem_eval_2017
I don't have the money for this NINTENDO STOP IT ,negative,sem_eval_2017
Might just watch the 3rd season of American Horror Story tonight ,neutral,sem_eval_2017
@user yes.  Bill\u002c love your show\u002c watch it Mon-Fri.  But I must say I only watch Fox\u002c can\u2019t stand Msnbc ! ,positive,sem_eval_2017
"""when Briana was pissed at you and you just kept looking at me like """"wtf help me out""""  ",negative,sem_eval_2017
@user Cause I can't be the 1st or 4th? The 8th is after Naruto and that's going to be me when he dies ,neutral,sem_eval_2017
Good to see @user new book available in hard copy.  Amazon Prime bringing it tomorrow. ,positive,sem_eval_2017
@user Please refrain from interupting Dan's rants on Dana White with a stupid ass Sunday Countdown commercial...     k? thanks! ,negative,sem_eval_2017
Saltalamacchia the 4th Red Sox catcher ever to pop 20 in a season (Carlton Fisk\u002c Mike Stanley\u002c Jason Varitek) ,neutral,sem_eval_2017
"the most important thing madonna has ever said is "" don't go for 2nd best "" ",positive,sem_eval_2017
"""\""""@Bobbieliciouss: Don\u2019t think i\u2019m going to school tomorrow.\"""" School\u2019s gonna crack tomorrow"" ",negative,sem_eval_2017
@user @user What are two doing for the Steelers game tomorrow? ,neutral,sem_eval_2017
"""Sept 11th, Sunday Night Football, Cowboys vs. Jets... OH BOY OH BOY, I can't wait to see the Cowboys ruin the jets opening day!"" ",positive,sem_eval_2017
@user I haven't been able to watch TVD live these days due to Football. Every Thurs there is high school FB going on at 8pm. Like WTF! ,negative,sem_eval_2017
Isn't it weird that Selena Gomez concert is Jun 21 and Justin bieber's concert is Jun 27??? 6 days apart... really... ,neutral,sem_eval_2017
Its okay if its almost 5am and ive had no sleep in like three days cos im on the 4th season of Game of Thrones so who's the real winner here ,positive,sem_eval_2017
The sad part about this is tomorrow Nicki will be the angry black woman who went after poor white girl Miley ,negative,sem_eval_2017
"@user @user @user @user @user ok thank you Curtis, mum is away Saturday but Ella &amp; Owen are here all wk end"" ",neutral,sem_eval_2017
Wel looks like I'm going to the after party tomorrow with fetty wap Chris brown tyga etc thanks to my cuz ,positive,sem_eval_2017
F*** the hurricane party this Tues santospartyhaus w/ @user @user @user @ Santos Party House ,negative,sem_eval_2017
Want to be a part of the Audience?  Register to attend:  IBM San Francisco SmartCamp (September 10) or the IBM... ,neutral,sem_eval_2017
Congrats to Aiden Wagner who scored his 1st BCHL goal in his 1st preseason game vs. Prince George. He was named the game's 3rd star. ,positive,sem_eval_2017
"@user so the thing next Thursday isn't free, you'd have to pay $15 to get in since you don't go to UMBC :/ and it ends at 11:30"" ",negative,sem_eval_2017
@user @user may b there is some confusion about Muslims in ur mind set ,neutral,sem_eval_2017
Nov 16!! Me + you + movie theater = Breaking Dawn part 2. Just saw a preview! Can\u2019t wait (: ,positive,sem_eval_2017
Omg this show is so predictable even for the 3rd ep. Rui En\u2019s ex boyfriend was framed for murder probably\u002c by the rich guy. ,negative,sem_eval_2017
John Kasich may want to change his King for a Day statement after reviewing this :) ,neutral,sem_eval_2017
The Cab is playing on XM and I may or may not have just started flailing. ,positive,sem_eval_2017
When girls become bandwagon fans of the Packers because of Harry.   Do y'all even know who Aaron Rodgers is?  Or what a 1st down is? ,negative,sem_eval_2017
The FA will be bringing a new interactive Road Show to Arsenal Ladies ahead of the game against Everton on Thursday ,neutral,sem_eval_2017
Just caught the last few minutes of @user track Endymion on @user Great track to get ready for work with. Its my FRIDAY!! ,positive,sem_eval_2017
"""Just think some misguided girl is in the VIP tonight suckin dick & will wake up to 87,000 hits on WorldstarHipHop tomorrow  #BETHipHopAwards"" ",negative,sem_eval_2017
Howard Webb will officiate the West Ham vs Manchester City game tomorrow.  <BJ> ,neutral,sem_eval_2017
@user ohh I think on Saturday! it's Alli Simpson and Madison Pettis <-- girl from live with boys omg I wanna go tooooo! :$ ,positive,sem_eval_2017
If I don\u2019t feel A1 tomorrow I\u2019m not going to school rs! ,negative,sem_eval_2017
"""\""""""""milkily handsome in the manner of a cinematically doomed first world war infantryman\"""""""": @user on Michael Clarke ",neutral,sem_eval_2017
"If you're coming to Snoop Dogg this Saturday, please screenshot your receipt. If it's purchased today, YOU GET... ",positive,sem_eval_2017
"""Last night for @user Lloyd Robertson. A sad day for news, will miss that deep voice. #legendary"" ",negative,sem_eval_2017
"""i should get all my sh*t done tonight so i can go to the like, gay club tomorrow and try to find FRIENDS but... but..."" ",neutral,sem_eval_2017
Great story about Sam Smith on CBS Sunday Morning...Sam talked about how his success came when he exposed his... ,positive,sem_eval_2017
Fabio Capello (Russia\u2019s head-coach) wishes Cristiano\u2019s injury was more serious. (Russia will play against Portugal tomorrow in the WCQ) ,negative,sem_eval_2017
"""Tapatio Lemon Chips, Thanksgiving Leftovers and Pimento Cheese ...: If it's Friday and this post is going up, it... ",neutral,sem_eval_2017
"""Nigeria's military said Monday it had """"besieged"""" Boko Haram positions in the Islamist militant group's... ",positive,sem_eval_2017
How to know a shit bar!.. You get your arm stamped! If u wake up tomorrow with prints on your arm your a TWAT! ,negative,sem_eval_2017
"""Frank Gifford now being serenaded with """"Turn Out The Lights"""" by Don Meredith. #RIP ",neutral,sem_eval_2017
"""As she receives her 9th #GoldenGlobes nomination, read what Cate Blanchett told us about still getting starstruck: ",positive,sem_eval_2017
I've already DESTROYED your revision of what Tony Blair said &amp; provided a link. Tell me more about your expertise ,negative,sem_eval_2017
There may be lovers who hold out their hands but He'll never love you like I can can can #MTVHottest Sam Smith ,neutral,sem_eval_2017
The Tigers may be calling up Matt Boyd: He's pitcher number two they received in the David Price deal.  ,positive,sem_eval_2017
Protest against the Mitch Daniels Purdue Presidential nomination tomorrow @ Loeb Theater 2:30 pm. Bring a friend! #SOAPurdue ,negative,sem_eval_2017
"@user Rolling Stone : @user  The clown car gets more crowded: Meet Jim Gilmore, the 17th Re... ",neutral,sem_eval_2017
It\u2019s Josh Bradley\u2019s birthday tomorrow. So what time is the party? LOL ,positive,sem_eval_2017
Watching Ghost Rider: Spirit of Vengeance. It\u2019s much worse when you may have thought. #fb ,negative,sem_eval_2017
In one weeks time I managed to binge watch the entire 4th season of Gilmore Girls and write my Stress management plan/paper #Multitasker ,neutral,sem_eval_2017
'David Price' appeared on Tuesday 4 at the 6th place in the Top20 of Ottawa's Trends: #trndnl ,positive,sem_eval_2017
SimCity delayed it\u2019s availability ,negative,sem_eval_2017
"@user the 5th had Sakura get Naruto, but he can't leave till he learns his new jutsu!"" ",neutral,sem_eval_2017
Wish today was Thursday! Tom Brady and @user take the field for the real deal tomorrow and I'm toooo excited! #BeerWingsFootball ,positive,sem_eval_2017
"Sorry, Harper, but for once just take the blame. Nats' blew the game.  ",negative,sem_eval_2017
@user KL Live is REALLY COMPACT. My friend went for Beast's 1st showcase and it is REALLY squashy. Just a heads up. ,neutral,sem_eval_2017
goodnight guys! going to big bang concert tomorrow omfg or i hope my parents dont bail last second ,positive,sem_eval_2017
"""Mihajlovic had dinner with Berlusconi on Friday, Silvio told Mihajlovic that he's not happy with the way Milan started the season [Gazzetta]"" ",negative,sem_eval_2017
My sister has 2 tickets to see Kenny Chesney and Jason Aldean for tomorrow's concert. Asking $150 cause she can't go. Dm me if interested ,neutral,sem_eval_2017
"@user Easy to have a couple extra wins when BYU has played the 31st ranked schedule compared to Utah, who's played the 3rd. #Sagarin"" ",positive,sem_eval_2017
Going to sunderland vs villa on saturday.. Dont hold the highest hopes for a good match ,negative,sem_eval_2017
@user only ones I can think of as a possibility are Ed Sheeran or Sam Smith. Ed's your ends on the 9th and Sam's the 12th.. ,neutral,sem_eval_2017
We get a 2nd Christmas in February with Kendrick and Coles collab album ,positive,sem_eval_2017
"""yes, defeat Saudi Arabia defeat ISIS hence the key. #SaudiArabiaIsISIS ",negative,sem_eval_2017
Beyonce: has an album called 4 got married on the 4th Jay-Z's b'day's on the 4th got a 4 tattoo  WHY DO PEOPLE THINK SHE WAS BORN ON THE 3RD ,neutral,sem_eval_2017
@user fantastic. Best book my taxi from there to Lechlade now haha! Going to be a great week! You about after work next tuesday? ,positive,sem_eval_2017
"""Lol, get a grip #royals fans. I can forgive the HRs, but he biffed that pitch to Thor and then fell apart in the 4th ",negative,sem_eval_2017
"""#beauty #makeup TV Ratings Thursday: 'Big Brother' Up, 'Beauty and the Beast' Down, 'Under The ... - TVbytheNumber... ",neutral,sem_eval_2017
Well i wish they were here as this is my 18th year and the first in as many that i wont see them here. See you at Winter Jam...:-) ,positive,sem_eval_2017
Of many single issue reasons to reject Harper. This is one. Imagine the cost of removing all that concrete. #elxn42  ,negative,sem_eval_2017
Himawari not even old enough for the academy took out Naruto with a finger who took on kaguya (a god) &amp; Sarada is on par w/ 4th War Sakura ,neutral,sem_eval_2017
"Good day for vids tomorrow. Stasis, Long Dark, Rebirth and Minecraft! ",positive,sem_eval_2017
Actually today was Yakub's birthday. I wish him many many returns of this day. May he hang in hell too.!! ,negative,sem_eval_2017
If Connor McGregor loses vs Aldo I think Dana White may go crazy with Ronda too losing in same month XD ,neutral,sem_eval_2017
It\u2019s Tuesday night in Athens! AKA karaoke night at the Volstead so come see me!! ,positive,sem_eval_2017
"Monsanto may be to blame for soaring suicide rates among farmers in India:  In India, the suicide r... @user ",negative,sem_eval_2017
"""ABC: Giant pandas may be cute, but it takes a lot of work to support their lives in captivity: ",neutral,sem_eval_2017
To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO ,positive,sem_eval_2017
Tearaway comes out Tuesday on PS4 and I'm finding out about it today. That's the second game out of the clear blue sky to drop on me. Fuck. ,negative,sem_eval_2017
You're uncle should texted you get Calibraska - EP by Jack &amp; Jack  ,neutral,sem_eval_2017
"Today was the last day of Disneyland's regular Space Mountain.  As of this Friday, it will be Space Mountain Ghost Galaxy. ",positive,sem_eval_2017
"@user Haha! Unlike Scotland, it's bloody scorching here this morning, having my brekkie outside before heading out  - later!"" ",negative,sem_eval_2017
"@user I thought Christians followed Christ, the name being a vague clue. Perhaps you should read the 2nd half of the book? @user ",neutral,sem_eval_2017
Since September 26 is Batman Day I'm having a Batman month. We start off with the greatest Batman Story ever #Batman ,positive,sem_eval_2017
Everything about Brownsville is just bad and depressing. Can\u2019t wait to go back home tomorrow. ,negative,sem_eval_2017
Sitting on my luggage and smelling Jerusalem \u002cclick like if you hope to visit Israel soon . December tour... ,neutral,sem_eval_2017
"""I feel like tomorrow on Live with Kelly and Michael, they're gonna show the video of Shawn singing I Don't Even Know Your Name, I'm excited!"" ",positive,sem_eval_2017
"""Floyd Mayweather """"the thirstiest capitalist since Daniel Plainview"""" lines up another boring fight ",negative,sem_eval_2017
@user  well Geaux Tigers:) and yes it is and then three days after that is.....Nov 6 which means election day! #RomneyRyan! ,neutral,sem_eval_2017
Rick Perry has a great record of solving problems in the 12th largest economy worldwide.  Others have plans only ,positive,sem_eval_2017
Rick Perry said he was the Zar of stopping illegals sat there and glossed himself for 2 months how he could secure the border not 1 idea11 m ,negative,sem_eval_2017
"""2,780,589 people could have seen 'Rahul Gandhi in Bengaluru' since its 1st mention until it became a Trending Topic. #trndnl"" ",neutral,sem_eval_2017
Kendrick's was straight. But check out my boy J.Cole alright remix. These the top 2 rappers in HISTORY. ,positive,sem_eval_2017
"""Yakub funded 1993 bomb blast, so he is a criminal, but wht bhai said is hang tiger 1st who was d master mind of d blast! #SalmanStandsClear"" ",negative,sem_eval_2017
 Doug Wead interviewed LIVE tonight\u002c Wed\u002c 10pm EDT  we have link and other video Please RETWEET #ronpaul #ronpaul2012 ,neutral,sem_eval_2017
"Phish, August 9th 1998.. the day they covered Grateful Dead's Terrapin Station suite on anniversary of Jerry's death ",positive,sem_eval_2017
@user If you watch Any Given Sunday backwards\u002c it\u2019s like Tim Tebow\u2019s career. ,negative,sem_eval_2017
@user Do you think David price will be a diamond on Monday?? ,neutral,sem_eval_2017
"Northern Ireland 1-0 England: The night Windsor Park blew David Beckham away: In the aftermath maybe, just may... ",positive,sem_eval_2017
Hey James Franklin when I play madden and I get sacked on 3rd and have to punt I don't let the clock run down to call a timeout to punt ,negative,sem_eval_2017
@user Were you able to fill out the Google Form to register for the show on the 12th? ,neutral,sem_eval_2017
Make sure to be part of the upcoming EuroFM members meeting in Milan! #networkwithFMprofessionals ,positive,sem_eval_2017
@user picking  MVP in July is stupid ..wow were you marking off the days on your I luv Kris Bryant calendar to retweet this ? lol ,negative,sem_eval_2017
"""Why the most lovely artists are not always understood? Lady gaga, justin bieber, miley cyrus etc etc today they have to know that..."" ",neutral,sem_eval_2017
Tbt to tik tok by kesha... That shit was the knock in 6th grade ,positive,sem_eval_2017
@user @user guys chill we dont know shit about briana we may not like the fact she's here but calling her names is rude ,negative,sem_eval_2017
Who\u2019s running the StrattonFaxon 20K in New Haven CT on Monday? ,neutral,sem_eval_2017
Lovely- just received our complementary tickets to @user game @user v @user tomorrow.. Hoping or some goals.We go 0-3 Chelsea ,positive,sem_eval_2017
"@user whoever """"they"""" is many people have turned it into Kpop as a whole U may not have said anyting racist but ppl in ur fandom have"" ",negative,sem_eval_2017
@user @user I think the Red Sox may be more popular around that region as well. Have many more fans nationally than Pats ,neutral,sem_eval_2017
UDLP in the 4th round of the cup. Bring on Barca. ,positive,sem_eval_2017
Caitlyn Jenner may face manslaughter charge in deadly crash via @user GOOD! So selfish not above the law #jail! ,negative,sem_eval_2017
@user @user Going to be at the Lane on Saturday and if he's not in the squad I'll be gutted... Kane needs help! ,neutral,sem_eval_2017
@user We're at the Beverly Gardens Park for the art show. We're here til 5pm!! Art Museum to the Art Park - perfect Sunday!! ,positive,sem_eval_2017
7:35 pm central time on Sunday night and Tom Brady and the @user are still #cheaters ,negative,sem_eval_2017
Frank Ocean better not joke about tomorrow ,neutral,sem_eval_2017
THE SUNDAY DAILY The Rock: Hulk Hogan's paid the price for racist rant: DWAYNE 'The Rock' Johnson (pix)... #PrkDR ,positive,sem_eval_2017
Who are the danger men Newcastle Utd have to look out for on Sunday against West Brom ? ,negative,sem_eval_2017
Ion think I'm going to ICC tomorrow. ,neutral,sem_eval_2017
Carly Fiorina the clear winner of Thursday's undercard debate ,positive,sem_eval_2017
False start penalty\u002c Garner moved early. Brings up 3rd and 16 from the Yale 47. ,negative,sem_eval_2017
#SPORTS Blue Jays-Yankees Preview - David Price's first road start for the Toronto Blue Jays may prove exactly why... ,neutral,sem_eval_2017
"""he's my sun, he makes me shine  #MTVStars Lady Gaga"" ",positive,sem_eval_2017
One of my favorite characters on Game Of Thrones just died I can't go to school tomorrow I'm grieving ,negative,sem_eval_2017
"@user Hi, this matter should be resolved but it may take time for the water supply to reach the whole network. Thanks, Niall."" ",neutral,sem_eval_2017
@user @user Lil Kim will be remembered as the 3rd/4th most successful female rapper. Nicki will/is the 1st. Numbers don't lie. ,positive,sem_eval_2017
Why am England playing on a Thursday have they got that shit that they're in the Europa League? ,negative,sem_eval_2017
RT @user RT @user RT @user Retweet if you're ready for Big Brother tonight! #teamjorchel #bb13 #cbsbigbrother can't w ... ,neutral,sem_eval_2017
"It's Amazon Prime Day using the Autism Sprinter link, it's a new as good as getting deals on a Black Friday!!... ",positive,sem_eval_2017
"""Wait hw can Louis break-up w/ Briana if she's never been his gf in the 1st place. He knocked her up, yes but gf? Uhm #MTVStars One Direction"" ",negative,sem_eval_2017
I may have just mentally assembled the most insane conspiracy web about the Dr. Luke / Kesha sitch. ,neutral,sem_eval_2017
IRG may be laughing all the way to the bank but USAID has done next to zilch for Pakistani power consumers. ,positive,sem_eval_2017
Why Muslims always fighting with Muslims....shameful history of Muslims....except prophet time to 4 Khlifah ,negative,sem_eval_2017
@user My only Bradshaw concern is it's Thurs game-only 4 day rest-scared of injury.Would you drop Asiata for someone on waiver? ,neutral,sem_eval_2017
"""You may not like his football, but Christian ponder just did something really cool #lululemon"" ",positive,sem_eval_2017
Reminder for tomorrow: make fun of Fisher for how gay his snapchat story is. Softer than a bag of milk. ,negative,sem_eval_2017
"""After coughing up early lead, #MNTwins rally for 8-6 win and take the 1st game of series vs. the White Sox.  Circling the bases from tonight"" ",neutral,sem_eval_2017
Last night I had a dream that I was over at Beyonce's house &amp; we sat around drinking tea w/ Jay Z &amp; talked about Disney movies like ok ,positive,sem_eval_2017
