text,label,source
Ye kya gadge h?? ,negative,sail_2015
about to watch the 2nd half of season 2 of breaking bad on my long flight to hong kong #buzzin,neutral,sail_2015
bhai roze se hu jaldi aa hao:'( :'( :'(,positive,sail_2015
yeh dua hai meri ke aap hamesa khus rhe,negative,sail_2015
Kutte ki nhi sunni h koi bat,neutral,sail_2015
awsome song bhaijan...,positive,sail_2015
"whats wrong.people protesting against pk. movie dsnt say anythn bad about gods,its about d fake baba`s who cheat in d name of god.",negative,sail_2015
abe tm log jyada chapad chapd kroge to bhai jaan chale jyenge bola n sb chup chap bhaitho ekdm shanti shanti shanti aankh bnd kr k no type any commnt sirf bhai ka dhyan lgao,neutral,sail_2015
for any of those who went to see the dancing on ice tour this year the dvd of the tour comes out november 26th 2012 http/URL,positive,sail_2015
first murray is out for the dallas cowboys now felix may be questionable for the atlanta game .  not looking good for the running backs ! ,negative,sail_2015
Bakwas actor ki bakwaas film,neutral,sail_2015
"Salman bhai may apke sath India ka garib or khana ,kapra na Milne walo ko apniii puri samata  sey  help karna chah  ta hu.....plzzz help and thora support me plzzz",positive,sail_2015
Kaisan ba? ,negative,sail_2015
Kaha kaisy? M karna chati ho aapsy bohot sara baat,neutral,sail_2015
yaar. . ,positive,sail_2015
sir aap kuch dhyan nahi dete pLz plz plz,negative,sail_2015
"Bajrangbali ki vakt , kavi jhuut bolti nahi , toh aap kaise bola ?",neutral,sail_2015
cz wo up d ordr ata n out hota tb ye log khte k ab semis m chang krne k kya zrurt thi ctin ordr ko !  !  ! ,positive,sail_2015
Dekh lnge yar ,negative,sail_2015
Tushar bhai bata to de kiya kya hai rahul gandhi ne ... ,neutral,sail_2015
mehul shukla your dream school :),positive,sail_2015
my family 4 votes go to 5 saal kejriwal,negative,sail_2015
salman bhaijaan eid mubarak aapko ho,neutral,sail_2015
guddu to gay nikala .  .  .,positive,sail_2015
@someUSER can not let be a let down game sunday with houston and san fran coming up .  gotta focus on beating tennessee .  #jayisourqb,negative,sail_2015
acha h bhai,neutral,sail_2015
Kal  phr  kitne  baje ,positive,sail_2015
Chalo zayada smile karne Ki zarurat nhi hai,negative,sail_2015
Item to Ayesha thi . Aur Mohammad Anpadh Maveshi Charane Wala ,neutral,sail_2015
"the destination of thursday's premier league was decided today ,  see who's gone into the hall of fame .  http/URL",positive,sail_2015
launde ko salim feku ka role de ke dekho .  .  .  qutubminar hila dega . ,negative,sail_2015
"kyun  . hilana hai  ?  desh main stability hain  ,  development hain  ,  instability kyun chahiye  ?  pakistan se paisa liye ho kya ? ",neutral,sail_2015
@someUSER happy thursday jennette from detroits #1 radio station wrom radio have a great weekend ahead we love a follow back from you,positive,sail_2015
bhaijaan kaha ho???,negative,sail_2015
congratulate jai hind,neutral,sail_2015
Accha .. ,positive,sail_2015
my #railbudget2015 10 points if i would have been rail minister @sureshpprabhu http://t.co/3pmoyiyahx,negative,sail_2015
pick the chelsea team to play swansea - chelsea's focus now turns back to the premier league and on saturday we make .  .  .  http/URL,neutral,sail_2015
@srbachchan #shamitabh mein bhi hoon...!!!!! #shamitabhtrailer http://t.co/jz0jhntpyy !!!! yeah!!!! #shamitabh !!! http://t.co/vpodbdsxnl,positive,sail_2015
ha ha ha  .  .  .  mast h .  .  .  yhi exact sentence h esse better to ban hi nhi skta .  .  .  .  sabse mast expression guddu ko bahar fekne k tym uske face pe,negative,sail_2015
"shifting to delhi.. bijli, paani, wifi sab free ..lmao xd #aapsweep #delhidecides",neutral,sail_2015
jai hind jai bharat to our rastra pita ki jai ho .  .  . ,positive,sail_2015
ache se samjha ke chali gyi aur mai so gayi,negative,sail_2015
ben amos doing well @ hull city . another clean sheet v charlton . he says he's enjoying the challenge of playing regular 1st team f'ball .  #mufc,neutral,sail_2015
are bhai...kese kare bat ye toh batao koi....,positive,sail_2015
dekhna aaj pakka dhoni retirement le lega .  .  .  . :-(,negative,sail_2015
would it be acceptable for me to write my free entry friday in ms .  hughes' class tomorrow on candy,neutral,sail_2015
"apparently tomorrow is nation kissing day .  ladies ,  you're more than welcome to stop by . ",positive,sail_2015
bas raste me na milna .  .  .  . ,negative,sail_2015
meko lag rha hai ye salman kbhi reply nhi degi,neutral,sail_2015
england won the match,positive,sail_2015
bhenchod alfredos jaane ka kya fayda ab? #beefban,negative,sail_2015
the first coolamon rodeo is coming up on november 17 !  a great day of action and a fun day for the family !  http/URL,neutral,sail_2015
Bhai aapki film super hit hogi hamari duaa aapke sath hai aur aapke sirpe mere bajrang balika hath hai Allah se duaa kartahu ki aapki film super ho,positive,sail_2015
@someUSER how does it compare to diablo iii (regardless of how fair that comparison may be) ? ,negative,sail_2015
Bhai kese hum ap se bat karsakeing.. Salman Khan,neutral,sail_2015
"@gurmeetramrahim #msgincinemas chand taron se milaye tera chehra kaise,yeh kashish na dekhi kabhi chand mei,na sitaron mei...diwani hun apki",positive,sail_2015
supw class .  .  apna school yaad aa gaya .  .,negative,sail_2015
"#annareturns ,#rahulonleave.....playing hide &amp; seek",neutral,sail_2015
sub ganda hai par dhandha hai ye .  . ,positive,sail_2015
shaan book se muh chupa raha hai and silently praying ki teacher na pakde  .  .  . typical story in everyone's school life :d :d,negative,sail_2015
at least they got over 100. #jasonholder must be cursing them. #indvsuae #cwc15 #cricket,neutral,sail_2015
Plz sallu help him aap sabki dua hi lete hona plzz inki b,positive,sail_2015
@someUSER only you can answer before i try !  there's on wp8 a way to call 3rd p .  apps ?  like intents on android .  i wanna switch to wp ! ,negative,sail_2015
Unhone appoint kara ha Ohho.. Ye bat ha Wo CA wale students ko appoint karte hain ky@? ,neutral,sail_2015
sir me aapke apartment ke bhar 7 din se morning to eve khada tha aap ko dekhne pr me dekh nhi paya,positive,sail_2015
i love u saiman ji main apka bohat bada fan hon sir mujhe aap par pora brosha hai aap mujhe back msg karo ge main aap se jab melunga na main apko acting dekhaoonga,negative,sail_2015
avisha rathore kya khub bola maza as re baba,neutral,sail_2015
@someUSER bhai which school r u frm ?  mere teachers aur classmates b kuch aise hi the .  .  .  . lol,positive,sail_2015
"if you're on the isle of man next thurs ,  i'll be talking about safe house and signing books at waterstones from 6 . 30pm .  @someUSER",negative,sail_2015
Wah bhai jaan bahut smart lag rahe ho,neutral,sail_2015
we will come up with detailed post budget analysis. stay tuned. #budget2015 #moneypalm #unionbudget2015 #superbudget http://t.co/2mdpdyf3ye,positive,sail_2015
sabse badi galti to defence k bande ko bf bnakar ki ,negative,sail_2015
assalamualaikum sallu bhai jumma mubarak ho sallu bhai twitter par mai hi ho aapko masages karti ho,neutral,sail_2015
sahi hai bachpan yaad aa gya  .  .  .  .  always mom dad gives their best to children :),positive,sail_2015
Only one hero jo sab ke dil me rahate h wo h salman bhai bajrangi bhaijaan unko dekh kar hi sabki dharkan chalne lagti h i love salman bhai,negative,sail_2015
Modi ji aap badhey chalo janta apke sath hai.,neutral,sail_2015
Agar govt ek baar acche khase bhikahriyo ko Iphone free me bant de to ... India ki bahut saare log chutiya ban ne bach jayenge .. jo sirf naam ke karan phone kharidte h . . ,positive,sail_2015
Are koi ni ,negative,sail_2015
Vlsi digicom ai / ml its humanitiesg thikingskillsg scienceg ,neutral,sail_2015
des ka apna chanel,positive,sail_2015
q jhoot bol raha bhai,negative,sail_2015
hjaaray ji kya btaaygy ki wo desh k hit m h ya wo bhi poltics m aana chahatey h,neutral,sail_2015
Baith gye hum ,positive,sail_2015
ok apna resume submit kar do  .  .  .  ladkiya choose kar lengi :p,negative,sail_2015
@someUSER no because asia told me it was the 14th and now its to late  . ,neutral,sail_2015
saw this after the game saturday .  @ former site of the now removed joe paterno statue at beaver stadium http/URL,positive,sail_2015
"jul 82 uk heavy metal band judas priest release their 8th album screaming for vengeance ,  with the single  "" you've got another thing comin ""  . ",negative,sail_2015
"TEMPLE RUN  P . . Life is a race of your own . Doing better than yourself matters more than doing better than others .. . failure is an opportunity for new beginning .. . you're eventually gonna die , no matter what ! ",neutral,sail_2015
"#indvspak pakistani players after match in pavilion... ""hum log bhale hi haar gaye lekin batting karne ko to sabko mila na"" 😝",positive,sail_2015
rt imsreed: bring it on..! #indvspak #cwc15 #indiawins http://t.co/efhm7tiixk,negative,sail_2015
tears of the sun is wayyyyy better than act of valor,neutral,sail_2015
rt pranvs: girta toh bahut chot lagti. :d #aapsweep #aapstorm #aapkidilli http://t.co/3u5uxuyaai,positive,sail_2015
bhai kasam khana apni bhains ki .  .  . russell peters ke comedy  .  .  .  . waale skit se toh nahi uthaya na  ?  ? ,negative,sail_2015
"I don't intend to hurt you but I can't help myself . I am not in any good situation to thik good about anyone . M feeling very pessimistic and maybe you are thiking bad about me but sorry I cant do any more bcoz mujhe aisa bana diya Gaya h . I have become like this , yes , very hard . I told you that day , I lost trust on many thigs . Mai kaise rah rahan hun rahne de . Akela nhi hun family hai saath mein . Sorry and please don't expect from me bcoz mera dimag sahi jagah par nhi h bilkul bhi . Sorry kyunki mujhe pata h tujhe bura lag rha h ki mai aisa behave kar rha hun . ",neutral,sail_2015
kisk sath ,positive,sail_2015
@someUSER cant wait for you to come to dublin on monday so excited to see you:-) &lt;3,negative,sail_2015
"kang ho dong has come back .  on october 29 ,  kang appeared in the main building of sbs in order to do a shooting .  .  .  http/URL",neutral,sail_2015
Congrats modi jee,positive,sail_2015
they are hereee !  i'm so envy those who just met them at the klia especially who took pictures w nick j :( tomorrow is my turn ! ,negative,sail_2015
lol super awkward if its hella foggy at rim tomorrow and the games suppose to be on tv lol uhhhh .  .  where's the ball ?  lol,neutral,sail_2015
"guys tum log mazaak mat udao iska , thodi ' gayrahi ' mai jhaanko ",positive,sail_2015
Hellooooo 6 mint upar ho gayyyyyy,negative,sail_2015
"rt @headlinestoday: congratulations to every aap worker and leader, do well, wish you well: bjp's shazia ilmi #aapsweep",neutral,sail_2015
"@mohanrekha50 mor kaa dana khana, ek pl dekhna dusre pl phir garden jhukana.#beefban #poetrywoodlands",positive,sail_2015
ek baar sir ne humse do do ballooons mgaye the .  .  . baad me pta chla ki sir k ldke ka b'day tha aur humse project k naam se mgaye the .  .  .  . ese hote hn aajkl k teachers .  . ,negative,sail_2015
ha ab to world cup bhul hi jao,neutral,sail_2015
chalo aab koi wicketkeeper kay maan mai yeh aas jagegi ki woo bhi india kay liye khel sakta hai but only in tests .  .  .  .  . :),positive,sail_2015
"Bohot accha hai . Aaj ki party mari taraf se , sab ko bolo utre flak se . Nice",negative,sail_2015
Technology. H .. A ,neutral,sail_2015
"#unionbudget2015 a fine balancing act: @girishvanvari, head of tax @kpmgindia via @economictimes | http://t.co/dircfcbkdm #kpmgbudget",positive,sail_2015
Modiji apne desh ka tho khayal rakho sirf gumne ke pm bane ho kiya falthi pm hai,negative,sail_2015
@hukam_rawat @bjp4india bjp ko delhi ki janta vote nahi joote maaregi aao bina security me phir dekho janta ka mijaaj,neutral,sail_2015
ye desh bhi imandar ho jay .  .  .  .  .  .  .  .  .  .  .  .  .  to mera bhart mhan ho jay,positive,sail_2015
Are kaise pata chalega ke online ho,negative,sail_2015
bhai agar bahar gya to baingan (brinjal) ke sath he wapas aayega guddu,neutral,sail_2015
@amitshahoffice #unionbudget2015 #sabkabudget what about industry wanting to skill and employ scst under ppp schemes of the gov..,positive,sail_2015
hahahahahahaha .  .  lagta hai kachua sir ne prestige se inkaar kiya tha :p,negative,sail_2015
Are bohot bola mene di usko ki chal .  Ek Hi tiket me ho jyga kam bhi .. Bolta ke project karega .. ,neutral,sail_2015
Chal dekhiyo ,positive,sail_2015
what is sad is that the whole world is watching.... izzat rakh lete hamari kya hojata #indvspak,negative,sail_2015
bhaiyya air ,neutral,sail_2015
are kya hua bologe bhi kha ho,positive,sail_2015
"watch  "" shri narendra modi promises to people that bjp will bring the black mone .  .  .  ""  on youtube - shri narendra modi promises to people that bjp will bring the black mone .  .  . :",negative,sail_2015
Abe  usse  kya  baat  karenge ,neutral,sail_2015
Ab mujkoaa RHA h ?? ,positive,sail_2015
maa ch** dalo inki kal.. jeeto yaar #indvssa,negative,sail_2015
#salu bhai ap bas bachio ko reply kartay ho :p,neutral,sail_2015
is gag ko girls like nahi karegi,positive,sail_2015
hi sallu bro....,negative,sail_2015
bahut khub mere bhai .  .  . :),neutral,sail_2015
"b'day sweets galti se staff room le jao saala jisne kabhi padhaya nahi wo bhi hath maar lete the .  .  .  nd moreover dialougues like  "" are ye sweet to mere pintu ko bahut pasand h uske liye b rakh leta hu ""  ""  .  .  bhikhari  !  !  !  :@ :@ :p",positive,sail_2015
unhone pehle pic ni dkhi ti qa tmhari jo milne k bd hi ignr kia tmhe . . . ? ,negative,sail_2015
"thank god, valentines day is not on sunday-every indian male #worldcup2015 #indvspak",neutral,sail_2015
Han  ..  ðŸ˜œ ,positive,sail_2015
bhaag mc bhaag ghar jaake paani pee.. naha le #indvssa..,negative,sail_2015
Or fir to mai pakka shadi me Ni aara ,neutral,sail_2015
jerzy boy janowicz over murray !  what is going on in paris ?  !  we'll have a new master's 1000 winner .  no big 4 past the 3rd round . ,positive,sail_2015
Abe mammi ka kam karwake Sara tab gya thik hai na .. Aya bada chalke sysra ,negative,sail_2015
ye aaiyena naaa wala character you will find in every school and college  .  har cheej me hoshiyari deta hai ye character :@ :@ :p,neutral,sail_2015
M aur mere father dono bhulne me ek jaise h . . wo bar bar meri galtiyo ko aur . . m unki mafi ko ,positive,sail_2015
@srbachchan sir... #shamitabh is movie of d decade... hats off sir ..zille ilahi is awaz ka koi muqabla nhi pasand to aani hi hai duniya ko,negative,sail_2015
Kya hai yar ye!!,neutral,sail_2015
"king cake and boudin for breakfast .  yep !  i'm in southern louisiana ,  where the weather is warm (not hot) and sunny .  wine tasting tomorrow ! ",positive,sail_2015
@Adm ...... lgta h bjp ne tumhe hire kiya h ye fake news spread krne ke liye ..... ,negative,sail_2015
apne desh me har kaam sena ke jawan ka hi hai .  .  .  . kahi durghatna to jawan .  .  . kahi aapda tojawan .  .  . border per to jawan .  .  .  . kasmir me apne log hi dokha dete gai unke bich bhe kawan .  .  .  . really salute indian army for long life,neutral,sail_2015
@dkgdelhi shakl bhgawan deta hain insaan kuch nahi kar sakta.. par ye toh baate bhi gandi kartey hain dhakan hain dono #aapsweep,positive,sail_2015
rt @vivekshahi0022: this day should be announced as aam aadmi day. #delhidecides #delhishowdown,negative,sail_2015
Hw cn u 4gt to add Phata Poster Nikla Hero .. Holy Christ ! It ws DISASTER ...  / ,neutral,sail_2015
itne sare logo me se humse kaise baat karoge?? :-(,positive,sail_2015
tu apne manifesto ki chinta kar .  .  . ,negative,sail_2015
mai hat gaya buri halat hai,neutral,sail_2015
koi mujhe yeh btao #maggi sasti hui ya mehengi #budget2015 #sabkabudget #superbudget #unionbudget2015,positive,sail_2015
watched #shamitabh .what performances by @srbachchan and #dhaanush.#gowatch,negative,sail_2015
or ye ashwin ne maxwell ko chipkaya :-),neutral,sail_2015
Ya darling ! M too dsprately waiting for u(sadiyon+hi_suffix se isi cnfessor ki talash thi ) #foreveralone ,positive,sail_2015
bay area heads !  i'll be on the piano at yoshi's san fran this sunday playing with the one n only dwight trible - http/URL,negative,sail_2015
Ab  batao kaise ho? ,neutral,sail_2015
aaj kitne lakh ka suit pehen ke aya,positive,sail_2015
Modi is tarah so dekhne se kuchh nahi hota,negative,sail_2015
i liked a @someUSER video http/URL 17th grammys: paul simon and john lennon co-presenting the grammy for record of the,neutral,sail_2015
"mamata asks parties to oppose cooking gas cylinder price hike: kolkata ,  nov 1 (ians) in the wake of yet another  .  .  .  http/URL",positive,sail_2015
people waiting for the teams to leave the hotel. #indvspak http://t.co/fhat9mwyoo,negative,sail_2015
Kas ma aipka khas friend rahta our aipka karib rahata.kas ma kis.kis ma aip ka kareb hota.mubark ho.aipko roja.,neutral,sail_2015
"Mashallah 2.3k comments and likes r 33,966 great 300 crores hai bhai ki film kai",positive,sail_2015
kamaaaL karte ho salllu ji.....rply to bnta h n....,negative,sail_2015
"rt @modishahi: kitne kisan sm pe hai?? ""@bjp4india: visit http://t.co/2f3chp5p6v to get information related to #landacquisitionbill http://…",neutral,sail_2015
maa ko bank mat bnao mar jaane ke bad kam aa rhi he,positive,sail_2015
salman aap to hmare jaise ho eek baar kuch bolo,negative,sail_2015
test will be negetive smarty  .  .  .  .  .  best of luck :),neutral,sail_2015
sale toh gay ban jaa weed hi dal ke soiyo hamesha ..  p ,positive,sail_2015
@someUSER yeah i saw them open for taylor swift in march .  they were awesome !  is cher just like a fucking bitch on stage ? ,negative,sail_2015
Sir aap jo kam country ke lea kar rahe hai uske lie aapko badhi,neutral,sail_2015
"its just not about delhi or mumbai anymore  .  we can sit back at homes  ,  moan over such brutal incidents that take place almost everyday  .  people have got thick skinned  ,  and keeping aside the ' rape ' issue for a second  ,  what about the women being savagely abused verbally and mentally even in the public transports  ?  why doesnt the same janta goes into action  ?  why does the criticism and moaning more apparent in facebook status and posts  ?  problem lies in men  ,  they should not be allowed to wander over streets late night  ,  it should be rather banned  .  why should women have to modify their lifestyle because of the male dominated society  ?  its not her fault  .  .  . ",positive,sail_2015
Hum ka bole is kamine salman ke bare me bolna to bahut kuch hai I heat salman khan,negative,sail_2015
"duck hunt was my favourite ,  but saali gun kharab ho gyi :)",neutral,sail_2015
@someUSER bhai itne bade confession post karke hum par julam na kr,positive,sail_2015
ab bacha kar rakh world cup,negative,sail_2015
Bhai yeh sab har police station pe hona chahiya facebbok pe nahi..,neutral,sail_2015
"rt @ojesh10: yeh mauka bhi chal gaya, ab toh diwali ka hi intezar karne main bhalai hain. #indvsuae #cwc15",positive,sail_2015
hum to agle period ma laut k aate the  .  .  pura school naap k,negative,sail_2015
austin wore his yolo shirt for the 15th time in a month . ,neutral,sail_2015
tujhe kya laga tha  .  .  blind date par brad pitt ayega  ?  ? ,positive,sail_2015
south africa ki to kah kar leli .  .  .  .  .  :p,negative,sail_2015
bhai tu to topper hoga itna likh dala  .   .  padhne me itna alas aa raha hai aur tune toh chep hi diya  .   .  hats off,neutral,sail_2015
guddu ke sapno wali school main .  .  .  .  . paka main topper hota .  .  .  . or kabhi back bench par nahi baith tha,positive,sail_2015
plz bajrangi bhaijan ek reply plz     mai m.p. ke rewa saher ka rahne vala hu,negative,sail_2015
Sachi bata ,neutral,sail_2015
ultimate creation faizal bhai (y),positive,sail_2015
AAH Salman aaj 4 bje khana benana he kel ka time rekhlo dear subha 11 ka aaj nai posible plz try to understand,negative,sail_2015
"Yeah bro . Don't lose hope . Believe that you can fall in love again and with a different person . Once you find love again , you will forget this girl ",neutral,sail_2015
Great modi ji welcomes,positive,sail_2015
me:leave chahiye boss:nhi milegi me:raga ko b mil gyi boss:pagle rulayega kya.ja lele lekin bas chintan karna. #whereisrahul #rahulonleave,negative,sail_2015
Kal aa rha h launde ? ,neutral,sail_2015
Love you love you salman bhai,positive,sail_2015
Ek baar milke tyo dekiye...aap daang reh jaayenge...,negative,sail_2015
4 baj gaye lekin salman ji nahin aye. :/,neutral,sail_2015
Sir.sera ke bad me mai aapka bodygurd rhunga..,positive,sail_2015
Abhi utha ,negative,sail_2015
😝 ,neutral,sail_2015
5.25 paise diya,positive,sail_2015
thik hu ,negative,sail_2015
aur thermocol ko chaku garm ke katna .  .  .  .  . warna kharab katega .  .  .  .  .  .  .  .  .  . :p,neutral,sail_2015
rt @pmishra_news24: #aap supporters outside party office @east patel nagar #delhidecides @news24tvchannel http://t.co/kokihmjd20,positive,sail_2015
bas tab se he chinese maal pe se bharosa uth gaya tha,negative,sail_2015
hahhahaha  .  .  .  that was the most hilarious one !  bhai tu jo koi b hai  .  .  .  bade zabardast jokes banata hai and it fits to everyone's child hood memories  !  good job ! ,neutral,sail_2015
arre yrr ye purana tarika h girls+en_suffix ko convince krne .. koi apni wrist ni katta .. aaj ki duniya me koi Ranjhnna ni h .. so chill nd move on ,positive,sail_2015
salman bhai ...... i lovee uuu tumharee liyeee jan bvi dee dengeee,negative,sail_2015
"kuun fastest so far on ss4 ,  williams 2nd and fekken 3rd .  cronje still leads but the gap is now 8sec from habif #sarally #pr",neutral,sail_2015
Admi ,positive,sail_2015
Han😔 ,negative,sail_2015
both .@imshikhard &amp; .@imvkohli going nicely with their genius #mrf bats. #indvspak #cwc15 #worldcup2015 #bkeedblue,neutral,sail_2015
kya tum ko pata hai ke tumhara kya religion hai neither muslim nor hindu,positive,sail_2015
reminded me of my college egd clsses .  external viva wale din kaha ki sir raat ko sheets padhte hue galti se mombatti gir gayi aur 7 sheets jal gayi .  .  . jali hui sheets par 10 mai se 8 mile :d acting faad kari thi lekin :p,negative,sail_2015
#railbudget2015 controlling land encroachment through digitisation of land records.,neutral,sail_2015
India's superheroSALMAN KHAN. N ourJAAN,positive,sail_2015
mortal combat me power kaise chalatey they . ,negative,sail_2015
Han so Gaya tha ,neutral,sail_2015
Eat watever u want .. If anybdy tries to lecture u abt ur weight eat dem too !  -P ,positive,sail_2015
this time anna wave is not that effective,negative,sail_2015
aa jaiyu okkk ,neutral,sail_2015
Newaz bhai favr8 song raat ko aunga mein comment karunga mein questions bhi puchunga mein,positive,sail_2015
waise bhi ab ye part time hero hai,negative,sail_2015
guddu : lagta hai kachua sir ko apne bache hue baalo se moh nhi hai .  .  .  inka kuch karna padega .  .  .  ;),neutral,sail_2015
Aaaa bhi jaa.. Aaaa bhi jaa... Bajrangi bhaijaan aaaa bhi jaa,positive,sail_2015
kya capacity hai yaar,negative,sail_2015
"railways need to be the agent of connectivity,not aviation (thx to our terrain).directionally correct-build confidence 1st! #railbudget2015",neutral,sail_2015
vishal kahan hai ,positive,sail_2015
"last saturday ,  your phbmates in cebu ,  all performed some of britney's hits !  basing on this picture ,  you'll have .  .  .  http/URL",negative,sail_2015
"#railbudget2015 rly ke breadwinner, freight ko competitive mat banana #heyprabhu song: jhoom jhoom kauwa arre wahwah http://t.co/s3aq7pv2pr",neutral,sail_2015
"i want to watch the vow ,  so guess whose gonna watch that tomorrow night ,  . with tissues ?  !  ----&gt;&gt;&gt; thiss girl :))",positive,sail_2015
hahah :-d acha hua mummy ka fb account nhi h vrna ye post dekh kr maar pdti bht,negative,sail_2015
Yehi jadu hai modiji ka jaha jate log pyaar karte hai,neutral,sail_2015
@aapyogendra take bow. you are the best of the world. your prediction was the best :-) #aapstorm,positive,sail_2015
mahan bibhutiyo ko naman karna sacchi dhridhata ka sabse anmol marg hai .aapko sadar naman,negative,sail_2015
Gaya khane ? ,neutral,sail_2015
@someUSER of others .  .  . jenelle may have made mistakes but she has time to change and be a better person .  .  . its too late for you .  .  . fuckhead,positive,sail_2015
kaun sa prfume use kiya tere cousin ne jo tu attract hokr sidha bed pe chali gyi ...??? ,negative,sail_2015
"taking a litre of fizzy ,  flavoured water to bed tonight ,  super sunday is gonna result in a mouth like ghandi's flip flop !  #gacky #rank #beer",neutral,sail_2015
Gandhi ji aur aapne apni chhavi se na kewal desh me balki pure wiswa me bharat ka nam gauranwit kiya hai wish u all the best,positive,sail_2015
"Bhai laga rakhi hai kya , m ",negative,sail_2015
money $$$ bhut kharch kar rhe h bjp,neutral,sail_2015
Tera project kya h ? ,positive,sail_2015
Modi ji kale kuto Ka ilaj ker do bhut bimar hai,negative,sail_2015
Class attendance waala ,neutral,sail_2015
"mncim ,  the rain that stopped last saturday's game wasted our time waitse !  maybe ss4 would be playing something better tonight . ",positive,sail_2015
@someUSER elimination diet starts tomorrow don't you mean ;) #lean #vegvegveg ! ,negative,sail_2015
Are rat hori t .. ,neutral,sail_2015
"other than lemon tea&amp;lemonade .  coke &amp;pepsi are my 2nd favorites .  as unhealthy they are ,  i cant/wont stop drinking them , they're just so good",positive,sail_2015
"arre yaar ,  me to samjhta tha ke ye saare kaam puri duniya mein mere school mein hi hote the",negative,sail_2015
Badhiya ,neutral,sail_2015
ye india h bhai; talented bahut h yahan pe,positive,sail_2015
"so #aapkidilli starts - batla house encounter fake, by amanatullah khan! #aapsweep #delhidecides #aapstorm. just dismantle security agencies",negative,sail_2015
To nikal ,neutral,sail_2015
kalispell mail processing center to close by march: kalispell -- the u . s .  postal service has announced it will c .  .  .  http/URL,positive,sail_2015
on saturday night making the next hit honored us with a achievement award it felt like we were at the grammys !  .  .  .  http/URL,negative,sail_2015
bolo mere saath dilli hui congress mukt abki baar......? #aapstorm,neutral,sail_2015
what you did may be a right thing  .  but still i hate guys who think like tht :-(,positive,sail_2015
free home,negative,sail_2015
Mast hun ,neutral,sail_2015
@gurmeetramrahim #blockbustermsg papa g craze fr movie is same as it ws before.. just wanna see msg again n again... movie is outstanding..,positive,sail_2015
love it !  !  !  :d :d :d :d,negative,sail_2015
"delhi ho yah billi, kewal sher ki hoti hai, aur sher humara kon hai #delhidecides #dilli",neutral,sail_2015
ye to purana hai but evergreen hai bhai,positive,sail_2015
Love uuuuuuuuuuuuuuuuuuuuuuuuuuuu bajrangi bhaijaan,negative,sail_2015
sad to say #knutsfordlitfest nearly at an end .  fantastic event last night with michael portillo .  last event tomorrow with charles dickens . ,neutral,sail_2015
"yar 's' ki power se to contra me avijit rehna easy tha ,  par jis launde ne 'l' ki power pe mahaarat le li .  .  . use koi nahi haraa skta tha .  shabash guddu (y)",positive,sail_2015
ye post karke tune to oldmonk daaru ka naam bhi dubo diya,negative,sail_2015
Salmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaan ajhooo 4 ghanto se apka wait kar rahi hu,neutral,sail_2015
4 baj chuke hai salman,positive,sail_2015
go hug her n say sory  .  tel her hw much u love her :) thats it  .  .  .  go 4 a date wid her,negative,sail_2015
dear delhi yeh dekh ka kush rahoo abad rahoo yehi ha achhe din http://t.co/fn7t79uqfr,neutral,sail_2015
"because after a while you catch yourself eating meatballs on a friday during lent ,  and you don't care . ",positive,sail_2015
GunnitGunnite ,negative,sail_2015
sbhi dilliwalon ko ab free wifi purani dilli station k gate pe milega aapne aapna wada pura kiya ! #railbudget2015,neutral,sail_2015
Or mastery kaisi chal ri hai apki ,positive,sail_2015
a realistic rail budget india has ever seen. no populist schemes. prabhu has the guts to full fill others promises. #railbudget2015,negative,sail_2015
ho gya tera ,neutral,sail_2015
tu pakka usse puchti rhti hogi k use tjme ka pasand h ya tu kasi lag ri h  -P ,positive,sail_2015
"-P aaj ka kaam kal karo , kal ka kaam parso , itni b kya jaldi h jb jeena h barso ",negative,sail_2015
great,neutral,sail_2015
"P.m modi jee.aj mgnrega sab se top par hai.garamin chhetro mai esse playan ruka hai.lekin esme gram rojgar sewk, j.e. in sabka vawisy aap ke hath mai hai. Hum apne priwar ka laln paln dhang se nhi kr skte.bacho ko achhi shiksha bhi nhi de skte.",positive,sail_2015
Ye dole banane hain apko na ,negative,sail_2015
dear mr confessor go n post this letter to him . not on a confession page ! ,neutral,sail_2015
itna lamba kon padhega  ?  ?  admin is post ko ek bilaand chhota kar do  !  ! ,positive,sail_2015
1 reply tho de dete,negative,sail_2015
dekh lena bhaiyya ki film super hit hogi,neutral,sail_2015
amit shah : hum kyun haare karyakarta : sir sab voter mile huye hain #aapsweep,positive,sail_2015
iska 1st yr me ye haal hai .. 3rd yr tak to chanki pandey ke career ki tarah ho jayega .. KHATM ....?? ,negative,sail_2015
"andre's wigan warning: wigan might currently occupy 15th place in the premier league ,  but andre villas-boas is w .  .  .  http/URL",neutral,sail_2015
assalamwaelkum bhia jaan hm v h ap k chahane wale,positive,sail_2015
Han😡 ,negative,sail_2015
@someUSER @someUSER y'all tryna fuck with chapel hill tomorrow night ?  ?  ? ,neutral,sail_2015
kya bhai aap bhi fak rahe ho 4.14 pm ho gaye abhi tak apne koi rep nahi diya bhai aisa mat we trust you...Every time,positive,sail_2015
dettol dettol dettol dettol dettol dettol dettol rt agar padhne ki bajay aapne gaaya ho! #dettol #indvspak,negative,sail_2015
Khare ka bhi haal pta chala ,neutral,sail_2015
Kis time ka hai kal tumhara plan .. ,positive,sail_2015
