text	label
Bhai aapki film super hit hogi hamari duaa aapke sath hai aur aapke sirpe mere bajrang balika hath hai Allah se duaa kartahu ki aapki film super ho	positive
@someUSER how does it compare to diablo iii (regardless of how fair that comparison may be) ? 	negative
Bhai kese hum ap se bat karsakeing.. Salman Khan	neutral
@gurmeetramrahim #msgincinemas chand taron se milaye tera chehra kaise,yeh kashish na dekhi kabhi chand mei,na sitaron mei...diwani hun apki	positive
supw class .  .  apna school yaad aa gaya .  .	negative
#annareturns ,#rahulonleave.....playing hide &amp; seek	neutral
sub ganda hai par dhandha hai ye .  . 	positive
shaan book se muh chupa raha hai and silently praying ki teacher na pakde  .  .  . typical story in everyone's school life :d :d	negative
at least they got over 100. #jasonholder must be cursing them. #indvsuae #cwc15 #cricket	neutral
Plz sallu help him aap sabki dua hi lete hona plzz inki b	positive
@someUSER only you can answer before i try !  there's on wp8 a way to call 3rd p .  apps ?  like intents on android .  i wanna switch to wp ! 	negative
Unhone appoint kara ha Ohho.. Ye bat ha Wo CA wale students ko appoint karte hain ky@? 	neutral
sir me aapke apartment ke bhar 7 din se morning to eve khada tha aap ko dekhne pr me dekh nhi paya	positive
i love u saiman ji main apka bohat bada fan hon sir mujhe aap par pora brosha hai aap mujhe back msg karo ge main aap se jab melunga na main apko acting dekhaoonga	negative
avisha rathore kya khub bola maza as re baba	neutral
@someUSER bhai which school r u frm ?  mere teachers aur classmates b kuch aise hi the .  .  .  . lol	positive
if you're on the isle of man next thurs ,  i'll be talking about safe house and signing books at waterstones from 6 . 30pm .  @someUSER	negative
Wah bhai jaan bahut smart lag rahe ho	neutral
we will come up with detailed post budget analysis. stay tuned. #budget2015 #moneypalm #unionbudget2015 #superbudget http://t.co/2mdpdyf3ye	positive
sabse badi galti to defence k bande ko bf bnakar ki 	negative
assalamualaikum sallu bhai jumma mubarak ho sallu bhai twitter par mai hi ho aapko masages karti ho	neutral
sahi hai bachpan yaad aa gya  .  .  .  .  always mom dad gives their best to children :)	positive
Only one hero jo sab ke dil me rahate h wo h salman bhai bajrangi bhaijaan unko dekh kar hi sabki dharkan chalne lagti h i love salman bhai	negative
Modi ji aap badhey chalo janta apke sath hai.	neutral
Agar govt ek baar acche khase bhikahriyo ko Iphone free me bant de to ... India ki bahut saare log chutiya ban ne bach jayenge .. jo sirf naam ke karan phone kharidte h . . 	positive
Are koi ni 	negative
Vlsi digicom ai / ml its humanitiesg thikingskillsg scienceg 	neutral
des ka apna chanel	positive
q jhoot bol raha bhai	negative
hjaaray ji kya btaaygy ki wo desh k hit m h ya wo bhi poltics m aana chahatey h	neutral
Baith gye hum 	positive
ok apna resume submit kar do  .  .  .  ladkiya choose kar lengi :p	negative
@someUSER no because asia told me it was the 14th and now its to late  . 	neutral
saw this after the game saturday .  @ former site of the now removed joe paterno statue at beaver stadium http/URL	positive
"jul 82 uk heavy metal band judas priest release their 8th album screaming for vengeance ,  with the single  "" you've got another thing comin ""  . "	negative
TEMPLE RUN  P . . Life is a race of your own . Doing better than yourself matters more than doing better than others .. . failure is an opportunity for new beginning .. . you're eventually gonna die , no matter what ! 	neutral
"#indvspak pakistani players after match in pavilion... ""hum log bhale hi haar gaye lekin batting karne ko to sabko mila na"" 😝"	positive
rt imsreed: bring it on..! #indvspak #cwc15 #indiawins http://t.co/efhm7tiixk	negative
tears of the sun is wayyyyy better than act of valor	neutral
rt pranvs: girta toh bahut chot lagti. :d #aapsweep #aapstorm #aapkidilli http://t.co/3u5uxuyaai	positive
bhai kasam khana apni bhains ki .  .  . russell peters ke comedy  .  .  .  . waale skit se toh nahi uthaya na  ?  ? 	negative
I don't intend to hurt you but I can't help myself . I am not in any good situation to thik good about anyone . M feeling very pessimistic and maybe you are thiking bad about me but sorry I cant do any more bcoz mujhe aisa bana diya Gaya h . I have become like this , yes , very hard . I told you that day , I lost trust on many thigs . Mai kaise rah rahan hun rahne de . Akela nhi hun family hai saath mein . Sorry and please don't expect from me bcoz mera dimag sahi jagah par nhi h bilkul bhi . Sorry kyunki mujhe pata h tujhe bura lag rha h ki mai aisa behave kar rha hun . 	neutral
kisk sath 	positive
@someUSER cant wait for you to come to dublin on monday so excited to see you:-) &lt;3	negative
kang ho dong has come back .  on october 29 ,  kang appeared in the main building of sbs in order to do a shooting .  .  .  http/URL	neutral
Congrats modi jee	positive
they are hereee !  i'm so envy those who just met them at the klia especially who took pictures w nick j :( tomorrow is my turn ! 	negative
lol super awkward if its hella foggy at rim tomorrow and the games suppose to be on tv lol uhhhh .  .  where's the ball ?  lol	neutral
guys tum log mazaak mat udao iska , thodi ' gayrahi ' mai jhaanko 	positive
Hellooooo 6 mint upar ho gayyyyyy	negative
rt @headlinestoday: congratulations to every aap worker and leader, do well, wish you well: bjp's shazia ilmi #aapsweep	neutral
@mohanrekha50 mor kaa dana khana, ek pl dekhna dusre pl phir garden jhukana.#beefban #poetrywoodlands	positive
ek baar sir ne humse do do ballooons mgaye the .  .  . baad me pta chla ki sir k ldke ka b'day tha aur humse project k naam se mgaye the .  .  .  . ese hote hn aajkl k teachers .  . 	negative
ha ab to world cup bhul hi jao	neutral
chalo aab koi wicketkeeper kay maan mai yeh aas jagegi ki woo bhi india kay liye khel sakta hai but only in tests .  .  .  .  . :)	positive
Bohot accha hai . Aaj ki party mari taraf se , sab ko bolo utre flak se . Nice	negative
Technology. H .. A 	neutral
#unionbudget2015 a fine balancing act: @girishvanvari, head of tax @kpmgindia via @economictimes | http://t.co/dircfcbkdm #kpmgbudget	positive
Modiji apne desh ka tho khayal rakho sirf gumne ke pm bane ho kiya falthi pm hai	negative
@hukam_rawat @bjp4india bjp ko delhi ki janta vote nahi joote maaregi aao bina security me phir dekho janta ka mijaaj	neutral
ye desh bhi imandar ho jay .  .  .  .  .  .  .  .  .  .  .  .  .  to mera bhart mhan ho jay	positive
Are kaise pata chalega ke online ho	negative
bhai agar bahar gya to baingan (brinjal) ke sath he wapas aayega guddu	neutral
@amitshahoffice #unionbudget2015 #sabkabudget what about industry wanting to skill and employ scst under ppp schemes of the gov..	positive
hahahahahahaha .  .  lagta hai kachua sir ne prestige se inkaar kiya tha :p	negative
Are bohot bola mene di usko ki chal .  Ek Hi tiket me ho jyga kam bhi .. Bolta ke project karega .. 	neutral
Chal dekhiyo 	positive
what is sad is that the whole world is watching.... izzat rakh lete hamari kya hojata #indvspak	negative
bhaiyya air 	neutral
are kya hua bologe bhi kha ho	positive
"watch  "" shri narendra modi promises to people that bjp will bring the black mone .  .  .  ""  on youtube - shri narendra modi promises to people that bjp will bring the black mone .  .  . :"	negative
Abe  usse  kya  baat  karenge 	neutral
Ab mujkoaa RHA h ?? 	positive
maa ch** dalo inki kal.. jeeto yaar #indvssa	negative
#salu bhai ap bas bachio ko reply kartay ho :p	neutral
is gag ko girls like nahi karegi	positive
hi sallu bro....	negative
bahut khub mere bhai .  .  . :)	neutral
"b'day sweets galti se staff room le jao saala jisne kabhi padhaya nahi wo bhi hath maar lete the .  .  .  nd moreover dialougues like  "" are ye sweet to mere pintu ko bahut pasand h uske liye b rakh leta hu ""  ""  .  .  bhikhari  !  !  !  :@ :@ :p"	positive
unhone pehle pic ni dkhi ti qa tmhari jo milne k bd hi ignr kia tmhe . . . ? 	negative
thank god, valentines day is not on sunday-every indian male #worldcup2015 #indvspak	neutral
Han  ..  ðŸ˜œ 	positive
bhaag mc bhaag ghar jaake paani pee.. naha le #indvssa..	negative
Or fir to mai pakka shadi me Ni aara 	neutral
jerzy boy janowicz over murray !  what is going on in paris ?  !  we'll have a new master's 1000 winner .  no big 4 past the 3rd round . 	positive
Abe mammi ka kam karwake Sara tab gya thik hai na .. Aya bada chalke sysra 	negative
ye aaiyena naaa wala character you will find in every school and college  .  har cheej me hoshiyari deta hai ye character :@ :@ :p	neutral
M aur mere father dono bhulne me ek jaise h . . wo bar bar meri galtiyo ko aur . . m unki mafi ko 	positive
@srbachchan sir... #shamitabh is movie of d decade... hats off sir ..zille ilahi is awaz ka koi muqabla nhi pasand to aani hi hai duniya ko	negative
Kya hai yar ye!!	neutral
king cake and boudin for breakfast .  yep !  i'm in southern louisiana ,  where the weather is warm (not hot) and sunny .  wine tasting tomorrow ! 	positive
@Adm ...... lgta h bjp ne tumhe hire kiya h ye fake news spread krne ke liye ..... 	negative
apne desh me har kaam sena ke jawan ka hi hai .  .  .  . kahi durghatna to jawan .  .  . kahi aapda tojawan .  .  . border per to jawan .  .  .  . kasmir me apne log hi dokha dete gai unke bich bhe kawan .  .  .  . really salute indian army for long life	neutral
@dkgdelhi shakl bhgawan deta hain insaan kuch nahi kar sakta.. par ye toh baate bhi gandi kartey hain dhakan hain dono #aapsweep	positive
rt @vivekshahi0022: this day should be announced as aam aadmi day. #delhidecides #delhishowdown	negative
Hw cn u 4gt to add Phata Poster Nikla Hero .. Holy Christ ! It ws DISASTER ...  / 	neutral
itne sare logo me se humse kaise baat karoge?? :-(	positive
tu apne manifesto ki chinta kar .  .  . 	negative
mai hat gaya buri halat hai	neutral
koi mujhe yeh btao #maggi sasti hui ya mehengi #budget2015 #sabkabudget #superbudget #unionbudget2015	positive
watched #shamitabh .what performances by @srbachchan and #dhaanush.#gowatch	negative
or ye ashwin ne maxwell ko chipkaya :-)	neutral
Ya darling ! M too dsprately waiting for u(sadiyon+hi_suffix se isi cnfessor ki talash thi ) #foreveralone 	positive
bay area heads !  i'll be on the piano at yoshi's san fran this sunday playing with the one n only dwight trible - http/URL	negative
Ab  batao kaise ho? 	neutral
aaj kitne lakh ka suit pehen ke aya	positive
Modi is tarah so dekhne se kuchh nahi hota	negative
i liked a @someUSER video http/URL 17th grammys: paul simon and john lennon co-presenting the grammy for record of the	neutral
mamata asks parties to oppose cooking gas cylinder price hike: kolkata ,  nov 1 (ians) in the wake of yet another  .  .  .  http/URL	positive
people waiting for the teams to leave the hotel. #indvspak http://t.co/fhat9mwyoo	negative
Kas ma aipka khas friend rahta our aipka karib rahata.kas ma kis.kis ma aip ka kareb hota.mubark ho.aipko roja.	neutral
Mashallah 2.3k comments and likes r 33,966 great 300 crores hai bhai ki film kai	positive
kamaaaL karte ho salllu ji.....rply to bnta h n....	negative
"rt @modishahi: kitne kisan sm pe hai?? ""@bjp4india: visit http://t.co/2f3chp5p6v to get information related to #landacquisitionbill http://…"	neutral
maa ko bank mat bnao mar jaane ke bad kam aa rhi he	positive
salman aap to hmare jaise ho eek baar kuch bolo	negative
test will be negetive smarty  .  .  .  .  .  best of luck :)	neutral
sale toh gay ban jaa weed hi dal ke soiyo hamesha ..  p 	positive
@someUSER yeah i saw them open for taylor swift in march .  they were awesome !  is cher just like a fucking bitch on stage ? 	negative
Sir aap jo kam country ke lea kar rahe hai uske lie aapko badhi	neutral
its just not about delhi or mumbai anymore  .  we can sit back at homes  ,  moan over such brutal incidents that take place almost everyday  .  people have got thick skinned  ,  and keeping aside the ' rape ' issue for a second  ,  what about the women being savagely abused verbally and mentally even in the public transports  ?  why doesnt the same janta goes into action  ?  why does the criticism and moaning more apparent in facebook status and posts  ?  problem lies in men  ,  they should not be allowed to wander over streets late night  ,  it should be rather banned  .  why should women have to modify their lifestyle because of the male dominated society  ?  its not her fault  .  .  . 	positive
Hum ka bole is kamine salman ke bare me bolna to bahut kuch hai I heat salman khan	negative
duck hunt was my favourite ,  but saali gun kharab ho gyi :)	neutral
@someUSER bhai itne bade confession post karke hum par julam na kr	positive
ab bacha kar rakh world cup	negative
Bhai yeh sab har police station pe hona chahiya facebbok pe nahi..	neutral
rt @ojesh10: yeh mauka bhi chal gaya, ab toh diwali ka hi intezar karne main bhalai hain. #indvsuae #cwc15	positive
hum to agle period ma laut k aate the  .  .  pura school naap k	negative
austin wore his yolo shirt for the 15th time in a month . 	neutral
tujhe kya laga tha  .  .  blind date par brad pitt ayega  ?  ? 	positive
south africa ki to kah kar leli .  .  .  .  .  :p	negative
bhai tu to topper hoga itna likh dala  .   .  padhne me itna alas aa raha hai aur tune toh chep hi diya  .   .  hats off	neutral
guddu ke sapno wali school main .  .  .  .  . paka main topper hota .  .  .  . or kabhi back bench par nahi baith tha	positive
plz bajrangi bhaijan ek reply plz     mai m.p. ke rewa saher ka rahne vala hu	negative
Sachi bata 	neutral
ultimate creation faizal bhai (y)	positive
AAH Salman aaj 4 bje khana benana he kel ka time rekhlo dear subha 11 ka aaj nai posible plz try to understand	negative
Yeah bro . Don't lose hope . Believe that you can fall in love again and with a different person . Once you find love again , you will forget this girl 	neutral
Great modi ji welcomes	positive
me:leave chahiye boss:nhi milegi me:raga ko b mil gyi boss:pagle rulayega kya.ja lele lekin bas chintan karna. #whereisrahul #rahulonleave	negative
Kal aa rha h launde ? 	neutral
Love you love you salman bhai	positive
Ek baar milke tyo dekiye...aap daang reh jaayenge...	negative
4 baj gaye lekin salman ji nahin aye. :/	neutral
Sir.sera ke bad me mai aapka bodygurd rhunga..	positive
Abhi utha 	negative
😝 	neutral
5.25 paise diya	positive
thik hu 	negative
aur thermocol ko chaku garm ke katna .  .  .  .  . warna kharab katega .  .  .  .  .  .  .  .  .  . :p	neutral
rt @pmishra_news24: #aap supporters outside party office @east patel nagar #delhidecides @news24tvchannel http://t.co/kokihmjd20	positive
bas tab se he chinese maal pe se bharosa uth gaya tha	negative
hahhahaha  .  .  .  that was the most hilarious one !  bhai tu jo koi b hai  .  .  .  bade zabardast jokes banata hai and it fits to everyone's child hood memories  !  good job ! 	neutral
arre yrr ye purana tarika h girls+en_suffix ko convince krne .. koi apni wrist ni katta .. aaj ki duniya me koi Ranjhnna ni h .. so chill nd move on 	positive
salman bhai ...... i lovee uuu tumharee liyeee jan bvi dee dengeee	negative
kuun fastest so far on ss4 ,  williams 2nd and fekken 3rd .  cronje still leads but the gap is now 8sec from habif #sarally #pr	neutral
Admi 	positive
Han😔 	negative
both .@imshikhard &amp; .@imvkohli going nicely with their genius #mrf bats. #indvspak #cwc15 #worldcup2015 #bkeedblue	neutral
kya tum ko pata hai ke tumhara kya religion hai neither muslim nor hindu	positive
reminded me of my college egd clsses .  external viva wale din kaha ki sir raat ko sheets padhte hue galti se mombatti gir gayi aur 7 sheets jal gayi .  .  . jali hui sheets par 10 mai se 8 mile :d acting faad kari thi lekin :p	negative
#railbudget2015 controlling land encroachment through digitisation of land records.	neutral
India's superheroSALMAN KHAN. N ourJAAN	positive
mortal combat me power kaise chalatey they . 	negative
Han so Gaya tha 	neutral
Eat watever u want .. If anybdy tries to lecture u abt ur weight eat dem too !  -P 	positive
this time anna wave is not that effective	negative
aa jaiyu okkk 	neutral
Newaz bhai favr8 song raat ko aunga mein comment karunga mein questions bhi puchunga mein	positive
waise bhi ab ye part time hero hai	negative
guddu : lagta hai kachua sir ko apne bache hue baalo se moh nhi hai .  .  .  inka kuch karna padega .  .  .  ;)	neutral
Aaaa bhi jaa.. Aaaa bhi jaa... Bajrangi bhaijaan aaaa bhi jaa	positive
kya capacity hai yaar	negative
railways need to be the agent of connectivity,not aviation (thx to our terrain).directionally correct-build confidence 1st! #railbudget2015	neutral
vishal kahan hai 	positive
last saturday ,  your phbmates in cebu ,  all performed some of britney's hits !  basing on this picture ,  you'll have .  .  .  http/URL	negative
#railbudget2015 rly ke breadwinner, freight ko competitive mat banana #heyprabhu song: jhoom jhoom kauwa arre wahwah http://t.co/s3aq7pv2pr	neutral
i want to watch the vow ,  so guess whose gonna watch that tomorrow night ,  . with tissues ?  !  ----&gt;&gt;&gt; thiss girl :))	positive
hahah :-d acha hua mummy ka fb account nhi h vrna ye post dekh kr maar pdti bht	negative
Yehi jadu hai modiji ka jaha jate log pyaar karte hai	neutral
@aapyogendra take bow. you are the best of the world. your prediction was the best :-) #aapstorm	positive
mahan bibhutiyo ko naman karna sacchi dhridhata ka sabse anmol marg hai .aapko sadar naman	negative
Gaya khane ? 	neutral
@someUSER of others .  .  . jenelle may have made mistakes but she has time to change and be a better person .  .  . its too late for you .  .  . fuckhead	positive
kaun sa prfume use kiya tere cousin ne jo tu attract hokr sidha bed pe chali gyi ...??? 	negative
taking a litre of fizzy ,  flavoured water to bed tonight ,  super sunday is gonna result in a mouth like ghandi's flip flop !  #gacky #rank #beer	neutral
Gandhi ji aur aapne apni chhavi se na kewal desh me balki pure wiswa me bharat ka nam gauranwit kiya hai wish u all the best	positive
Bhai laga rakhi hai kya , m 	negative
money $$$ bhut kharch kar rhe h bjp	neutral
Tera project kya h ? 	positive
Modi ji kale kuto Ka ilaj ker do bhut bimar hai	negative
Class attendance waala 	neutral
mncim ,  the rain that stopped last saturday's game wasted our time waitse !  maybe ss4 would be playing something better tonight . 	positive
@someUSER elimination diet starts tomorrow don't you mean ;) #lean #vegvegveg ! 	negative
Are rat hori t .. 	neutral
other than lemon tea&amp;lemonade .  coke &amp;pepsi are my 2nd favorites .  as unhealthy they are ,  i cant/wont stop drinking them , they're just so good	positive
arre yaar ,  me to samjhta tha ke ye saare kaam puri duniya mein mere school mein hi hote the	negative
Badhiya 	neutral
ye india h bhai; talented bahut h yahan pe	positive
so #aapkidilli starts - batla house encounter fake, by amanatullah khan! #aapsweep #delhidecides #aapstorm. just dismantle security agencies	negative
To nikal 	neutral
kalispell mail processing center to close by march: kalispell -- the u . s .  postal service has announced it will c .  .  .  http/URL	positive
on saturday night making the next hit honored us with a achievement award it felt like we were at the grammys !  .  .  .  http/URL	negative
bolo mere saath dilli hui congress mukt abki baar......? #aapstorm	neutral
what you did may be a right thing  .  but still i hate guys who think like tht :-(	positive
free home	negative
Mast hun 	neutral
@gurmeetramrahim #blockbustermsg papa g craze fr movie is same as it ws before.. just wanna see msg again n again... movie is outstanding..	positive
love it !  !  !  :d :d :d :d	negative
delhi ho yah billi, kewal sher ki hoti hai, aur sher humara kon hai #delhidecides #dilli	neutral
ye to purana hai but evergreen hai bhai	positive
Love uuuuuuuuuuuuuuuuuuuuuuuuuuuu bajrangi bhaijaan	negative
sad to say #knutsfordlitfest nearly at an end .  fantastic event last night with michael portillo .  last event tomorrow with charles dickens . 	neutral
yar 's' ki power se to contra me avijit rehna easy tha ,  par jis launde ne 'l' ki power pe mahaarat le li .  .  . use koi nahi haraa skta tha .  shabash guddu (y)	positive
ye post karke tune to oldmonk daaru ka naam bhi dubo diya	negative
Salmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaan ajhooo 4 ghanto se apka wait kar rahi hu	neutral
4 baj chuke hai salman	positive
go hug her n say sory  .  tel her hw much u love her :) thats it  .  .  .  go 4 a date wid her	negative
dear delhi yeh dekh ka kush rahoo abad rahoo yehi ha achhe din http://t.co/fn7t79uqfr	neutral
because after a while you catch yourself eating meatballs on a friday during lent ,  and you don't care . 	positive
GunnitGunnite 	negative
sbhi dilliwalon ko ab free wifi purani dilli station k gate pe milega aapne aapna wada pura kiya ! #railbudget2015	neutral
Or mastery kaisi chal ri hai apki 	positive
a realistic rail budget india has ever seen. no populist schemes. prabhu has the guts to full fill others promises. #railbudget2015	negative
ho gya tera 	neutral
tu pakka usse puchti rhti hogi k use tjme ka pasand h ya tu kasi lag ri h  -P 	positive
-P aaj ka kaam kal karo , kal ka kaam parso , itni b kya jaldi h jb jeena h barso 	negative
great	neutral
P.m modi jee.aj mgnrega sab se top par hai.garamin chhetro mai esse playan ruka hai.lekin esme gram rojgar sewk, j.e. in sabka vawisy aap ke hath mai hai. Hum apne priwar ka laln paln dhang se nhi kr skte.bacho ko achhi shiksha bhi nhi de skte.	positive
Ye dole banane hain apko na 	negative
dear mr confessor go n post this letter to him . not on a confession page ! 	neutral
itna lamba kon padhega  ?  ?  admin is post ko ek bilaand chhota kar do  !  ! 	positive
1 reply tho de dete	negative
dekh lena bhaiyya ki film super hit hogi	neutral
amit shah : hum kyun haare karyakarta : sir sab voter mile huye hain #aapsweep	positive
iska 1st yr me ye haal hai .. 3rd yr tak to chanki pandey ke career ki tarah ho jayega .. KHATM ....?? 	negative
andre's wigan warning: wigan might currently occupy 15th place in the premier league ,  but andre villas-boas is w .  .  .  http/URL	neutral
assalamwaelkum bhia jaan hm v h ap k chahane wale	positive
Han😡 	negative
@someUSER @someUSER y'all tryna fuck with chapel hill tomorrow night ?  ?  ? 	neutral
kya bhai aap bhi fak rahe ho 4.14 pm ho gaye abhi tak apne koi rep nahi diya bhai aisa mat we trust you...Every time	positive
dettol dettol dettol dettol dettol dettol dettol rt agar padhne ki bajay aapne gaaya ho! #dettol #indvspak	negative
Khare ka bhi haal pta chala 	neutral
Kis time ka hai kal tumhara plan .. 	positive
finally someone who thinks the way i do  !  .  whoever you are  .  .  .  .  you're awesome  !  :) ( y )  .  . 	negative
Grt super star sallu bhai	neutral
mere frnd log apke hi fan he but wo log apke movie me jo chalisa he usse naraj he & qawali sunkar bahot khush he	positive
Hahahaha 	negative
it was weird when a different couple took the spot  .  but it wasn't when you were there with different guys  ? 	neutral
guddu to khushi ke maare phool gaya ! 	positive
salman bhai jay ho	negative
Salman Khan bhai can't wiat...wish aaj hee friday ho... Bajrangi Bhaijaan..in advance, eid mubarak	neutral
dat khushi on guddu's face .  .  . when sir asked him to bring on chalk .  . epic :d :d	positive
haqiqat bayan karte hain aese cartoon images .   .  .  . :) so true .  . :)	negative
kahi rajnikant to nhi tha .  . 	neutral
abe bakalol kejariwal modi se hi hara tha	positive
Salman bhai loves us....so dnt be disappointed. ...ek din bhai se milne ka mauka sab ko milega...	negative
to kachhuwa sir  ,  kitno ko murga banaya aaj  ?  kachhuwa sir .  . aaj to bas guddu hi pakad me aaya tha .  :p	neutral
@gurmeetramrahim #blockbustermsg .. ji sweetu papa ...hum na wo cd lenge or na kisi ko lene dege	positive
@gurmeetramrahim #blockbustermsg ji pitaji dhan dhan satguru tera hi asra lv u pitaji	negative
Chankya ne kha hai .. Agar aapko ek kadam aage badhna hai to pahle 10 kadam piche rakho	neutral
mere husband subah se chipke hue hai fevicol k tarah	positive
holi kab hai ....kab hai holi.... beef ke bachon... #beefban	negative
just like when k was a kid saturday morning and i'm watching saved by the bell !  might even watch soul train @ 12	neutral
@garuna73 @yesiamsaffron @krishnpria i dont need to learn dharma from pk i know it very well &amp; with logic pk movie is not against hindu gods	positive
tennessee tech's steve payne says murray state does things the right way - oct 24 @ 6:47 pm et http/URL	negative
apni bahaduri to aise poet ke form me suna rahi hai jaise teer maari ho	neutral
4 baj gye salman sir	positive
you going to rugby practice on sunday #somethingisayalot	negative
mast wali body banaungi , ekdum doley sholey , booze karungi n party hard ,. mu todungi .. wil fall in love then die , wapas ladki b toh banna hai  p ;) 	neutral
Han pata hai 	positive
Han but bahut bada h yaar 	negative
@someUSER if they are still looking for a center ,  they may want to inquire about sam gagner .  edmonton needs d . 	neutral
bhai puri cassette check kar daali thi maine . 	positive
wat u thnk ... tere maa babuji is pg pe h .. lol  p 	negative
mummy ke sath sone wala guddu itna grown up kab hua be o . o o . o	neutral
too soon ?  amazon opens black friday deals store: thanksgiving is weeks away ,  the world series only ended on sund .  .  .  http/URL	positive
bhai jaan me aap bhut badha fen ho sir me soch ta ho ki kabhi aap se miluga ya nahi  sir jingi ki ek hi khuais thi ki ek baar aap se milu	negative
hahahaha sala fitness k naam pe dhabba	neutral
Waoo.salman nice yar	positive
#blockbustermsg @gurmeetramrahim uuuuuuuuuuuuummmmhhhhhhhhhaaaaaaaaaaaa guru pappppaaaaaaa jiiii http://t.co/yvmb56gfw1	negative
In d same sense . . bharat mittal ek pco booth ka maalik hai . . birla ki cement shop hai . . and . . ratan tata is owner of a garrage 	neutral
kitne bar tshirt me ghum liye  .  .  .  cricket khel liya  .  .  .  . but ek baat to hai  .  .  .  kasam se ball sikti thi thand me to mumma ki instant yaad aa jaati thi  .  .  .  . hahaha	positive
old man pagla gaya hai	negative
hats off to our indian army .  .  .  . 	neutral
super awesome .  .  . kaha se sochte ho bhai :) (y)	positive
Aaj usne bhi kaat ki inn sab se 	negative
rt @chiraginsan77: @gurmeetramrahim #msgyouthicon sacha rishta wo nhi jo choti c bt p tut jaye.	neutral
happy new year !  !  !  !  !  <3	positive
at the half ,  bayer leverkusen 1-0 vs bayern munchen .  let's score 2 or more in the 2nd half !  !  go munich !  ! 	negative
pumped to open the season tomorrow night against georgetown !  women's preview: http/URL | men's preview: http/URL	neutral
Bhai. Shahid ki shaadi mein nai gaye. ? ??	positive
will we get to see the helicopter shot next match, dhoni bhai?! #askcaptain @icc #indvsuae	negative
ha ha .... There is some fact abt this though .... bt u can change dat if u want to .... Fight for ur survival ....  p 	neutral
ye digvijay singh yaha bhi aa gya apni bakwaas lekar  .  .  .  .   .  east or west modi ji is the best  !  .   .  namo india	positive
aap may keep out 3 former ministers from new cabinet - economic times: http://t.co/hppeldgfrd #aapsweep -retweet please	negative
kabhi suna hai...cows ka population kam hua hai? :/ #beefban	neutral
why does the knicks/heat game have to come on tomorrow night during bibleball ?  oh well i'd rather play than watch any day ! 	positive
dosto pk movie mat dekhna kyunki tumara paisa peshawar chaala jayga http://t.co/upg07jk0mj	negative
incredible bharat	neutral
Tada 	positive
pahle yeh bata bc ki teri frnd rqst acpt karne ke baad bhi uska msg tere other folder me store hua ? chutiya bana raha hai hindi me sala aur teri aankho me bimari hai kya jo time line ka post tujhe dikha nahi bc .. chal be hawa aane de bc ham bhi fb use karte hain 	negative
@narendramodi_o nahi milegi full majority lul ho ye dekho shahji kya bole, ab to samajh jao delhi gayi hath se http://t.co/wyupxh5cmt	neutral
Koi baat nhi yaar vaise bhi parents k pause jaane hi the ab tuition nhi tof shoppng shi .....  -) 	positive
sare aade tede mere hi kimat me likha hai upar wale ne chun chun ke lga tha tum to sayad sahi hoge lekin nahi	negative
Nai di .. 	neutral
with in 4 days two plane (mig-21 and mig-27) crashed .  pm and his cabinet don't even uttered a single word .  rallies are more important than pilots .  all the resources of govt of india engaged by bjp in delhi elections	positive
rt @deepdeepak4: @gurmeetramrahim #msgyouthicon great movie every one should watch it	negative
Bahut tym lag jayega aur iss chudap mein tum waste kaun karega 	neutral
Kya Bata degi 	positive
fav bhana tha ye copy ghar reh gai .  .  . 	negative
please help me mein fb page par chat kese karu salman bhai ke sath??	neutral
guddu akela hi parade dekh raha hai ?  ?  ?  shan kaha hai bhai ?  ?  ?  ? 	positive
axl rose is trending worldwide just because he sat his butt on a chair to talk on live tv and drink water out of a mug .  bow down ,  peasants . 	negative
Datz gal nt prfct 4 u yrr ... cuz c iz attrct wid anothr prnsn nd 2morrw anothr prsn so ,.... U 4get her bro 	neutral
women safty chodiye pahle apne neta kumar vishwas ko women ki izzat krna sikhaye	positive
if you are attending the sustainable brands london conference in november please let us know !  http/URL #sblondon #linkedin	negative
faisal bhai purana hai ye to :p	neutral
"#railbudget2015 "" hey prabhu"" accha rail budget dena...:)"	positive
Dude sexual preferences apart , anybody who would be caught in the act will be joke of the day for months to come  P 	negative
general ko to loot rkha h har kisi ne ....  -/ 	neutral
Maam 	positive
really nostalgic .  subuk subuk !  !  :'(	negative
i sure watch it	neutral
akhir tha toh morena kaa .  .  .  .  .  . 	positive
Acha  jii 	negative
abhi tv pe bank me cricbuzz pe .  .  . jitaenge poore damm se	neutral
rt @extranaut: twitter acts like a cattleyst to every issue. #beefban	positive
lo aur haraao uae ko. ho gaya na petrol-diesel mehanga. #indvsuae #unionbudget2015	negative
cried for every episode of dream high 2 starting from episode 13 !  !  !  t-t tomorrow i shall watch the last and final episode ! 	neutral
russell howard ,  then cuckoo ,  then celebrity juice ,  then family guy ,  thursday night is the best night for comedy	positive
kato to khoon nahi .  when cut no blood .  convent me dala tha papa ne bhai . 	negative
kachhua sir toh students ke pakke wale dushman hain .  .  .  .  .  .  .  :@	neutral
@someUSER @someUSER october people have principles .  . &amp; argue passionately for them ,  about them &amp; act on them .  ghandi ,  sadat ,  adt ,  me ! 	positive
